date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,,,,,,9.6,,,,,,,,,,,
2020-02-02,,,,,,9.78,,7.74,,,,,,,,,,,
2020-02-03,,,,,,,,6.35,,,,,,,,,,,
2020-02-04,,,,,,,,6.69,,,,,,,,,,,
2020-02-05,,,,,,,,6.82,,,,,,,,,,,
2020-02-06,,,,,,,,,,,6.25,,,,,,,,
2020-02-07,,,,,,,,7.13,,,,,,,,,,,
2020-02-08,,,,,,7.05,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,6.45,,,,,,,,
2020-02-10,,,,,,7.74,,,,,6.11,,,,,,,,
2020-02-11,,,,,,,,,,,17.48,,,,,,,,
2020-02-12,,,,,,,,6.31,,,,,,,,,,,
2020-02-13,,,,,,6.37,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,6.54,,,,,,,,
2020-02-15,,,,,,,,7.02,,,,,,,,,,,
2020-02-16,,,,,,,,,,,,,,,,,,,
2020-02-17,,,,,,,,8.01,,,,,,,,,,,
2020-02-18,,,,,,7.84,,12.69,,,,,,,,,,,
2020-02-19,,,,,,6.33,,9.31,,,7.07,,,,,,,,
2020-02-20,0.0,0.0,,,,,,,,,6.29,,,,,,,,
2020-02-21,0.0,0.0,,,,7.79,,,,,,,,,,,,,
2020-02-22,0.0,0.0,,,,,,6.93,,,,,,,,,,,
2020-02-23,0.0,0.0,,,,,,13.69,,,,,,,,,,,
2020-02-24,0.0,0.0,,,,,,7.75,,,6.2,,,,,,,,
2020-02-25,0.0,0.0,,,,,,9.45,,,,,,,,,,,
2020-02-26,0.0,0.0,,,,5.64,,7.9,,,6.02,,,,,,,,
2020-02-27,0.0,0.0,,,,5.99,,6.36,,,,,,,,,,,
