date,cases,deaths,doctor_visits,wili,wcli,symptom_Fever,symptom_Low_grade_fever,symptom_Cough,symptom_Sore_throat,symptom_Headache,symptom_Fatigue,symptom_Vomiting,symptom_Diarrhea,symptom_Shortness_of_breath,symptom_Chest_pain,symptom_Dizziness,symptom_Confusion,symptom_Generalized_tonic_clonic_seizure,symptom_Weakness
2020-02-01,,,,,,,,,,,,,,,,,,,
2020-02-02,,,,,,11.55,,,,,,,,,,,,,
2020-02-03,,,,,,,,,,,,,,,,,,,
2020-02-04,,,,,,,,,,,,,,,,,,,
2020-02-05,,,,,,,,,,,,,,,,,,,
2020-02-06,,,,,,7.18,,,,,,,,,,,,,
2020-02-07,,,,,,,,,,,,,,,,,,,
2020-02-08,,,,,,,,,,,,,,,,,,,
2020-02-09,,,,,,,,,,,,,,,,,,,
2020-02-10,,,,,,,,,,,,,,,,,,,
2020-02-11,,,,,,,,,,,,,,,,,,,
2020-02-12,,,,,,5.62,,,,,,,,,,,,,
2020-02-13,,,,,,,,,,,,,,,,,,,
2020-02-14,,,,,,,,,,,,,,,,,,,
2020-02-15,,,,,,,,,,,,,,,,,,,
2020-02-16,,,,,,7.39,,,,,,,,,,,,,
2020-02-17,,,,,,6.37,,,,,,,,,,,,,
2020-02-18,,,,,,,,,,,,,,,,,,,
2020-02-19,,,,,,,,,,,,,,,,,,,
2020-02-20,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-21,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-22,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-23,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-24,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-25,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-26,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-27,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-28,0.0,0.0,,,,,,,,,,,,,,,,,
2020-02-29,0.0,0.0,,,,11.12,,,,,,,,,,,,,
2020-03-01,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-02,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-03,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-04,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-05,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-06,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-07,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-08,0.0,0.0,,,,,,,,,,,,,,,,,
2020-03-09,0.0,0.0,,,,7.3,,,,,,,,,,,,,
2020-03-10,0.0,0.0,,,,5.98,,,,,,,,,,,,,
2020-03-11,0.0,0.0,,,,6.44,,,,,,,,,,,,,
2020-03-12,0.0,0.0,,,,9.68,,,,,,,,,,,,,
2020-03-13,0.0,0.0,,,,12.3,,,,,,,,,,,,,
2020-03-14,0.0,0.0,,,,10.78,,,,,,,,,,,,,
2020-03-15,0.0,0.0,,,,13.27,,,,,,,,,,,,,
2020-03-16,0.0,0.0,,,,18.66,,,,,,,,,,,,,
2020-03-17,0.0,0.0,,,,18.99,,,,,,,,,,,,,
2020-03-18,0.0,0.0,,,,27.08,,,,,,,,,,,,,
2020-03-19,0.0,0.0,,,,19.74,,,,,,,,,,,,,
2020-03-20,0.0,0.0,,,,15.73,,,,,,,,,,,,,
2020-03-21,0.0,0.0,,,,12.7,,,,,,,,,,,,,
2020-03-22,0.0,0.0,,,,12.58,,,,,,,,,,,,,
2020-03-23,0.0,0.0,,,,8.39,,,,,,,,,,,,,
2020-03-24,0.0,0.0,,,,9.71,,,,,,,,,,,,,
2020-03-25,0.0,0.0,,,,9.62,,,,,,,,,,,,,
2020-03-26,0.0,0.0,,,,10.73,,,,,,,,,,,,,
2020-03-27,0.0,0.0,,,,9.68,,,,,,,,,,,,,
2020-03-28,0.0,0.0,,,,7.85,,,,,,,,,,,,,
2020-03-29,1.0,0.0,,,,6.73,,,,,,,,,,,,,
2020-03-30,0.0,0.0,,,,9.61,,,,,,,,,,,,,
2020-03-31,0.0,0.0,,,,7.35,,,,,,,,,,,,,
2020-04-01,1.0,0.0,,,,9.84,,,,,,,,,,,,,
2020-04-02,1.0,0.0,,,,11.63,,,,,,,,,,,,,
2020-04-03,3.0,0.0,,,,7.26,,,,,,,,,,,,,
2020-04-04,1.0,1.0,,,,8.15,,,,,,,,,,,,,
2020-04-05,1.0,0.0,,,,7.41,,,,,,,,,,,,,
2020-04-06,0.0,0.0,,,,13.57,,,,,,,,,,,,,
2020-04-07,2.0,0.0,,,,8.4,,,,,,,,,,,,,
2020-04-08,0.0,0.0,,,,6.67,,,,,,,,,,,,,
2020-04-09,0.0,0.0,,,,7.04,,,,,,,,,,,,,
2020-04-10,0.0,0.0,,,,7.18,,,,,,,,,,,,,
2020-04-11,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-12,0.0,0.0,,,,4.85,,,,,,,,,,,,,
2020-04-13,2.0,0.0,,0.0,0.6369427,5.48,,,,,,,,,,,,,
2020-04-14,0.0,0.0,,0.1472155,0.7402124,,,,,,,,,,,,,,
2020-04-15,0.0,0.0,,,,5.82,,,,,,,,,,,,,
2020-04-16,0.0,0.0,,,,5.99,,,,,,,,,,,,,
2020-04-17,0.0,0.0,,,,6.24,,,,,,,,,,,,,
2020-04-18,2.0,0.0,,,,,,,,,,,,,,,,,
2020-04-19,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-20,0.0,0.0,,,,6.52,,,,,,,,,,,,,
2020-04-21,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-22,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-23,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-24,1.0,0.0,,,,,,,,,,,,,,,,,
2020-04-25,2.0,0.0,,,,,,,,,,,,,,,,,
2020-04-26,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-27,0.0,0.0,,,,,,,,,,,,,,,,,
2020-04-28,0.0,0.0,,,,6.33,,,,,,,,,,,,,
2020-04-29,0.0,0.0,,,,5.66,,,,,,,,,,,,,
2020-04-30,2.0,0.0,,,,,,,,,,,,,,,,,
2020-05-01,0.0,0.0,,,,5.95,,,,,,,,,,,,,
2020-05-02,0.0,0.0,,,,,,,,,,,,,,,,,
2020-05-03,0.0,0.0,,,,,,,,,,,,,,,,,
2020-05-04,0.0,0.0,,,,,,,,,,,,,,,,,
2020-05-05,0.0,0.0,,,,7.4,,,,,,,,,,,,,
2020-05-06,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-07,0.0,0.0,0.0,,,4.96,,,,,,,,,,,,,
2020-05-08,0.0,0.0,0.0,,,6.62,,,,,,,,,,,,,
2020-05-09,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-10,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-11,0.0,0.0,0.0,,,7.13,,,,,,,,,,,,,
2020-05-12,0.0,0.0,0.0,,,7.63,,,,,,,,,,,,,
2020-05-13,0.0,0.0,0.0,,,5.5,,,,,,,,,,,,,
2020-05-14,0.0,0.0,0.0,,,10.26,,,,,,,,,,,,,
2020-05-15,0.0,0.0,0.0,,,5.98,,,,,,,,,,,,,
2020-05-16,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-17,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-18,0.0,0.0,0.0,,,4.01,,,,,,,,,,,,,
2020-05-19,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-20,2.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-21,0.0,0.0,0.0,,,5.04,,,,,,,,,,,,,
2020-05-22,0.0,0.0,0.0,,,5.06,,,,,,,,,,,,,
2020-05-23,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-24,0.0,0.0,0.0,,,4.42,,,,,,,,,,,,,
2020-05-25,0.0,0.0,0.0,,,3.85,,,,,,,,,,,,,
2020-05-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-27,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-28,0.0,0.0,0.0,,,4.17,,,,,,,,,,,,,
2020-05-29,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-30,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-05-31,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-06-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-06-02,0.0,0.0,0.0,,,4.7,,,,,,,,,,,,,
2020-06-03,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-06-04,0.0,0.0,0.278482,,,,,,,,,,,,,,,,
2020-06-05,5.0,0.0,0.576535,,,4.36,,,,,,,,,,,,,
2020-06-06,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-07,0.0,0.0,,,,3.94,,,,,,,,,,,,,
2020-06-08,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-09,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-10,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-11,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-12,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-13,0.0,0.0,,,,4.61,,,,,,,,,,,,,
2020-06-14,0.0,0.0,,,,4.58,,,,,,,,,,,,,
2020-06-15,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-16,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-17,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-18,0.0,1.0,,,,,,,,,,,,,,,,,
2020-06-19,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-20,0.0,0.0,,,,5.54,,,,,,,,,,,,,
2020-06-21,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-22,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-23,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-24,0.0,0.0,,,,,,,,,,,,,,,,,
2020-06-25,1.0,0.0,,,,,,,,,,,,,,,,,
2020-06-26,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-06-27,1.0,0.0,0.0,,,5.92,,,,,,,,,,,,,
2020-06-28,-1.0,0.0,0.0,,,3.49,,,,,,,,,,,,,
2020-06-29,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-06-30,0.0,0.0,0.0,,,3.43,,,,,,,,,,,,,
2020-07-01,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2020-07-02,0.0,0.0,0.301228,,,6.17,,,,,,,,,,,,,
2020-07-03,0.0,0.0,0.600758,,,3.77,,,,,,,,,,,,,
2020-07-04,0.0,0.0,,,,3.75,,,,,,,,,,,,,
2020-07-05,0.0,0.0,,,,3.4,,,,,,,,,,,,,
2020-07-06,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-07,0.0,0.0,,,,,,,,,,,,,,,,,
2020-07-08,-1.0,0.0,,,,3.9,,,,,,,,,,,,,
2020-07-09,0.0,0.0,,,,3.94,,,,,,,,,,,,,
2020-07-10,0.0,0.0,,,,4.4,,,,,,,,,,,,,
2020-07-11,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-12,2.0,0.0,,,,5.82,,,,,,,,,,,,,
2020-07-13,-3.0,0.0,,,,,,,,,,,,,,,,,
2020-07-14,2.0,0.0,,,,,,,,,,,,,,,,,
2020-07-15,0.0,0.0,,,,4.37,,,,,,,,,,,,,
2020-07-16,0.0,0.0,,,,,,,,,,,,,,,,,
2020-07-17,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-18,0.0,0.0,,,,3.4,,,,,,,,,,,,,
2020-07-19,0.0,0.0,,,,4.29,,,,,,,,,,,,,
2020-07-20,0.0,0.0,,,,,,,,,,,,,,,,,
2020-07-21,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-22,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-23,0.0,0.0,,,,4.72,,,,,,,,,,,,,
2020-07-24,2.0,0.0,,,,3.8,,,,,,,,,,,,,
2020-07-25,-1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-26,0.0,0.0,,,,,,,,,,,,,,,,,
2020-07-27,1.0,0.0,,,,,,,,,,,,,,,,,
2020-07-28,0.0,0.0,,,,3.99,,,,,,,,,,,,,
2020-07-29,2.0,0.0,,,,3.85,,,,,,,,,,,,,
