140,257
140,27355
140,358
140,25771
140,1208
140,24654
140,7166
257,358
257,1208
257,27355
257,25771
257,23946
358,1208
358,1219
358,1407
358,27355
1208,1219
1208,1407
1208,23946
1219,1407
1219,1799
1219,2414
1407,1799
1407,2414
1407,2531
1799,2414
1799,2531
1799,11383
2414,2531
2414,2833
2414,2934
2531,2833
2531,2934
2531,3321
2833,2934
2833,3380
2833,6624
2934,3321
2934,3380
2934,3387
3321,3380
3321,3387
3321,3637
3380,3387
3380,3637
3380,3804
3387,3637
3387,3804
3387,4194
3387,6624
3637,3804
3637,4194
3637,12539
3804,4194
3804,4234
3804,4505
4194,4234
4194,4505
4194,5671
4194,19762
4234,4505
4234,5671
4234,7764
4505,5671
4505,5981
4505,6624
5671,5981
5671,6624
5671,7166
5981,6624
5981,7166
5981,27355
6624,7166
6624,7888
6624,11670
6624,23946
7166,8278
7166,21045
7764,7888
7764,8278
7764,8323
7888,8278
7888,8323
7888,8381
8278,8323
8278,8381
8278,8493
8323,8381
8323,8493
8323,9702
8323,16204
8381,8493
8381,9702
8381,10120
8493,9702
8493,10120
8493,11383
8493,21142
9702,10120
9702,11383
9702,11601
10120,11383
10120,11601
10120,11670
11383,11601
11383,11670
11383,11902
11601,11670
11601,11902
11601,12501
11670,11902
11670,12539
11902,12501
11902,12539
11902,12817
12501,12539
12501,12817
12501,13374
12539,12817
12539,13374
12539,13919
12817,13374
12817,13919
12817,14973
13374,13919
13374,14973
13374,15819
13919,14973
13919,15819
13919,15915
14973,15819
14973,15915
14973,16204
15819,15915
15819,16204
15819,16932
15915,16204
15915,16932
15915,17863
16204,16932
16204,18156
16932,17863
16932,18156
16932,18955
16932,23946
17863,18156
17863,18955
17863,19676
18156,18955
18156,19676
18156,19762
18955,19676
18955,19762
18955,19956
19676,19762
19676,20033
19676,27355
19762,19956
19762,20033
19956,20033
19956,20567
19956,20915
20033,20567
20033,20915
20033,21045
20567,20915
20567,21045
20567,21142
20915,21045
20915,21142
20915,21703
21045,21142
21045,21703
21045,22451
21142,22451
21142,22576
21703,22451
21703,22576
21703,23539
22451,22576
22451,23539
22451,23765
22576,23539
22576,23765
22576,23946
23539,23765
23539,23946
23539,24654
23765,23946
23765,24654
23765,25771
23946,24654
24654,25771
24654,27355
25771,27355
