8558,424
8558,688
8558,27222
8558,8069
8558,8168
8558,8750
8558,8925
8558,11427
8558,16989
424,688
424,1549
424,27239
688,2357
688,25312
1549,2357
1549,2854
2357,2854
2357,2919
2854,2919
2854,3097
2854,7145
2919,3097
2919,3333
3097,3333
3097,3641
3333,3641
3333,23134
3641,4031
3641,4250
4031,4250
4031,7898
4250,4954
4250,5274
4954,5274
4954,5397
5274,5397
5274,5693
5397,5693
5397,5832
5693,5832
5693,5918
5832,5918
5832,6364
5918,6364
5918,6476
6364,6476
6364,6811
6364,27096
6476,6811
6476,6971
6476,18671
6811,6971
6811,7145
6971,7145
6971,7870
7145,7898
7870,7898
7870,7929
7898,7929
7898,8020
7898,20833
7929,8069
7929,22999
8020,8069
8020,8168
8069,8168
8069,18806
8168,8750
8750,8925
8750,9170
8925,9170
8925,9321
8925,13273
9170,9321
9170,9558
9321,9558
9321,9586
9558,9586
9558,10156
9586,10156
9586,10415
10156,10415
10156,19820
10415,10609
10415,10625
10609,10625
10609,10641
10609,16224
10625,10641
10625,10792
10641,10792
10641,10844
10792,10844
10792,10995
10844,10995
10844,11031
10995,11031
10995,11293
11031,11293
11031,12599
11293,11427
11293,11460
11427,11513
11427,22462
11460,11513
11460,11730
11513,11730
11513,12174
11730,12174
11730,12599
12174,12599
12174,13177
12599,13177
12599,13185
13177,13185
13177,13273
13185,13273
13185,13609
13273,13609
13273,20816
13609,13775
13609,14092
13775,14254
13775,17971
14092,14254
14092,14504
14254,14504
14254,15111
14504,15111
14504,15862
15111,15862
15111,16060
15862,16060
15862,16224
16060,16224
16060,16692
16224,16816
16692,16816
16692,16989
16816,16989
16816,16998
16989,17001
16998,17001
16998,17074
17001,17074
17001,24361
17074,17350
17074,17399
17350,17399
17350,17460
17399,17460
17399,17502
17460,17502
17460,17971
17502,17971
17502,18300
17971,18300
17971,18492
18300,18492
18300,18645
18492,18645
18492,18671
18645,18671
18645,18684
18671,18684
18684,18806
18684,19022
18684,19115
18684,22324
18806,19096
19022,19096
19022,19115
19096,19115
19096,19198
19115,19384
19198,19384
19198,19426
19384,19426
19384,19820
19384,27239
19426,19820
19426,20244
19820,20244
19820,20614
19820,21591
20244,20614
20244,20707
20614,20707
20614,20816
20707,20816
20707,20833
20816,20833
20833,20970
20970,21375
20970,21591
21375,21591
21375,21802
21591,21802
21802,21955
21802,22006
21955,22006
21955,22088
22006,22088
22006,22162
22088,22162
22088,22195
22162,22195
22162,22274
22195,22274
22195,22324
22274,22324
22274,22413
22324,22462
22413,22462
22413,22679
22462,22679
22679,22999
22679,23134
22999,23134
22999,23382
23134,23382
23134,23852
23382,23852
23382,24122
23852,24122
23852,24129
24122,24129
24122,24361
24129,24361
24129,24379
24361,24379
24361,24556
24379,24556
24379,24928
24556,24928
24556,25312
24928,25312
24928,25676
25312,25676
25312,26376
25676,26376
25676,26898
26376,26898
26376,27096
26898,27096
26898,27222
27096,27222
27222,27239
