ID,Age,Household Size,Occupations,Household ID
1,49,3,,96205
2,61,4,FOOD,116139
3,13,2,,43386
4,41,1,,1
5,31,3,,96205
6,44,3,WASTEMANAGEMENT,96205
7,12,3,,96206
8,36,3,HEALTHCARE,96206
9,16,1,,2
10,29,3,FOOD,96206
11,55,1,INFORMATION,3
12,56,4,FINANCEINSURANCE,116139
13,64,6,,139223
14,84,1,,4
15,54,5,,133195
16,61,2,HEALTHCARE,43386
17,41,3,,96207
18,39,2,HEALTHCARE,43387
19,24,2,,43387
20,53,5,FOOD,133195
21,55,2,,43388
22,26,1,,5
23,22,5,,133195
24,63,2,HEALTHCARE,43388
25,61,1,INFORMATION,6
26,42,3,,96207
27,21,6,,139223
28,5,4,,116139
29,25,2,,43389
30,40,2,HEALTHCARE,43389
31,53,4,,116139
32,19,6,FINANCEINSURANCE,139223
33,62,5,,133195
34,27,4,,116140
35,65,5,SCIENTIFICTECHNICAL,133195
36,39,3,WASTEMANAGEMENT,96207
37,33,5,,133196
38,78,5,,133196
39,20,3,HEALTHCARE,96208
40,59,1,,7
41,3,2,,43390
42,46,2,HEALTHCARE,43390
43,8,6,,139223
44,29,2,FOOD,43391
45,41,4,,116140
46,21,4,,116140
47,44,1,HEALTHCARE,8
48,16,2,,43391
49,38,3,,96208
50,30,5,ART,133196
51,64,2,,43392
52,19,1,,9
53,46,5,,133196
54,50,1,SCIENTIFICTECHNICAL,10
55,28,2,,43392
56,9,4,,116140
57,54,5,,133196
58,15,4,,116141
59,28,3,,96208
60,65,3,FOOD,96209
61,21,2,FOOD,43393
62,44,2,WASTEMANAGEMENT,43393
63,43,2,WASTEMANAGEMENT,43394
64,20,1,HEALTHCARE,11
65,52,2,HEALTHCARE,43394
66,78,1,,12
67,22,4,,116141
68,15,2,,43395
69,40,2,HEALTHCARE,43395
70,43,5,,133197
71,34,6,,139223
72,77,5,,133197
73,69,2,,43396
74,22,2,HEALTHCARE,43396
75,22,2,,43397
76,26,4,,116141
77,37,2,SCIENTIFICTECHNICAL,43397
78,51,3,FINANCEINSURANCE,96209
79,9,4,,116141
80,65,2,,43398
81,12,3,,96209
82,71,4,,116142
