ID,Age,Household Size,Occupations,Household ID
1,28,2,,1183
2,18,2,,1183
3,19,1,,1
4,66,2,,1184
5,58,2,,1184
6,59,1,,2
7,59,1,,3
8,28,5,,3497
9,56,6,,3618
10,58,2,,1185
11,64,2,,1185
12,39,3,,2768
13,62,1,,4
14,55,1,,5
15,60,2,,1186
16,51,1,,6
17,79,2,,1186
18,77,2,,1187
19,67,2,,1187
20,59,1,,7
21,63,2,,1188
22,78,4,,3189
23,71,2,,1188
24,67,4,,3189
25,11,2,,1189
26,49,1,,8
27,77,2,,1189
28,47,2,,1190
29,56,3,,2768
30,60,2,,1190
31,36,2,,1191
32,12,2,,1191
33,6,4,,3189
34,41,2,,1192
35,50,2,,1192
36,22,3,,2768
37,70,2,,1193
38,57,3,,2769
39,72,2,,1193
40,56,2,,1194
41,1,1,,9
42,35,5,,3497
43,92,4,,3189
44,27,1,,10
45,9,1,,11
46,38,1,,12
47,72,4,,3190
48,15,6,,3618
49,74,3,,2769
50,80,2,,1194
51,58,5,,3497
52,12,5,,3497
53,48,3,,2769
54,12,6,,3618
55,36,5,,3497
56,67,4,,3190
57,35,2,,1195
58,55,4,HEALTHCARE,3190
59,10,3,,2770
60,49,1,,13
61,3,2,,1195
62,44,4,,3190
63,1,6,,3618
64,6,3,,2770
65,60,3,,2770
66,50,2,,1196
67,63,2,,1196
68,77,3,,2771
69,11,2,,1197
70,43,3,,2771
71,49,3,,2771
72,4,2,,1197
73,49,5,HEALTHCARE,3498
74,46,6,,3618
75,74,3,,2772
76,70,4,,3191
77,6,3,,2772
78,76,1,,14
79,62,1,,15
80,72,3,,2772
81,60,4,,3191
82,27,3,,2773
83,65,2,,1198
84,59,2,FINANCEINSURANCE,1198
85,64,2,HEALTHCARE,1199
86,12,2,,1199
87,27,5,,3498
88,42,1,,16
89,58,4,,3191
90,56,2,,1200
91,37,3,,2773
92,70,2,,1200
93,9,5,,3498
94,67,2,,1201
95,64,1,FINANCEINSURANCE,17
96,18,2,,1201
97,72,2,,1202
98,19,3,HEALTHCARE,2773
99,34,2,,1202
100,64,2,,1203
101,18,3,,2774
102,37,2,,1203
103,5,2,,1204
104,55,3,FOOD,2774
105,68,2,,1204
106,9,2,,1205
107,8,4,,3191
108,30,1,,18
109,42,2,,1205
110,1,2,,1206
111,89,5,,3498
112,78,2,,1206
113,9,2,,1207
114,48,3,,2774
115,1,1,,19
116,56,2,,1207
117,61,3,FINANCEINSURANCE,2775
118,61,2,,1208
119,69,3,,2775
120,3,2,,1208
121,33,2,,1209
122,12,4,,3192
123,61,3,,2775
124,69,3,,2776
125,45,3,,2776
126,67,3,,2776
127,32,4,,3192
128,61,2,OTHER,1209
129,45,1,,20
130,17,2,,1210
131,45,4,,3192
132,72,2,,1210
133,78,2,,1211
134,61,3,,2777
135,65,6,,3618
136,38,2,,1211
137,67,2,,1212
138,62,5,,3498
139,29,1,,21
140,66,2,,1212
141,15,2,,1213
142,15,5,,3499
143,1,6,,3619
144,65,5,,3499
145,100,4,,3192
146,13,3,,2777
147,12,4,,3193
148,15,4,,3193
149,53,3,,2777
150,7,4,,3193
151,71,2,,1213
152,69,1,,22
153,74,2,,1214
154,22,3,HEALTHCARE,2778
155,10,5,,3499
156,11,3,,2778
157,50,5,,3499
158,73,2,,1214
159,45,2,HEALTHCARE,1215
160,39,2,,1215
161,48,2,,1216
162,77,3,,2778
163,11,2,,1216
164,29,3,,2779
165,36,1,,23
166,29,4,,3193
167,12,1,,24
168,77,2,,1217
169,64,3,,2779
170,51,4,,3194
171,60,2,FOOD,1217
172,54,4,FOOD,3194
173,52,1,,25
174,79,5,,3499
175,58,2,,1218
176,1,4,,3194
177,64,2,,1218
178,46,2,,1219
179,26,2,,1219
180,61,4,FOOD,3194
181,50,2,,1220
182,66,1,,26
183,47,1,,27
184,62,1,,28
185,63,4,,3195
186,65,2,,1220
187,55,5,,3500
188,66,2,,1221
189,55,1,,29
190,61,3,,2779
191,55,1,,30
192,22,1,,31
193,74,6,,3619
194,97,2,,1221
195,21,6,,3619
196,32,1,SCIENTIFICTECHNICAL,32
197,69,4,,3195
198,76,6,,3619
199,62,2,OTHER,1222
200,66,2,,1222
201,74,5,,3500
202,54,1,,33
203,58,4,,3195
204,79,4,,3195
205,67,1,,34
206,73,2,,1223
207,68,2,,1223
208,60,2,,1224
209,88,2,,1224
210,69,2,,1225
211,49,1,,35
212,62,2,HEALTHCARE,1225
213,50,3,,2780
214,27,2,,1226
215,63,4,OTHER,3196
216,26,2,,1226
217,48,2,,1227
218,41,2,,1227
219,67,1,,36
220,99,4,,3196
221,63,4,,3196
222,79,1,,37
223,99,4,,3196
224,62,1,,38
