ID,Age,Household Size,Occupations,Household ID
1,63,1,,1
2,17,1,,2
3,42,1,,3
4,76,2,,3807
5,63,2,,3807
6,13,5,,11269
7,30,2,FINANCEINSURANCE,3808
8,11,2,,3808
9,27,2,,3809
10,67,4,,9956
11,24,6,,11950
12,73,1,,4
13,31,3,,8521
14,72,4,,9956
15,65,2,FINANCEINSURANCE,3809
16,63,2,,3810
17,50,5,,11269
18,38,5,,11269
19,59,4,,9956
20,12,2,,3810
21,36,6,,11950
22,55,5,,11269
23,29,5,,11269
24,47,4,HEALTHCARE,9956
25,3,1,,5
26,53,3,,8521
27,23,6,,11950
28,44,3,,8521
29,12,2,,3811
30,44,6,REALESTATERENTAL,11950
31,57,2,,3811
32,39,2,,3812
33,53,3,,8522
34,12,2,,3812
35,58,3,FOOD,8522
36,15,2,,3813
37,75,1,,6
38,57,1,,7
39,12,4,,9957
40,69,1,,8
41,17,1,,9
42,34,5,,11270
43,66,1,,10
44,58,3,,8522
45,67,3,,8523
46,26,2,,3813
47,66,5,,11270
48,64,5,,11270
49,35,2,,3814
50,36,5,,11270
51,10,4,,9957
52,22,2,,3814
53,80,5,,11270
54,5,5,,11271
55,49,1,SCIENTIFICTECHNICAL,11
56,47,3,,8523
57,10,5,,11271
58,35,3,,8523
59,4,2,,3815
60,19,2,HEALTHCARE,3815
61,9,2,,3816
62,10,5,,11271
63,66,4,,9957
64,17,2,,3816
65,66,2,,3817
66,3,1,,12
67,12,4,,9957
68,24,2,,3817
69,51,2,HEALTHCARE,3818
70,11,3,,8524
71,50,1,,13
72,8,2,,3818
73,75,3,,8524
74,68,3,,8524
75,57,2,OTHER,3819
76,65,3,,8525
77,79,5,,11271
78,26,2,,3819
79,37,2,REALESTATERENTAL,3820
80,13,1,,14
81,62,6,,11950
82,7,2,,3820
83,24,2,,3821
84,65,5,,11271
85,56,2,FOOD,3821
86,34,2,,3822
87,87,1,,15
88,82,6,,11950
89,7,2,,3822
90,66,5,,11272
91,66,4,,9958
92,53,3,,8525
93,14,3,,8525
94,50,4,,9958
95,61,6,,11951
96,56,2,OTHER,3823
97,98,1,,16
98,60,6,,11951
99,53,3,,8526
100,9,2,,3823
101,50,2,,3824
102,34,2,,3824
103,58,1,WASTEMANAGEMENT,17
104,9,2,,3825
105,79,3,,8526
106,59,2,HEALTHCARE,3825
107,77,2,,3826
108,83,4,,9958
109,63,4,,9958
110,70,1,,18
111,49,3,,8526
112,30,2,,3826
113,14,5,,11272
114,11,1,,19
115,49,4,,9959
116,73,5,,11272
117,63,6,,11951
118,15,2,,3827
119,8,4,,9959
120,20,2,,3827
121,29,3,WASTEMANAGEMENT,8527
122,37,4,,9959
123,1,3,,8527
124,45,5,FOOD,11272
125,51,3,UTILITIES,8527
126,25,4,,9959
127,1,2,,3828
128,56,3,,8528
129,66,2,,3828
130,77,4,,9960
131,24,3,,8528
132,54,3,,8528
133,69,3,,8529
134,41,2,,3829
135,25,4,FOOD,9960
136,64,3,,8529
137,16,3,,8529
138,13,3,,8530
139,13,1,,20
140,17,6,,11951
141,94,4,,9960
142,64,4,,9960
143,28,2,,3829
144,41,3,FOOD,8530
145,75,2,,3830
146,76,2,,3830
147,13,1,,21
148,27,1,,22
149,59,3,,8530
150,48,2,,3831
151,79,2,,3831
152,21,2,,3832
153,52,4,WASTEMANAGEMENT,9961
154,57,2,,3832
155,47,5,,11272
156,60,2,HEALTHCARE,3833
157,44,1,,23
158,77,4,,9961
159,3,4,,9961
160,2,4,,9961
161,39,5,HEALTHCARE,11273
162,36,4,,9962
163,18,2,,3833
164,45,1,,24
165,16,2,,3834
166,45,1,,25
167,29,2,,3834
168,61,4,,9962
169,6,4,,9962
170,47,2,,3835
171,10,2,,3835
172,68,5,,11273
173,51,1,,26
174,59,6,HEALTHCARE,11951
175,78,2,,3836
176,15,2,,3836
177,18,4,,9962
178,79,6,,11951
179,60,4,,9963
180,20,3,,8531
181,51,1,HEALTHCARE,27
182,65,3,,8531
183,15,4,,9963
184,15,2,,3837
185,70,4,,9963
186,32,2,FOOD,3837
187,66,3,,8531
188,9,2,,3838
189,11,3,,8532
190,49,4,,9963
191,93,2,,3838
192,70,6,,11952
193,18,3,HEALTHCARE,8532
194,84,3,,8532
195,36,1,,28
196,100,3,,8533
197,31,4,,9964
198,21,2,,3839
199,54,1,,29
200,59,2,,3839
201,26,2,OTHER,3840
202,31,2,,3840
203,20,2,,3841
204,64,3,,8533
205,17,1,,30
206,96,1,,31
207,40,1,HEALTHCARE,32
208,8,3,,8533
209,34,5,,11273
210,79,4,,9964
211,55,2,UTILITIES,3841
212,44,5,,11273
213,13,1,,33
214,31,3,,8534
215,24,4,,9964
216,38,4,,9964
217,49,6,,11952
218,76,2,,3842
219,50,3,,8534
220,74,6,,11952
221,38,2,,3842
222,17,2,,3843
223,74,2,,3843
224,94,2,,3844
225,2,2,,3844
226,67,4,,9965
227,51,4,,9965
228,50,3,,8534
229,38,4,FOOD,9965
230,26,5,,11273
231,85,3,,8535
232,30,1,HEALTHCARE,34
233,65,2,,3845
234,74,6,,11952
235,22,4,,9965
236,53,3,UTILITIES,8535
237,74,1,,35
238,14,4,,9966
239,34,4,,9966
240,30,2,,3845
241,45,2,HEALTHCARE,3846
242,71,1,,36
243,5,5,,11274
244,77,2,,3846
245,58,3,INFORMATION,8535
246,68,1,,37
247,74,5,,11274
248,17,1,,38
249,37,1,,39
250,0,2,,3847
251,40,2,HEALTHCARE,3847
252,5,4,,9966
253,79,2,,3848
254,24,2,,3848
255,53,5,,11274
256,66,2,,3849
257,23,1,FOOD,40
258,52,5,OTHER,11274
259,30,3,REALESTATERENTAL,8536
260,5,3,,8536
261,62,4,,9966
262,31,6,,11952
263,14,2,,3849
264,2,4,,9967
265,68,2,,3850
266,62,3,HEALTHCARE,8536
267,43,2,,3850
268,99,3,,8537
269,23,3,,8537
270,27,6,WASTEMANAGEMENT,11952
271,18,3,HEALTHCARE,8537
