ID,Age,Household Size,Occupations,Household ID
1,57,1,,1
2,2,2,,16615
3,67,3,,38451
4,74,5,,55536
5,51,6,,59058
6,74,5,,55536
7,30,3,,38451
8,43,2,HEALTHCARE,16615
9,44,1,,2
10,28,4,FOOD,48441
11,62,5,,55536
12,51,2,,16616
13,59,6,,59058
14,78,5,,55536
15,51,3,,38451
16,64,3,,38452
17,15,3,,38452
18,7,4,,48441
19,16,3,,38452
20,100,2,,16616
21,11,5,,55536
22,65,2,,16617
23,77,1,,3
24,33,3,,38453
25,93,5,,55537
26,25,2,,16617
27,52,1,,4
28,85,2,,16618
29,52,3,,38453
30,1,3,,38453
31,67,1,,5
32,14,5,,55537
33,7,4,,48441
34,58,1,,6
35,2,1,,7
36,22,3,SCIENTIFICTECHNICAL,38454
37,17,4,,48441
38,50,2,,16618
39,26,4,WASTEMANAGEMENT,48442
40,43,3,,38454
41,29,3,,38454
42,8,2,,16619
43,66,3,,38455
44,14,2,,16619
45,73,5,,55537
46,55,5,,55537
47,34,2,,16620
48,67,3,,38455
49,41,5,,55537
50,72,2,,16620
51,10,2,,16621
52,72,2,,16621
53,68,3,,38455
54,25,2,HEALTHCARE,16622
55,33,2,,16622
56,42,4,,48442
57,90,2,,16623
58,16,2,,16623
59,87,1,,8
60,19,6,,59058
61,58,1,HEALTHCARE,9
62,51,3,,38456
63,62,1,,10
64,30,2,,16624
65,65,4,,48442
66,55,2,,16624
67,65,1,,11
68,59,1,WASTEMANAGEMENT,12
69,46,1,,13
70,43,4,,48442
71,28,2,FOOD,16625
72,30,4,,48443
73,30,1,,14
74,27,4,,48443
75,93,4,,48443
76,35,2,,16625
77,75,5,,55538
78,47,4,,48443
79,65,4,,48444
80,16,3,,38456
81,37,1,,15
82,59,2,,16626
83,65,6,,59058
84,8,4,,48444
85,67,1,,16
86,2,2,,16626
87,9,4,,48444
88,38,5,,55538
89,4,2,,16627
90,3,3,,38456
91,35,5,,55538
92,6,5,,55538
93,27,5,,55538
94,63,2,WASTEMANAGEMENT,16627
95,36,1,,17
96,68,3,,38457
97,13,4,,48444
98,27,3,WASTEMANAGEMENT,38457
99,0,2,,16628
100,20,1,,18
101,33,4,,48445
102,44,5,,55539
103,40,3,,38457
104,17,3,,38458
105,54,2,SCIENTIFICTECHNICAL,16628
106,58,4,FINANCEINSURANCE,48445
107,50,3,,38458
108,49,2,,16629
109,15,4,,48445
110,1,3,,38458
111,29,1,FOOD,19
112,55,5,SCIENTIFICTECHNICAL,55539
113,72,4,,48445
114,62,2,,16629
115,53,3,,38459
116,74,3,,38459
117,46,4,,48446
118,7,5,,55539
119,12,3,,38459
120,72,4,,48446
121,4,3,,38460
122,15,3,,38460
123,5,3,,38460
124,31,5,,55539
125,16,4,,48446
126,41,3,,38461
127,48,6,,59058
128,63,3,,38461
129,70,2,,16630
130,56,5,,55539
131,64,1,HEALTHCARE,20
132,64,4,,48446
133,49,2,,16630
134,34,3,SCIENTIFICTECHNICAL,38461
135,36,4,WASTEMANAGEMENT,48447
136,74,5,,55540
137,28,2,,16631
138,10,1,,21
139,45,2,,16631
140,25,5,,55540
141,74,3,,38462
142,62,4,,48447
143,7,3,,38462
144,64,4,HEALTHCARE,48447
145,70,4,,48447
146,27,2,,16632
147,9,6,,59058
148,42,3,,38462
149,36,3,,38463
150,54,5,,55540
151,23,3,,38463
152,67,5,,55540
153,19,6,INFORMATION,59059
154,67,2,,16632
155,22,2,,16633
156,77,5,,55540
157,25,1,,22
158,5,2,,16633
159,17,3,,38463
160,65,5,,55541
161,52,1,HEALTHCARE,23
162,61,5,,55541
163,52,4,,48448
164,63,4,,48448
165,4,2,,16634
166,54,2,,16634
167,16,5,,55541
168,77,6,,59059
169,17,5,,55541
170,16,2,,16635
171,1,1,,24
172,4,1,,25
173,20,5,,55541
174,69,4,,48448
175,28,4,,48448
176,52,1,,26
177,6,6,,59059
178,26,6,,59059
179,10,3,,38464
180,57,3,,38464
181,98,1,,27
182,34,5,,55542
183,25,4,,48449
184,12,3,,38464
185,38,2,,16635
186,55,2,,16636
187,55,2,,16636
188,57,3,,38465
189,70,5,,55542
190,10,3,,38465
191,61,2,,16637
192,20,3,,38465
193,26,5,HEALTHCARE,55542
194,17,3,,38466
195,7,3,,38466
196,54,4,,48449
197,67,3,,38466
198,98,2,,16637
199,41,1,,28
200,26,2,SCIENTIFICTECHNICAL,16638
201,58,2,,16638
202,19,6,,59059
203,84,2,,16639
204,39,5,,55542
205,77,2,,16639
206,49,5,,55542
207,57,3,,38467
208,54,4,,48449
209,20,4,,48449
210,37,5,,55543
211,24,3,SCIENTIFICTECHNICAL,38467
212,41,3,,38467
213,60,2,,16640
214,72,5,,55543
215,3,3,,38468
216,72,5,,55543
217,63,2,WASTEMANAGEMENT,16640
218,60,2,,16641
219,38,4,,48450
220,9,6,,59059
221,8,1,,29
222,58,4,,48450
223,70,2,,16641
224,27,3,,38468
225,14,2,,16642
226,51,3,,38468
227,17,4,,48450
228,79,4,,48450
229,40,4,WASTEMANAGEMENT,48451
230,31,3,,38469
231,0,3,,38469
232,30,1,,30
233,37,6,,59060
234,16,2,,16642
235,98,2,,16643
236,71,6,,59060
237,52,3,,38469
238,19,6,HEALTHCARE,59060
239,36,6,,59060
240,79,2,,16643
241,48,4,,48451
242,65,6,HEALTHCARE,59060
243,4,3,,38470
244,59,5,HEALTHCARE,55543
245,48,2,,16644
246,48,3,,38470
247,32,4,,48451
248,43,3,WASTEMANAGEMENT,38470
249,32,1,,31
250,31,2,,16644
251,10,2,,16645
252,47,5,,55543
253,70,1,,32
254,8,1,,33
255,24,2,,16645
256,37,2,,16646
257,15,6,,59060
258,25,4,,48451
259,1,1,,34
