ID,Age,Household Size,Occupations,Household ID
1,63,2,FINANCEINSURANCE,1793
2,1,4,,5854
3,51,2,,1793
4,26,2,,1794
5,26,2,,1794
6,63,4,HEALTHCARE,5854
7,75,2,,1795
8,45,2,,1795
9,7,1,,1
10,50,1,,2
11,12,2,,1796
12,2,1,,3
13,63,3,,4965
14,65,5,HEALTHCARE,6534
15,50,2,,1796
16,53,4,,5854
17,55,4,,5854
18,64,3,,4965
19,13,3,,4965
20,32,4,,5855
21,98,2,,1797
22,51,2,,1797
23,32,5,,6534
24,36,3,,4966
25,31,2,,1798
26,74,2,,1798
27,63,2,,1799
28,17,3,,4966
29,50,4,,5855
30,79,2,,1799
31,69,2,,1800
32,89,6,,6754
33,52,2,,1800
34,17,6,,6754
35,51,2,,1801
36,87,6,,6754
37,77,2,,1801
38,59,5,WASTEMANAGEMENT,6534
39,65,2,,1802
40,28,1,WASTEMANAGEMENT,4
41,37,6,HEALTHCARE,6754
42,82,1,,5
43,67,4,,5855
44,3,4,,5855
45,0,2,,1802
46,4,6,,6754
47,58,1,,6
48,33,2,,1803
49,17,2,,1803
50,56,5,,6534
51,12,2,,1804
52,71,5,,6534
53,60,2,,1804
54,36,2,,1805
55,94,3,,4966
56,50,1,HEALTHCARE,7
57,44,3,FOOD,4967
58,58,2,,1805
59,20,3,,4967
60,58,3,,4967
61,39,2,,1806
62,73,2,,1806
63,75,2,,1807
64,27,5,,6535
65,59,2,,1807
66,76,2,,1808
67,48,4,,5856
68,67,2,,1808
69,95,2,,1809
70,47,1,,8
71,32,4,,5856
72,58,2,,1809
73,63,3,,4968
74,39,4,,5856
75,10,2,,1810
76,6,6,,6754
77,45,2,,1810
78,35,1,,9
79,32,6,,6755
80,20,4,,5856
81,38,2,,1811
82,70,2,,1811
83,32,2,,1812
84,73,2,,1812
85,58,5,,6535
86,53,4,,5857
87,66,2,,1813
88,48,1,,10
89,39,2,,1813
90,68,1,,11
91,34,4,FOOD,5857
92,6,3,,4968
93,24,4,,5857
94,10,4,,5857
95,56,1,,12
96,17,1,,13
97,94,5,,6535
98,79,5,,6535
99,46,1,,14
100,77,1,,15
101,20,3,HEALTHCARE,4968
102,75,1,,16
103,40,4,HEALTHCARE,5858
104,68,3,,4969
105,56,5,,6535
106,65,2,,1814
107,60,5,,6536
108,32,2,,1814
109,64,2,,1815
110,65,4,,5858
111,37,2,HEALTHCARE,1815
112,28,3,,4969
113,50,6,,6755
114,51,4,,5858
115,47,2,FOOD,1816
116,26,4,HEALTHCARE,5858
117,10,4,,5859
118,92,4,,5859
119,17,3,,4969
120,64,5,,6536
121,46,1,FOOD,17
122,78,2,,1816
123,53,2,FOOD,1817
124,50,2,,1817
125,55,3,,4970
126,72,4,,5859
127,40,4,HEALTHCARE,5859
128,38,3,,4970
129,9,3,,4970
130,45,1,HEALTHCARE,18
131,59,3,FINANCEINSURANCE,4971
132,17,6,,6755
133,1,3,,4971
134,18,4,,5860
135,2,2,,1818
136,66,2,,1818
137,56,1,,19
138,90,3,,4971
139,76,3,,4972
140,84,2,,1819
141,81,5,,6536
142,36,3,,4972
143,26,5,,6536
144,68,4,,5860
145,11,3,,4972
146,7,5,,6536
147,72,1,,20
148,1,2,,1819
149,71,5,,6537
150,56,2,FOOD,1820
151,68,3,,4973
152,34,3,,4973
153,34,5,,6537
154,63,2,,1820
155,13,2,,1821
156,51,4,,5860
157,5,3,,4973
158,69,2,,1821
159,77,2,,1822
160,35,2,HEALTHCARE,1822
161,32,2,,1823
162,20,3,,4974
163,11,2,,1823
164,28,4,FINANCEINSURANCE,5860
165,66,2,,1824
166,34,2,,1824
167,43,5,,6537
168,24,2,,1825
169,77,2,,1825
170,52,2,FOOD,1826
171,63,4,,5861
172,45,2,,1826
173,21,3,FOOD,4974
174,53,4,,5861
175,11,2,,1827
176,74,1,,21
177,57,2,,1827
178,10,2,,1828
179,27,2,,1828
180,31,2,HEALTHCARE,1829
181,15,4,,5861
182,76,2,,1829
183,74,2,,1830
184,51,4,FOOD,5861
185,64,3,,4974
186,71,1,,22
187,72,1,,23
188,33,1,,24
189,37,2,,1830
190,69,4,,5862
191,19,2,,1831
192,67,2,,1831
193,9,5,,6537
194,33,2,FOOD,1832
195,28,3,FOOD,4975
196,50,1,,25
197,6,3,,4975
198,38,2,FOOD,1832
199,79,4,,5862
200,38,3,,4975
201,55,2,,1833
202,38,5,,6537
203,56,2,,1833
204,91,2,,1834
