ID,Age,Household Size,Occupations,Household ID
1,80,1,,1
2,74,3,,9293
3,72,2,,4102
4,71,4,,11069
5,100,2,,4102
6,17,4,,11069
7,61,2,,4103
8,61,2,,4103
9,64,3,,9293
10,23,3,HEALTHCARE,9293
11,9,1,,2
12,62,4,HEALTHCARE,11069
13,19,1,,3
14,49,4,,11069
15,68,2,,4104
16,70,4,,11070
17,57,3,OTHER,9294
18,39,2,,4104
19,59,3,HEALTHCARE,9294
20,44,2,HEALTHCARE,4105
21,13,2,,4105
22,17,6,,12553
23,9,2,,4106
24,50,2,HEALTHCARE,4106
25,8,4,,11070
26,91,3,,9294
27,1,3,,9295
28,4,2,,4107
29,19,4,HEALTHCARE,11070
30,65,1,,4
31,63,3,,9295
32,67,3,,9295
33,26,1,,5
34,65,2,,4107
35,40,2,,4108
36,50,4,,11070
37,38,2,,4108
38,54,2,,4109
39,70,6,,12553
40,77,6,,12553
41,15,1,,6
42,54,3,EDUCATION,9296
43,77,5,,12158
44,65,2,,4109
45,5,3,,9296
46,18,4,,11071
47,42,5,,12158
48,54,1,,7
49,51,3,,9296
50,44,2,HEALTHCARE,4110
51,67,2,,4110
52,96,4,,11071
53,64,5,HEALTHCARE,12158
54,56,4,,11071
55,63,4,,11071
56,21,2,INFORMATION,4111
57,50,2,,4111
58,48,2,,4112
59,82,3,,9297
60,54,4,,11072
61,8,3,,9297
62,8,2,,4112
63,57,2,,4113
64,70,1,,8
65,73,3,,9297
66,64,3,,9298
67,49,3,,9298
68,21,3,WASTEMANAGEMENT,9298
69,13,3,,9299
70,69,6,,12553
71,14,2,,4113
72,69,5,,12158
73,6,1,,9
74,29,2,HEALTHCARE,4114
75,37,2,WASTEMANAGEMENT,4114
76,37,4,HEALTHCARE,11072
77,59,3,FOOD,9299
78,5,2,,4115
79,47,2,,4115
80,29,4,SCIENTIFICTECHNICAL,11072
81,48,2,,4116
82,73,3,,9299
83,55,3,,9300
84,13,1,,10
85,73,1,,11
86,46,6,SCIENTIFICTECHNICAL,12553
87,63,2,HEALTHCARE,4116
88,62,2,,4117
89,11,3,,9300
90,64,4,,11072
91,94,1,,12
92,8,3,,9300
93,0,2,,4117
94,29,2,,4118
95,59,2,,4118
96,66,5,,12158
97,83,2,,4119
98,74,3,,9301
99,27,1,,13
100,5,4,,11073
101,11,3,,9301
102,27,2,,4119
103,54,3,HEALTHCARE,9301
104,9,2,,4120
105,62,2,HEALTHCARE,4120
106,32,4,OTHER,11073
107,5,2,,4121
108,53,2,,4121
109,55,2,,4122
110,12,2,,4122
111,72,3,,9302
112,8,1,,14
113,2,2,,4123
114,76,2,,4123
115,96,4,,11073
116,2,2,,4124
117,15,3,,9302
118,56,2,,4124
119,76,2,,4125
120,55,2,FOOD,4125
121,17,2,,4126
122,30,1,,15
123,10,3,,9302
124,64,2,,4126
125,54,2,,4127
126,66,5,,12159
127,45,1,,16
128,76,3,,9303
129,62,4,,11073
130,87,3,,9303
131,23,2,HEALTHCARE,4127
132,97,2,,4128
133,13,4,,11074
134,1,2,,4128
135,43,2,,4129
136,63,4,,11074
137,58,2,,4129
138,7,3,,9303
139,36,2,HEALTHCARE,4130
140,41,3,,9304
141,69,2,,4130
142,0,1,,17
143,14,3,,9304
144,34,2,,4131
145,65,5,,12159
146,39,2,,4131
147,74,3,,9304
148,48,2,UTILITIES,4132
149,14,2,,4132
150,29,4,,11074
151,30,2,,4133
152,78,5,,12159
153,9,4,,11074
154,82,1,,18
155,92,3,,9305
156,58,4,,11075
157,65,4,,11075
158,51,2,FOOD,4133
159,51,2,FINANCEINSURANCE,4134
160,45,2,FOOD,4134
161,12,2,,4135
162,15,4,,11075
163,15,6,,12553
164,47,3,SCIENTIFICTECHNICAL,9305
165,46,1,,19
166,78,1,,20
167,34,2,HEALTHCARE,4135
168,83,3,,9305
169,5,2,,4136
170,11,4,,11075
171,27,1,,21
172,28,1,,22
173,46,2,,4136
174,40,4,,11076
175,12,2,,4137
176,68,2,,4137
177,3,1,,23
178,62,3,HEALTHCARE,9306
179,75,4,,11076
180,76,1,,24
181,30,2,FOOD,4138
182,29,2,,4138
183,38,3,,9306
184,17,5,,12159
185,63,3,,9306
186,49,4,,11076
187,25,3,,9307
188,19,2,,4139
189,30,3,,9307
190,42,3,SCIENTIFICTECHNICAL,9307
191,6,5,,12159
192,16,4,,11076
193,53,1,,25
194,61,1,FOOD,26
195,47,3,,9308
196,1,1,,27
197,44,5,,12160
198,51,6,,12554
199,65,4,OTHER,11077
200,44,2,HEALTHCARE,4139
201,37,1,HEALTHCARE,28
202,69,2,,4140
203,7,6,,12554
204,79,5,,12160
205,7,6,,12554
206,46,1,,29
207,26,3,SCIENTIFICTECHNICAL,9308
208,70,2,,4140
209,49,3,,9308
210,65,2,FINANCEINSURANCE,4141
211,7,6,,12554
212,52,2,,4141
213,50,2,,4142
214,84,1,,30
215,74,3,,9309
216,89,1,,31
217,56,2,HEALTHCARE,4142
218,48,3,,9309
219,69,1,,32
220,37,1,FOOD,33
221,22,1,HEALTHCARE,34
222,92,4,,11077
223,37,2,,4143
224,25,6,REALESTATERENTAL,12554
225,50,2,,4143
226,29,1,,35
227,54,4,,11077
228,76,1,,36
229,90,2,,4144
230,58,3,HEALTHCARE,9309
231,52,3,,9310
232,53,3,HEALTHCARE,9310
233,60,2,HEALTHCARE,4144
234,22,2,HEALTHCARE,4145
235,3,4,,11077
236,95,5,,12160
237,34,1,FOOD,37
238,23,2,HEALTHCARE,4145
239,39,4,OTHER,11078
240,28,2,,4146
241,0,5,,12160
242,46,1,,38
243,14,2,,4146
244,74,3,,9310
245,23,5,SCIENTIFICTECHNICAL,12160
246,65,2,HEALTHCARE,4147
247,31,4,,11078
248,74,2,,4147
249,77,1,,39
250,73,1,,40
251,41,4,INFORMATION,11078
252,69,2,,4148
253,59,1,,41
254,40,2,,4148
255,72,3,,9311
256,58,4,OTHER,11078
257,49,4,SCIENTIFICTECHNICAL,11079
258,2,3,,9311
259,40,3,,9311
260,69,3,,9312
261,50,1,INFORMATION,42
262,24,4,,11079
263,50,1,FOOD,43
264,100,4,,11079
265,46,2,,4149
266,19,2,HEALTHCARE,4149
267,62,2,,4150
268,27,3,,9312
269,25,1,SCIENTIFICTECHNICAL,44
270,13,6,,12554
271,76,6,,12555
272,65,3,,9312
273,25,4,HEALTHCARE,11079
274,9,3,,9313
275,49,2,,4150
276,8,2,,4151
277,57,4,HEALTHCARE,11080
278,43,5,,12161
279,43,4,,11080
280,59,2,FINANCEINSURANCE,4151
281,32,3,,9313
282,57,2,,4152
283,52,2,,4152
284,12,6,,12555
285,89,3,,9313
286,15,2,,4153
287,5,4,,11080
288,43,2,,4153
289,61,1,,45
290,0,1,,46
291,52,5,SCIENTIFICTECHNICAL,12161
292,88,3,,9314
293,62,4,,11080
294,33,2,,4154
295,48,4,,11081
296,66,3,,9314
297,61,1,HEALTHCARE,47
298,64,1,,48
299,64,2,HEALTHCARE,4154
300,58,2,SCIENTIFICTECHNICAL,4155
301,60,4,,11081
302,26,3,,9314
303,78,4,,11081
304,69,2,,4155
305,31,2,,4156
306,36,4,,11081
307,17,2,,4156
308,8,3,,9315
309,17,2,,4157
310,67,6,,12555
311,15,2,,4157
312,52,2,,4158
313,52,1,HEALTHCARE,49
314,21,1,,50
315,70,6,,12555
316,52,2,SCIENTIFICTECHNICAL,4158
317,55,2,,4159
318,47,2,,4159
319,64,6,FOOD,12555
320,60,3,SCIENTIFICTECHNICAL,9315
321,61,1,,51
322,3,2,,4160
323,83,2,,4160
324,7,2,,4161
325,25,3,FOOD,9315
326,61,4,,11082
327,11,3,,9316
328,75,3,,9316
329,3,1,,52
330,20,4,FINANCEINSURANCE,11082
331,56,2,HEALTHCARE,4161
332,52,1,HEALTHCARE,53
333,15,3,,9316
334,21,2,SCIENTIFICTECHNICAL,4162
335,21,3,OTHER,9317
336,61,4,,11082
337,91,6,,12555
338,33,2,,4162
339,28,2,FOOD,4163
340,0,3,,9317
341,19,2,OTHER,4163
342,53,3,HEALTHCARE,9317
343,68,3,,9318
344,76,5,,12161
345,39,2,,4164
346,65,1,WASTEMANAGEMENT,54
347,79,5,,12161
348,54,3,,9318
349,48,2,,4164
350,74,4,,11082
351,7,3,,9318
352,48,2,FOOD,4165
353,78,4,,11083
354,11,1,,55
355,37,6,WASTEMANAGEMENT,12556
356,54,3,,9319
357,41,3,,9319
358,64,5,,12161
359,12,2,,4165
360,36,2,,4166
361,44,2,FINANCEINSURANCE,4166
362,22,4,,11083
363,57,1,,56
364,36,1,,57
365,76,1,,58
366,38,5,,12162
367,6,2,,4167
368,42,3,WASTEMANAGEMENT,9319
369,65,2,,4167
370,74,2,,4168
371,69,3,,9320
372,87,4,,11083
373,57,2,HEALTHCARE,4168
374,61,2,HEALTHCARE,4169
375,17,2,,4169
376,64,3,,9320
377,64,3,SCIENTIFICTECHNICAL,9320
378,5,2,,4170
379,22,2,,4170
380,96,2,,4171
381,63,2,HEALTHCARE,4171
382,53,4,HEALTHCARE,11083
383,17,4,,11084
384,54,2,,4172
385,43,4,,11084
386,69,2,,4172
387,52,5,,12162
388,0,1,,59
389,35,4,FOOD,11084
390,86,2,,4173
391,38,3,HEALTHCARE,9321
392,34,3,,9321
393,68,2,,4173
394,27,3,,9321
395,35,2,,4174
396,25,2,,4174
397,22,2,,4175
398,56,5,,12162
399,15,1,,60
400,75,3,,9322
401,80,2,,4175
402,63,2,FOOD,4176
403,64,3,HEALTHCARE,9322
404,66,2,,4176
405,51,3,,9322
406,10,5,,12162
407,53,1,,61
408,48,5,,12162
409,9,4,,11084
410,59,2,,4177
411,79,3,,9323
412,52,2,,4177
413,39,2,,4178
414,39,6,,12556
415,54,5,,12163
416,36,3,HEALTHCARE,9323
417,92,2,,4178
418,11,3,,9323
419,10,2,,4179
420,65,4,,11085
421,15,2,,4179
422,19,5,,12163
423,58,3,INFORMATION,9324
424,0,2,,4180
425,51,2,WASTEMANAGEMENT,4180
426,77,4,,11085
427,44,2,,4181
428,15,5,,12163
