ID,Age,Household Size,Occupations,Household ID
1,42,6,,63639
2,4,2,,17486
3,1,4,,51367
4,40,4,,51367
5,61,5,,59624
6,9,2,,17486
7,33,3,,41225
8,11,2,,17487
9,62,4,,51367
10,77,5,,59624
11,14,1,,1
12,26,2,,17487
13,30,2,FINANCEINSURANCE,17488
14,29,3,FINANCEINSURANCE,41225
15,79,2,,17488
16,73,4,,51367
17,62,5,HEALTHCARE,59624
18,33,3,,41225
19,97,4,,51368
20,10,3,,41226
21,75,5,,59624
22,2,1,,2
23,8,2,,17489
24,46,1,HEALTHCARE,3
25,91,4,,51368
26,62,2,,17489
27,12,3,,41226
28,41,6,,63639
29,12,5,,59624
30,38,4,,51368
31,5,3,,41226
32,14,3,,41227
33,73,5,,59625
34,30,3,ART,41227
35,21,2,,17490
36,16,3,,41227
37,59,2,,17490
38,42,4,HEALTHCARE,51368
39,14,2,,17491
40,62,2,,17491
41,1,5,,59625
42,38,3,HEALTHCARE,41228
43,80,2,,17492
44,42,2,HEALTHCARE,17492
45,8,3,,41228
46,17,2,,17493
47,57,3,,41228
48,60,2,,17493
49,56,3,,41229
50,61,6,,63639
51,49,1,,4
52,27,4,FOOD,51369
53,40,3,,41229
54,16,4,,51369
55,12,2,,17494
56,74,2,,17494
57,68,3,,41229
58,19,5,,59625
59,78,1,,5
60,50,3,,41230
61,7,3,,41230
62,3,5,,59625
63,16,2,,17495
64,25,5,,59625
65,68,2,,17495
66,41,6,,63639
67,66,2,,17496
68,53,2,FOOD,17496
69,11,6,,63639
70,8,2,,17497
71,43,5,,59626
72,61,3,,41230
73,66,1,,6
74,44,5,,59626
75,78,4,,51369
76,60,5,,59626
77,11,2,,17497
78,74,4,,51369
79,18,1,OTHER,7
80,52,2,FOOD,17498
81,67,3,,41231
82,11,3,,41231
83,30,3,FOOD,41231
84,84,4,,51370
85,19,2,,17498
86,50,2,,17499
87,66,2,,17499
88,23,3,,41232
89,53,2,,17500
90,72,3,,41232
91,42,3,,41232
92,39,2,FOOD,17500
93,15,3,,41233
94,25,1,HEALTHCARE,8
95,13,5,,59626
96,11,4,,51370
97,64,2,,17501
98,36,3,,41233
99,36,5,,59626
100,17,5,,59627
101,55,3,WASTEMANAGEMENT,41233
102,29,5,,59627
103,58,2,,17501
104,8,6,,63639
105,66,1,,9
106,5,2,,17502
107,17,2,,17502
108,50,3,FINANCEINSURANCE,41234
109,50,2,HEALTHCARE,17503
110,24,4,,51370
111,7,6,,63640
112,22,3,,41234
113,99,3,,41234
114,77,3,,41235
115,57,3,,41235
116,48,2,,17503
117,62,6,WASTEMANAGEMENT,63640
118,35,5,HEALTHCARE,59627
119,79,5,,59627
120,3,1,,10
121,24,2,,17504
122,46,3,HEALTHCARE,41235
123,14,4,,51370
124,66,1,,11
125,11,3,,41236
126,18,5,,59627
127,69,4,,51371
128,100,3,,41236
129,10,6,,63640
130,63,1,FOOD,12
131,40,4,,51371
132,58,2,FINANCEINSURANCE,17504
133,82,5,,59628
134,12,3,,41236
135,49,4,HEALTHCARE,51371
136,12,1,,13
137,72,2,,17505
138,13,3,,41237
139,62,5,,59628
140,4,3,,41237
141,12,3,,41237
142,27,2,,17505
143,16,3,,41238
144,72,1,,14
145,65,2,HEALTHCARE,17506
146,63,6,,63640
147,17,2,,17506
148,21,5,WASTEMANAGEMENT,59628
149,41,3,,41238
150,43,2,,17507
151,67,2,,17507
152,17,4,,51371
153,13,3,,41238
154,9,2,,17508
155,6,6,,63640
156,62,6,,63640
157,48,4,,51372
158,4,5,,59628
159,62,2,,17508
160,24,2,,17509
161,50,6,,63641
162,91,2,,17509
163,41,6,,63641
164,26,2,HEALTHCARE,17510
165,68,2,,17510
166,1,4,,51372
167,48,1,,15
168,14,3,,41239
169,40,5,,59628
170,7,2,,17511
171,75,2,,17511
172,51,5,FOOD,59629
173,65,3,,41239
174,5,3,,41239
175,27,5,,59629
176,2,3,,41240
177,31,3,,41240
178,32,4,SCIENTIFICTECHNICAL,51372
179,22,4,,51372
180,63,4,,51373
181,1,5,,59629
182,44,2,,17512
183,13,3,,41240
184,21,4,,51373
185,41,2,,17512
186,21,5,,59629
187,76,3,,41241
188,57,5,,59629
189,100,4,,51373
190,8,6,,63641
191,36,6,,63641
192,25,4,,51373
193,1,1,,16
194,56,1,WASTEMANAGEMENT,17
195,7,2,,17513
196,4,3,,41241
197,3,1,,18
198,32,3,,41241
199,56,2,,17513
200,39,2,,17514
201,25,2,,17514
202,29,6,,63641
203,76,4,,51374
204,5,2,,17515
205,94,3,,41242
206,54,2,FOOD,17515
207,61,4,WASTEMANAGEMENT,51374
208,3,2,,17516
209,34,3,,41242
210,65,6,,63641
211,15,2,,17516
212,6,4,,51374
213,66,5,,59630
214,63,3,,41242
215,58,2,,17517
216,73,3,,41243
217,38,1,,19
218,6,3,,41243
219,70,6,,63642
220,5,4,,51374
221,67,3,,41243
222,18,2,FOOD,17517
223,20,1,HEALTHCARE,20
224,19,3,,41244
225,12,4,,51375
226,54,6,FOOD,63642
227,25,5,,59630
228,0,6,,63642
229,62,5,HEALTHCARE,59630
230,19,2,HEALTHCARE,17518
231,2,5,,59630
232,63,4,,51375
233,36,5,,59630
234,20,2,,17518
235,48,2,FOOD,17519
236,7,5,,59631
237,64,3,OTHER,41244
238,5,4,,51375
239,1,2,,17519
240,59,4,,51375
241,7,1,,21
242,54,4,,51376
243,26,4,HEALTHCARE,51376
244,17,2,,17520
245,65,2,,17520
246,15,2,,17521
247,14,2,,17521
248,20,1,FOOD,22
249,32,2,,17522
250,18,3,,41244
251,78,5,,59631
252,11,1,,23
253,52,3,,41245
254,0,2,,17522
255,10,3,,41245
256,37,3,,41245
257,35,5,,59631
258,56,2,,17523
259,44,2,FOOD,17523
260,51,4,,51376
261,49,1,,24
262,6,2,,17524
263,49,4,,51376
264,22,1,,25
265,54,4,,51377
266,15,2,,17524
267,63,5,SCIENTIFICTECHNICAL,59631
268,4,4,,51377
269,68,1,,26
270,4,1,,27
271,7,3,,41246
272,15,3,,41246
273,22,5,SCIENTIFICTECHNICAL,59631
274,3,6,,63642
275,18,2,,17525
276,31,4,,51377
277,24,2,,17525
278,0,1,,28
279,22,3,,41246
280,3,2,,17526
281,58,6,,63642
282,48,3,,41247
283,69,5,,59632
284,62,4,INFORMATION,51377
285,75,4,,51378
286,53,1,,29
287,50,3,HEALTHCARE,41247
288,56,2,HEALTHCARE,17526
289,48,5,,59632
290,77,5,,59632
291,30,6,,63642
292,89,2,,17527
293,60,4,,51378
294,61,2,,17527
295,64,1,,30
296,55,2,,17528
297,26,2,,17528
298,55,4,HEALTHCARE,51378
299,91,6,,63643
300,41,4,,51378
301,53,6,,63643
302,37,3,,41247
303,30,3,,41248
304,60,4,HEALTHCARE,51379
305,74,2,,17529
306,56,3,,41248
307,16,2,,17529
308,6,2,,17530
309,30,2,HEALTHCARE,17530
310,23,2,HEALTHCARE,17531
311,15,5,,59632
312,30,4,,51379
313,14,2,,17531
314,38,2,,17532
315,56,6,,63643
316,51,5,HEALTHCARE,59632
317,43,4,,51379
318,38,4,,51379
319,45,2,,17532
320,6,2,,17533
321,78,2,,17533
322,31,4,,51380
323,34,2,HEALTHCARE,17534
324,63,5,,59633
325,11,4,,51380
326,25,3,,41248
327,19,3,,41249
328,51,1,,31
329,40,2,,17534
330,61,6,FINANCEINSURANCE,63643
331,18,1,,32
332,20,4,,51380
333,25,3,,41249
334,48,4,,51380
335,47,2,,17535
336,35,1,,33
337,48,3,,41249
338,43,2,,17535
339,67,5,,59633
340,52,3,,41250
341,81,1,,34
342,68,2,,17536
343,40,2,,17536
344,35,4,,51381
345,56,3,,41250
346,3,4,,51381
347,24,4,,51381
348,85,2,,17537
349,76,4,,51381
350,60,2,,17537
351,83,2,,17538
352,79,3,,41250
353,37,3,,41251
354,7,1,,35
355,56,1,,36
356,65,4,OTHER,51382
357,16,2,,17538
358,53,2,,17539
359,37,2,,17539
360,69,1,,37
361,29,6,HEALTHCARE,63643
362,10,5,,59633
363,61,2,,17540
364,3,2,,17540
365,50,3,HEALTHCARE,41251
366,0,3,,41251
367,63,4,,51382
368,38,4,HEALTHCARE,51382
369,13,3,,41252
370,0,1,,38
371,45,4,,51382
372,3,2,,17541
373,46,5,,59633
374,71,3,,41252
375,35,1,,39
376,79,2,,17541
377,2,1,,40
378,53,6,,63643
379,19,2,,17542
380,31,5,WASTEMANAGEMENT,59633
381,89,4,,51383
382,93,4,,51383
383,29,5,,59634
384,26,6,FOOD,63644
385,59,2,,17542
386,67,1,,41
387,77,1,,42
388,10,4,,51383
389,73,2,,17543
390,39,4,WASTEMANAGEMENT,51383
391,67,1,,43
392,12,2,,17543
393,63,2,,17544
394,37,4,SCIENTIFICTECHNICAL,51384
395,3,4,,51384
396,91,2,,17544
397,40,1,,44
398,4,4,,51384
399,73,5,,59634
400,34,4,FOOD,51384
401,7,2,,17545
402,41,6,,63644
403,31,2,WASTEMANAGEMENT,17545
404,35,2,,17546
405,36,5,,59634
406,28,4,,51385
407,36,4,,51385
408,36,2,,17546
409,21,6,,63644
410,37,4,WASTEMANAGEMENT,51385
411,64,6,,63644
412,38,2,SCIENTIFICTECHNICAL,17547
413,19,2,HEALTHCARE,17547
414,38,1,,45
415,86,5,,59634
416,79,2,,17548
417,40,5,FOOD,59634
418,50,2,WASTEMANAGEMENT,17548
419,48,3,,41252
420,1,6,,63644
421,94,4,,51385
422,30,3,HEALTHCARE,41253
423,21,3,FINANCEINSURANCE,41253
424,26,3,,41253
425,97,3,,41254
426,53,3,,41254
