ID,Age,Household Size,Occupations,Household ID
1,5,1,,1
2,74,6,,5079
3,50,4,,4666
4,60,2,,1999
5,51,3,,4171
6,1,1,,2
7,84,2,,1999
8,54,2,,2000
9,73,4,,4666
10,3,2,,2000
11,8,2,,2001
12,2,2,,2001
13,83,1,,3
14,79,1,,4
15,56,2,FINANCEINSURANCE,2002
16,59,4,,4666
17,3,2,,2002
18,69,2,,2003
19,66,3,,4171
20,21,2,SCIENTIFICTECHNICAL,2003
21,67,6,,5079
22,69,3,,4171
23,59,6,,5079
24,77,2,,2004
25,4,2,,2004
26,51,4,,4666
27,94,2,,2005
28,61,5,HEALTHCARE,4897
29,62,1,,5
30,64,2,,2005
31,86,2,,2006
32,58,3,INFORMATION,4172
33,56,3,FOOD,4172
34,74,2,,2006
35,64,1,FOOD,6
36,49,2,,2007
37,66,6,,5079
38,27,2,HEALTHCARE,2007
39,64,2,,2008
40,55,1,,7
41,6,6,,5079
42,34,2,FOOD,2008
43,19,2,,2009
44,62,2,,2009
45,72,3,,4172
46,67,1,,8
47,33,2,HEALTHCARE,2010
48,63,2,FOOD,2010
49,64,2,,2011
50,4,3,,4173
51,56,4,,4667
52,58,2,,2011
53,75,6,,5079
54,61,3,SCIENTIFICTECHNICAL,4173
55,9,1,,9
56,33,5,,4897
57,32,2,,2012
58,65,2,,2012
59,77,5,,4897
60,38,2,,2013
61,60,2,,2013
62,92,6,,5080
63,64,2,FINANCEINSURANCE,2014
64,84,4,,4667
65,12,4,,4667
66,47,2,,2014
67,37,2,,2015
68,66,5,,4897
69,96,1,,10
70,25,5,FINANCEINSURANCE,4897
71,40,3,OTHER,4173
72,19,3,FINANCEINSURANCE,4174
73,66,2,,2015
74,11,5,,4898
75,30,4,HEALTHCARE,4667
76,1,2,,2016
77,66,1,,11
78,67,1,,12
79,8,2,,2016
80,30,2,,2017
81,49,1,,13
82,14,1,,14
83,78,5,,4898
84,61,4,,4668
85,23,2,,2017
86,54,2,,2018
87,24,3,FINANCEINSURANCE,4174
88,11,1,,15
89,45,3,,4174
90,55,2,,2018
91,71,3,,4175
92,67,3,,4175
93,72,1,,16
94,50,5,HEALTHCARE,4898
95,52,3,,4175
96,70,1,,17
97,78,1,,18
98,68,2,,2019
99,2,4,,4668
100,61,3,,4176
101,68,5,,4898
102,50,2,,2019
103,40,2,,2020
104,71,2,,2020
105,72,5,,4898
106,62,2,,2021
107,3,5,,4899
108,42,2,,2021
109,55,3,,4176
110,15,3,,4176
111,69,3,,4177
112,40,2,,2022
113,59,2,,2022
114,53,2,,2023
115,11,1,,19
116,3,4,,4668
117,41,2,,2023
118,69,2,,2024
119,74,1,,20
120,21,5,,4899
121,63,1,,21
122,51,2,HEALTHCARE,2024
123,26,2,,2025
124,48,2,FINANCEINSURANCE,2025
125,20,5,,4899
126,62,1,,22
127,64,2,,2026
128,70,2,,2026
129,33,2,,2027
130,28,1,HEALTHCARE,23
131,30,2,,2027
132,39,1,,24
133,8,2,,2028
134,76,5,,4899
135,50,1,,25
136,72,4,,4668
137,57,2,,2028
138,51,1,FOOD,26
139,19,2,,2029
140,38,3,OTHER,4177
141,79,2,,2029
142,72,1,,27
143,61,2,,2030
144,12,2,,2030
145,74,4,,4669
146,0,4,,4669
147,68,3,,4177
148,15,1,,28
149,41,5,HEALTHCARE,4899
150,44,5,SCIENTIFICTECHNICAL,4900
151,5,2,,2031
152,56,1,WASTEMANAGEMENT,29
153,64,1,WASTEMANAGEMENT,30
154,52,3,,4178
155,47,3,,4178
156,74,2,,2031
157,25,2,,2032
158,33,2,WASTEMANAGEMENT,2032
159,28,2,,2033
160,54,3,,4178
161,20,2,,2033
162,21,4,,4669
163,51,6,OTHER,5080
164,66,1,,31
165,17,2,,2034
166,55,2,,2034
167,14,2,,2035
168,62,2,HEALTHCARE,2035
169,66,3,,4179
170,55,2,,2036
171,67,2,,2036
172,62,2,,2037
173,26,6,,5080
174,57,2,,2037
175,21,3,,4179
176,62,5,HEALTHCARE,4900
177,76,2,,2038
178,20,3,,4179
179,2,1,,32
180,11,2,,2038
181,27,1,,33
182,15,2,,2039
183,54,2,FINANCEINSURANCE,2039
184,28,2,WASTEMANAGEMENT,2040
185,63,4,,4669
186,12,1,,34
187,63,5,,4900
188,22,3,,4180
189,80,2,,2040
190,11,3,,4180
191,60,3,,4180
192,18,5,,4900
193,17,2,,2041
194,73,3,,4181
195,75,3,,4181
196,91,5,,4900
197,67,6,,5080
198,56,2,,2041
199,65,2,,2042
200,49,6,,5080
201,78,1,,35
202,36,4,,4670
203,43,1,,36
204,14,1,,37
205,43,3,,4181
206,27,4,,4670
207,47,4,,4670
208,46,2,,2042
209,62,1,,38
210,33,2,,2043
211,37,1,,39
212,13,5,,4901
213,56,5,,4901
214,75,1,,40
215,3,3,,4182
216,7,2,,2043
217,13,3,,4182
218,77,4,,4670
219,67,1,,41
220,10,3,,4182
221,66,4,,4671
222,27,6,FOOD,5080
223,2,1,,42
224,17,2,,2044
225,41,2,,2044
226,86,4,,4671
227,56,2,,2045
228,75,2,,2045
229,66,1,,43
230,2,1,,44
231,44,2,,2046
232,9,4,,4671
233,81,2,,2046
234,63,2,FINANCEINSURANCE,2047
235,64,2,SCIENTIFICTECHNICAL,2047
236,30,6,,5081
237,49,1,SCIENTIFICTECHNICAL,45
238,24,1,,46
239,77,2,,2048
240,47,2,,2048
241,5,2,,2049
242,69,6,,5081
243,41,2,,2049
244,5,2,,2050
245,74,1,,47
246,13,2,,2050
247,27,1,,48
248,42,1,,49
249,7,5,,4901
250,69,2,,2051
251,77,2,,2051
252,75,3,,4183
253,37,2,,2052
254,54,2,,2052
255,59,2,HEALTHCARE,2053
256,42,5,WASTEMANAGEMENT,4901
257,57,2,,2053
258,34,1,FOOD,50
259,66,2,,2054
260,62,3,,4183
261,70,3,,4183
262,91,1,,51
263,75,3,,4184
264,33,1,,52
265,57,2,,2054
266,48,1,,53
267,27,2,HEALTHCARE,2055
268,54,2,HEALTHCARE,2055
269,78,2,,2056
270,63,1,,54
271,53,2,HEALTHCARE,2056
272,100,3,,4184
273,63,1,,55
274,44,2,,2057
275,57,4,,4671
276,79,2,,2057
277,6,2,,2058
278,76,1,,56
279,61,2,,2058
280,44,3,REALESTATERENTAL,4184
281,14,1,,57
282,21,1,,58
283,33,3,FINANCEINSURANCE,4185
284,62,2,,2059
285,73,2,,2059
286,67,3,,4185
287,74,5,,4901
288,79,5,,4902
289,35,4,,4672
290,41,1,HEALTHCARE,59
291,38,2,,2060
292,68,2,,2060
293,30,1,,60
294,16,5,,4902
295,56,2,,2061
296,22,2,,2061
297,65,2,,2062
298,69,1,,61
299,96,1,,62
300,66,2,,2062
301,27,2,,2063
302,72,1,,63
303,51,1,,64
304,35,2,,2063
305,81,5,,4902
306,78,3,,4185
307,54,1,,65
308,15,1,,66
309,30,1,,67
310,49,1,,68
311,56,3,,4186
312,63,2,,2064
313,15,1,,69
314,29,2,,2064
315,67,2,,2065
316,55,2,,2065
317,64,2,,2066
318,64,2,,2066
319,62,2,,2067
320,76,1,,70
321,15,2,,2067
322,53,2,,2068
323,52,2,WASTEMANAGEMENT,2068
324,61,1,,71
325,10,4,,4672
326,51,2,FINANCEINSURANCE,2069
327,32,2,,2069
328,19,1,FINANCEINSURANCE,72
329,75,4,,4672
330,16,4,,4672
331,49,3,OTHER,4186
332,50,2,,2070
333,92,1,,73
334,39,2,,2070
335,57,4,,4673
336,60,1,,74
337,51,2,WASTEMANAGEMENT,2071
338,17,3,,4186
339,66,1,,75
340,41,1,HEALTHCARE,76
341,61,2,HEALTHCARE,2071
342,78,2,,2072
343,79,2,,2072
344,98,2,,2073
345,96,2,,2073
346,60,3,,4187
347,62,2,,2074
348,61,2,,2074
349,66,2,,2075
350,84,2,,2075
351,19,5,INFORMATION,4902
352,19,2,,2076
353,74,2,,2076
354,54,3,,4187
355,8,3,,4187
356,97,1,,77
357,49,4,,4673
358,84,2,,2077
359,66,5,,4902
360,72,2,,2077
361,19,2,FINANCEINSURANCE,2078
362,23,1,,78
363,5,1,,79
364,58,3,,4188
365,34,2,,2078
366,67,3,,4188
367,11,2,,2079
368,9,5,,4903
369,15,3,,4188
370,68,3,,4189
371,55,1,,80
372,30,2,,2079
373,43,1,HEALTHCARE,81
374,94,4,,4673
375,38,1,,82
376,52,2,HEALTHCARE,2080
377,56,4,,4673
378,42,2,,2080
379,51,4,FOOD,4674
380,1,2,,2081
381,60,2,,2081
382,12,2,,2082
383,77,2,,2082
384,76,5,,4903
385,20,2,,2083
386,69,2,,2083
387,75,3,,4189
388,62,2,,2084
389,24,1,,83
390,39,6,,5081
391,74,1,,84
392,54,2,,2084
393,60,3,,4189
394,50,3,,4190
395,95,2,,2085
396,69,2,,2085
397,41,3,,4190
398,19,6,,5081
399,21,2,,2086
400,54,1,,85
401,11,4,,4674
402,6,3,,4190
403,10,1,,86
404,77,5,,4903
405,79,5,,4903
406,5,1,,87
407,1,2,,2086
408,48,4,,4674
409,56,1,,88
410,41,1,,89
411,50,1,,90
412,0,1,,91
413,60,2,,2087
414,62,4,,4674
415,39,2,,2087
416,42,3,,4191
417,62,2,,2088
418,37,2,FINANCEINSURANCE,2088
419,54,2,,2089
420,79,2,,2089
421,69,5,,4903
422,60,6,HEALTHCARE,5081
423,57,2,,2090
424,68,1,,92
425,61,4,,4675
426,62,6,,5081
427,58,3,,4191
428,10,2,,2090
429,79,3,,4191
430,67,2,,2091
431,99,2,,2091
432,16,5,,4904
433,34,1,,93
434,71,3,,4192
435,1,4,,4675
436,44,2,WASTEMANAGEMENT,2092
437,25,3,,4192
438,23,4,,4675
439,97,5,,4904
440,23,2,,2092
441,63,1,,94
442,76,1,,95
443,41,1,HEALTHCARE,96
444,50,2,,2093
445,58,2,,2093
446,14,4,,4675
447,42,3,,4192
448,46,2,,2094
449,92,1,,97
450,91,2,,2094
451,27,2,,2095
452,97,4,,4676
453,3,2,,2095
454,60,2,,2096
455,49,1,,98
456,43,2,,2096
457,76,2,,2097
458,62,2,,2097
459,93,2,,2098
460,70,3,,4193
461,62,2,,2098
462,66,1,,99
463,61,1,,100
464,47,2,FOOD,2099
465,34,1,HEALTHCARE,101
466,60,2,,2099
467,28,1,FOOD,102
468,66,6,,5082
469,54,5,,4904
470,0,2,,2100
471,55,1,OTHER,103
472,58,2,,2100
473,11,5,,4904
474,44,1,,104
475,79,4,,4676
476,20,5,OTHER,4904
477,41,1,,105
478,68,3,,4193
479,29,2,,2101
480,47,2,,2101
481,64,2,,2102
482,25,2,,2102
483,21,1,OTHER,106
484,16,2,,2103
485,10,1,,107
486,65,1,,108
487,38,3,,4193
488,8,3,,4194
489,59,2,,2103
490,63,2,,2104
491,81,5,,4905
492,61,5,,4905
493,82,2,,2104
494,80,6,,5082
495,53,2,,2105
496,41,1,OTHER,109
497,73,5,,4905
498,69,1,,110
499,52,4,,4676
500,3,2,,2105
501,10,1,,111
502,90,6,,5082
503,55,2,,2106
504,35,3,,4194
505,17,3,,4194
506,51,1,HEALTHCARE,112
507,8,4,,4676
508,64,2,,2106
509,46,2,HEALTHCARE,2107
510,7,1,,113
511,21,6,SCIENTIFICTECHNICAL,5082
512,3,5,,4905
513,62,4,SCIENTIFICTECHNICAL,4677
514,9,1,,114
515,73,5,,4905
516,36,4,,4677
517,51,4,,4677
518,14,1,,115
519,69,4,,4677
520,54,2,,2107
521,5,2,,2108
522,70,5,,4906
523,74,1,,116
524,45,3,HEALTHCARE,4195
525,68,1,,117
526,75,1,,118
527,41,2,FOOD,2108
528,76,1,,119
529,4,2,,2109
530,64,3,,4195
531,66,2,,2109
532,58,5,,4906
533,77,2,,2110
534,84,1,,120
535,37,2,,2110
536,66,2,,2111
537,93,3,,4195
538,5,1,,121
539,66,3,,4196
540,80,6,,5082
541,20,2,,2111
542,92,3,,4196
