ID,Age,Household Size,Occupations,Household ID
1,65,4,,272928
2,50,2,,104391
3,56,5,SCIENTIFICTECHNICAL,318392
4,43,3,SCIENTIFICTECHNICAL,219505
5,24,2,HEALTHCARE,104391
6,29,3,,219505
7,28,5,,318392
8,59,5,,318392
9,53,4,,272928
10,2,6,,339139
11,6,2,,104392
12,79,2,,104392
13,30,3,,219505
14,37,3,SCIENTIFICTECHNICAL,219506
15,46,2,,104393
16,24,5,FOOD,318392
17,43,5,,318392
18,20,2,SCIENTIFICTECHNICAL,104393
19,14,5,,318393
20,13,3,,219506
21,61,2,FOOD,104394
22,79,3,,219506
23,12,2,,104394
24,7,3,,219507
25,85,2,,104395
26,56,4,,272928
27,25,4,,272928
28,63,4,,272929
29,44,5,SCIENTIFICTECHNICAL,318393
30,25,5,,318393
31,66,2,,104395
32,14,4,,272929
33,5,3,,219507
34,96,2,,104396
35,76,2,,104396
36,60,5,,318393
37,14,3,,219507
38,61,1,SCIENTIFICTECHNICAL,1
39,52,3,,219508
40,62,2,REALESTATERENTAL,104397
41,48,5,SCIENTIFICTECHNICAL,318393
42,7,4,,272929
43,17,2,,104397
44,49,4,,272929
45,56,2,,104398
46,29,2,,104398
47,32,3,,219508
48,41,5,,318394
49,98,2,,104399
50,21,2,,104399
51,18,6,,339139
52,44,4,,272930
53,43,5,,318394
54,29,3,,219508
55,40,3,FOOD,219509
56,32,3,,219509
57,89,2,,104400
58,23,2,,104400
59,54,2,,104401
60,32,3,,219509
61,31,6,,339139
62,5,4,,272930
63,62,4,,272930
64,40,3,,219510
65,42,4,ART,272930
66,36,4,SCIENTIFICTECHNICAL,272931
67,67,4,,272931
68,9,2,,104401
69,73,5,,318394
70,64,3,,219510
71,61,4,FOOD,272931
72,22,3,,219510
73,20,4,SCIENTIFICTECHNICAL,272931
74,6,5,,318394
75,33,3,SCIENTIFICTECHNICAL,219511
76,46,4,,272932
77,56,4,INFORMATION,272932
78,63,4,,272932
79,97,3,,219511
80,41,4,,272932
81,3,2,,104402
82,58,2,HEALTHCARE,104402
83,9,2,,104403
84,16,3,,219511
85,27,2,FOOD,104403
86,28,5,SCIENTIFICTECHNICAL,318394
87,25,4,,272933
88,46,4,,272933
89,0,3,,219512
90,35,3,,219512
91,47,4,,272933
92,64,2,WASTEMANAGEMENT,104404
93,52,2,,104404
94,75,3,,219512
95,78,1,,2
96,78,2,,104405
97,5,1,,3
98,36,2,,104405
99,56,2,WASTEMANAGEMENT,104406
100,11,3,,219513
101,37,3,,219513
102,29,2,WASTEMANAGEMENT,104406
103,44,2,FOOD,104407
104,48,3,FOOD,219513
105,2,5,,318395
106,34,2,,104407
107,27,4,SCIENTIFICTECHNICAL,272933
108,75,3,,219514
109,53,2,WASTEMANAGEMENT,104408
110,46,3,HEALTHCARE,219514
111,34,3,,219514
112,68,5,,318395
113,46,2,,104408
114,59,3,,219515
115,13,3,,219515
116,52,6,,339139
117,75,2,,104409
118,78,4,,272934
119,46,2,SCIENTIFICTECHNICAL,104409
120,29,4,,272934
121,51,5,,318395
122,25,4,FOOD,272934
