ID,Age,Household Size,Occupations,Household ID
1,31,3,OTHER,24439
2,59,5,,35281
3,61,1,,1
4,23,2,WASTEMANAGEMENT,10637
5,40,6,FOOD,37469
6,49,1,,2
7,67,5,,35281
8,62,6,,37469
9,55,1,,3
10,13,2,,10637
11,45,2,,10638
12,35,3,,24439
13,59,5,,35281
14,38,4,,30147
15,88,1,,4
16,82,1,,5
17,4,3,,24439
18,37,2,,10638
19,37,3,,24440
20,35,3,,24440
21,57,2,,10639
22,9,2,,10639
23,60,3,,24440
24,38,4,,30147
25,18,3,FOOD,24441
26,8,3,,24441
27,25,4,,30147
28,50,3,,24441
29,7,4,,30147
30,11,3,,24442
31,53,4,,30148
32,20,2,,10640
33,54,2,,10640
34,59,4,,30148
35,19,3,,24442
36,30,5,WASTEMANAGEMENT,35281
37,76,3,,24442
38,18,4,,30148
39,18,4,,30148
40,69,6,,37469
41,13,3,,24443
42,1,4,,30149
43,41,4,ART,30149
44,43,3,,24443
45,43,1,,6
46,1,3,,24443
47,55,2,,10641
48,6,2,,10641
49,68,4,,30149
50,44,2,,10642
51,62,1,,7
52,39,1,,8
53,1,1,,9
54,100,1,,10
55,97,3,,24444
56,54,3,,24444
57,23,6,,37469
58,41,2,REALESTATERENTAL,10642
59,68,5,,35281
60,50,3,,24444
61,24,4,,30149
62,54,2,,10643
63,14,2,,10643
64,54,5,,35282
65,53,4,,30150
66,61,4,FOOD,30150
67,45,5,,35282
68,65,2,,10644
69,11,3,,24445
70,20,2,,10644
71,14,5,,35282
72,13,2,,10645
73,22,4,,30150
74,25,6,,37469
75,63,3,,24445
76,92,2,,10645
77,18,1,,11
78,56,3,,24445
79,52,4,,30150
80,25,2,,10646
81,35,4,,30151
82,29,4,,30151
83,75,5,,35282
84,55,5,,35282
85,66,4,,30151
86,55,5,,35283
87,32,1,,12
88,58,3,,24446
89,11,3,,24446
90,91,3,,24446
91,31,2,FOOD,10646
92,66,3,,24447
93,30,2,,10647
94,54,2,,10647
95,67,2,,10648
96,69,4,,30151
97,59,2,,10648
98,59,1,,13
99,52,3,,24447
100,35,4,,30152
101,78,2,,10649
102,93,2,,10649
103,4,4,,30152
104,51,2,,10650
105,32,2,SCIENTIFICTECHNICAL,10650
106,44,4,,30152
107,52,3,,24447
108,25,3,,24448
109,23,2,,10651
110,39,4,,30152
111,68,2,,10651
112,60,1,,14
113,33,1,FOOD,15
114,38,3,,24448
115,10,3,,24448
116,7,2,,10652
117,68,2,,10652
118,32,2,,10653
119,54,3,FOOD,24449
120,13,1,,16
121,80,5,,35283
122,34,3,,24449
123,17,4,,30153
124,12,6,,37469
125,97,4,,30153
126,8,5,,35283
127,67,4,,30153
128,66,2,,10653
129,42,3,FOOD,24449
130,32,2,HEALTHCARE,10654
131,28,2,,10654
132,54,4,,30153
133,63,3,HEALTHCARE,24450
134,63,2,,10655
135,41,4,,30154
136,36,2,,10655
137,27,4,,30154
138,43,2,INFORMATION,10656
139,79,1,,17
140,17,2,,10656
141,29,1,,18
