ID,Age,Household Size,Occupations,Household ID
1,29,1,FOOD,1
2,60,2,HEALTHCARE,10950
3,23,3,,26122
4,63,2,FOOD,10950
5,21,4,,31009
6,39,3,HEALTHCARE,26122
7,55,2,,10951
8,11,3,,26122
9,48,5,,35154
10,72,2,,10951
11,36,6,,36877
12,0,2,,10952
13,14,6,,36877
14,68,4,,31009
15,68,3,,26123
16,10,3,,26123
17,42,2,,10952
18,48,2,,10953
19,0,6,,36877
20,78,3,,26123
21,20,1,,2
22,64,4,HEALTHCARE,31009
23,25,2,,10953
24,50,4,,31009
25,24,2,,10954
26,23,4,HEALTHCARE,31010
27,51,4,HEALTHCARE,31010
28,60,3,,26124
29,7,1,,3
30,6,5,,35154
31,1,2,,10954
32,0,4,,31010
33,33,4,SCIENTIFICTECHNICAL,31010
34,51,4,INFORMATION,31011
35,39,3,,26124
36,38,4,FOOD,31011
37,44,2,INFORMATION,10955
38,10,6,,36877
39,76,1,,4
40,97,2,,10955
41,66,3,,26124
42,59,6,,36877
43,31,4,,31011
44,49,3,HEALTHCARE,26125
45,41,2,HEALTHCARE,10956
46,58,4,FOOD,31011
47,71,4,,31012
48,55,2,HEALTHCARE,10956
49,0,2,,10957
50,78,1,,5
51,67,3,,26125
52,64,2,HEALTHCARE,10957
53,34,3,,26125
54,70,4,,31012
55,24,2,,10958
56,52,2,HEALTHCARE,10958
57,89,6,,36877
58,32,4,HEALTHCARE,31012
59,66,1,,6
60,17,2,,10959
61,48,3,,26126
62,8,1,,7
63,84,2,,10959
64,17,4,,31012
65,68,2,,10960
66,24,4,FOOD,31013
67,64,2,HEALTHCARE,10960
68,59,2,,10961
69,41,4,,31013
70,59,2,FOOD,10961
71,42,5,SCIENTIFICTECHNICAL,35154
72,9,3,,26126
73,57,4,,31013
74,42,2,,10962
75,2,5,,35154
76,68,4,,31013
77,17,1,,8
78,72,1,,9
79,78,2,,10962
80,19,3,SCIENTIFICTECHNICAL,26126
81,51,2,FINANCEINSURANCE,10963
82,60,4,,31014
83,16,1,,10
84,25,2,FINANCEINSURANCE,10963
85,12,6,,36878
86,63,2,,10964
87,52,2,INFORMATION,10964
88,4,2,,10965
89,76,2,,10965
90,76,2,,10966
91,68,3,,26127
92,10,2,,10966
93,26,2,,10967
94,20,2,,10967
95,20,3,OTHER,26127
96,54,4,,31014
97,30,2,,10968
98,54,2,FOOD,10968
99,66,4,,31014
100,14,3,,26127
101,59,1,,11
102,2,2,,10969
103,42,2,,10969
104,35,5,,35154
105,26,3,HEALTHCARE,26128
106,44,2,FOOD,10970
107,50,5,,35155
108,63,2,FOOD,10970
109,59,6,,36878
110,17,3,,26128
111,59,4,FINANCEINSURANCE,31014
112,91,1,,12
113,58,2,,10971
114,30,5,,35155
115,47,2,,10971
116,16,5,,35155
117,66,2,,10972
118,37,2,,10972
119,23,2,,10973
120,41,2,,10973
121,3,4,,31015
122,68,2,,10974
123,87,4,,31015
124,69,3,,26128
125,59,4,,31015
126,1,2,,10974
127,8,3,,26129
128,55,4,HEALTHCARE,31015
129,6,1,,13
130,69,2,,10975
131,27,3,,26129
132,70,1,,14
133,51,1,,15
134,17,5,,35155
135,42,6,,36878
136,62,2,,10975
137,56,2,,10976
138,21,2,FOOD,10976
139,87,2,,10977
140,4,2,,10977
141,73,2,,10978
142,53,4,,31016
143,13,3,,26129
144,12,3,,26130
145,79,2,,10978
146,39,4,,31016
147,32,2,,10979
148,52,3,,26130
149,87,2,,10979
150,92,1,,16
151,56,3,,26130
152,25,3,,26131
153,61,2,FOOD,10980
154,61,2,OTHER,10980
155,57,3,,26131
156,57,2,FINANCEINSURANCE,10981
157,3,3,,26131
158,57,2,FOOD,10981
159,36,2,,10982
160,26,2,,10982
161,4,6,,36878
162,53,5,,35155
163,92,5,,35156
164,17,3,,26132
165,86,3,,26132
166,17,1,,17
167,82,3,,26132
168,49,5,REALESTATERENTAL,35156
169,89,6,,36878
170,64,2,FINANCEINSURANCE,10983
171,21,6,HEALTHCARE,36878
172,52,2,FOOD,10983
173,51,4,FINANCEINSURANCE,31016
174,47,1,HEALTHCARE,18
175,21,5,SCIENTIFICTECHNICAL,35156
176,91,2,,10984
177,90,4,,31016
178,99,3,,26133
179,21,2,SCIENTIFICTECHNICAL,10984
180,26,4,FOOD,31017
181,27,1,HEALTHCARE,19
182,60,3,EDUCATION,26133
183,74,3,,26133
184,31,2,,10985
185,52,4,,31017
186,89,3,,26134
187,16,5,,35156
188,10,5,,35156
189,61,4,SCIENTIFICTECHNICAL,31017
190,62,2,FOOD,10985
191,51,1,,20
192,44,5,,35157
193,19,2,INFORMATION,10986
194,39,6,FINANCEINSURANCE,36879
195,63,2,HEALTHCARE,10986
196,76,2,,10987
197,20,2,,10987
198,48,4,HEALTHCARE,31017
199,59,2,,10988
200,54,1,,21
201,63,1,HEALTHCARE,22
202,27,4,,31018
203,36,2,REALESTATERENTAL,10988
204,73,5,,35157
205,57,2,OTHER,10989
206,96,1,,23
207,27,4,FINANCEINSURANCE,31018
208,23,4,,31018
209,47,2,SCIENTIFICTECHNICAL,10989
210,29,2,,10990
211,51,2,HEALTHCARE,10990
212,22,2,,10991
213,50,2,FOOD,10991
214,59,1,,24
215,77,3,,26134
216,9,4,,31018
217,64,5,FINANCEINSURANCE,35157
218,66,2,,10992
219,21,1,,25
220,51,2,,10992
221,78,2,,10993
222,62,2,FINANCEINSURANCE,10993
223,43,3,HEALTHCARE,26134
224,61,2,HEALTHCARE,10994
225,56,4,HEALTHCARE,31019
226,52,3,HEALTHCARE,26135
227,46,2,FOOD,10994
228,54,5,HEALTHCARE,35157
229,46,2,OTHER,10995
230,19,2,,10995
231,39,3,HEALTHCARE,26135
232,17,4,,31019
233,68,3,,26135
234,71,2,,10996
235,53,2,FINANCEINSURANCE,10996
236,41,2,FINANCEINSURANCE,10997
237,7,4,,31019
238,77,5,,35157
239,8,3,,26136
240,16,4,,31019
241,20,4,FINANCEINSURANCE,31020
242,22,2,,10997
243,11,5,,35158
244,68,2,,10998
245,42,6,HEALTHCARE,36879
246,28,3,,26136
247,56,4,,31020
248,50,2,HEALTHCARE,10998
249,2,4,,31020
250,69,6,,36879
251,68,2,,10999
252,34,2,,10999
253,29,2,,11000
254,4,2,,11000
255,55,1,,26
256,56,2,HEALTHCARE,11001
257,60,4,FOOD,31020
258,37,3,FINANCEINSURANCE,26136
259,69,3,,26137
260,21,4,,31021
261,39,4,FOOD,31021
262,51,4,FOOD,31021
263,29,4,FINANCEINSURANCE,31021
264,21,4,OTHER,31022
265,5,2,,11001
266,33,4,,31022
267,5,3,,26137
268,28,1,,27
269,89,2,,11002
270,71,2,,11002
271,24,2,,11003
272,14,2,,11003
273,35,2,ART,11004
274,82,5,,35158
275,13,4,,31022
276,15,2,,11004
277,3,6,,36879
278,57,2,,11005
279,51,1,,28
280,77,4,,31022
281,76,2,,11005
282,63,3,SCIENTIFICTECHNICAL,26137
283,26,4,,31023
284,44,2,,11006
285,65,6,HEALTHCARE,36879
286,7,4,,31023
287,61,5,,35158
288,98,2,,11006
289,65,2,FOOD,11007
290,24,2,,11007
291,54,2,HEALTHCARE,11008
292,13,5,,35158
293,26,3,,26138
294,51,4,,31023
295,32,4,,31023
296,69,5,,35158
297,4,2,,11008
298,10,2,,11009
299,69,4,,31024
300,31,2,,11009
301,79,4,,31024
302,38,2,,11010
303,32,5,,35159
304,48,2,FINANCEINSURANCE,11010
305,66,2,,11011
306,40,5,FINANCEINSURANCE,35159
307,80,4,,31024
308,41,2,,11011
309,36,2,,11012
310,44,2,FINANCEINSURANCE,11012
311,57,2,,11013
312,53,4,WASTEMANAGEMENT,31024
313,31,5,HEALTHCARE,35159
314,7,2,,11013
315,50,3,,26138
