ID,Age,Household Size,Occupations,Household ID
1,49,5,,21806
2,4,2,,6353
3,17,6,,23104
4,81,2,,6353
5,37,2,,6354
6,44,5,HEALTHCARE,21806
7,31,3,,15494
8,73,2,,6354
9,35,6,,23104
10,15,2,,6355
11,92,3,,15494
12,33,3,,15494
13,18,2,,6355
14,58,2,,6356
15,3,1,,1
16,64,3,,15495
17,33,1,,2
18,1,5,,21806
19,29,5,,21806
20,10,3,,15495
21,40,2,,6356
22,75,4,,18913
23,27,2,,6357
24,18,2,,6357
25,45,2,,6358
26,56,3,,15495
27,74,6,,23104
28,32,3,,15496
29,39,4,,18913
30,3,4,,18913
31,60,6,,23104
32,59,2,HEALTHCARE,6358
33,9,1,,3
34,27,2,HEALTHCARE,6359
35,59,3,,15496
36,51,2,,6359
37,19,6,,23104
38,59,2,,6360
39,41,5,,21806
40,14,2,,6360
41,50,6,,23104
42,60,3,,15496
43,2,4,,18913
44,50,4,,18914
45,36,3,,15497
46,73,4,,18914
47,48,6,,23105
48,47,1,WASTEMANAGEMENT,4
49,38,4,,18914
50,41,4,FINANCEINSURANCE,18914
51,51,1,,5
52,39,5,HEALTHCARE,21807
53,42,4,,18915
54,13,1,,6
55,18,4,,18915
56,79,2,,6361
57,24,2,,6361
58,87,6,,23105
59,16,4,,18915
60,24,4,,18915
61,13,1,,7
62,32,4,,18916
63,80,5,,21807
64,68,2,,6362
65,37,3,,15497
66,45,2,,6362
67,13,4,,18916
68,62,4,,18916
69,55,4,HEALTHCARE,18916
70,44,2,,6363
71,57,2,,6363
72,58,4,,18917
73,8,2,,6364
74,77,2,,6364
75,11,4,,18917
76,11,4,,18917
77,59,4,,18917
78,73,6,,23105
79,0,3,,15497
80,14,2,,6365
81,54,3,HEALTHCARE,15498
82,51,6,,23105
83,55,2,,6365
84,56,2,,6366
85,28,3,HEALTHCARE,15498
86,16,2,,6366
87,9,2,,6367
88,29,2,,6367
89,49,6,,23105
90,55,4,,18918
91,31,1,,8
92,22,4,HEALTHCARE,18918
93,3,1,,9
94,26,1,,10
95,38,5,,21807
96,60,4,,18918
97,50,1,,11
98,58,3,,15498
99,36,4,,18918
100,69,6,,23105
101,23,3,,15499
102,74,3,,15499
103,56,3,,15499
104,18,3,,15500
105,6,6,,23106
106,30,6,,23106
107,4,2,,6368
108,3,2,,6368
109,16,2,,6369
110,34,2,,6369
111,11,2,,6370
112,66,3,,15500
113,33,4,,18919
114,6,2,,6370
115,18,4,,18919
116,1,4,,18919
117,11,4,,18919
118,9,3,,15500
119,22,3,,15501
120,1,3,,15501
121,57,2,,6371
122,0,5,,21807
123,59,2,,6371
124,18,4,,18920
125,18,3,,15501
126,51,2,,6372
127,26,4,,18920
128,25,6,HEALTHCARE,23106
129,68,3,,15502
130,17,2,,6372
131,43,4,,18920
132,31,4,,18920
133,21,5,,21807
134,13,2,,6373
135,18,1,,12
136,56,2,,6373
137,69,6,,23106
138,46,2,,6374
139,48,2,,6374
140,44,2,,6375
141,4,3,,15502
