ID,Age,Household Size,Occupations,Household ID
1,18,6,,16699
2,11,4,,14003
3,45,2,,4922
4,23,2,,4922
5,44,2,INFORMATION,4923
6,79,1,,1
7,11,1,,2
8,54,4,,14003
9,2,4,,14003
10,64,3,,11616
11,55,1,,3
12,22,4,,14003
13,56,4,,14004
14,74,1,,4
15,2,1,,5
16,26,3,,11616
17,55,4,,14004
18,63,3,,11616
19,11,5,,15987
20,9,4,,14004
21,69,4,,14004
22,21,2,,4923
23,87,3,,11617
24,66,1,,6
25,26,5,,15987
26,45,2,,4924
27,71,3,,11617
28,78,6,,16699
29,85,6,,16699
30,11,3,,11617
31,58,1,,7
32,12,2,,4924
33,62,3,,11618
34,53,2,,4925
35,23,2,,4925
36,39,4,,14005
37,22,4,FOOD,14005
38,19,3,,11618
39,62,2,,4926
40,22,4,,14005
41,28,1,,8
42,43,2,,4926
43,17,2,,4927
44,17,1,,9
45,9,6,,16699
46,31,4,,14005
47,3,5,,15987
48,94,6,,16699
49,56,6,,16699
50,21,5,,15987
51,38,5,,15987
52,64,5,,15988
53,46,3,,11618
54,17,6,,16700
55,53,6,,16700
56,24,3,,11619
57,17,1,,10
58,35,6,,16700
59,48,4,,14006
60,86,2,,4927
61,85,3,,11619
62,22,2,,4928
63,43,1,,11
64,14,4,,14006
65,5,6,,16700
66,49,2,,4928
67,14,4,,14006
68,42,6,,16700
69,75,2,,4929
70,1,4,,14006
71,49,1,,12
72,46,3,,11619
73,7,4,,14007
74,8,6,,16700
75,51,2,,4929
76,0,3,,11620
77,47,2,,4930
78,32,2,FOOD,4930
79,50,2,,4931
80,26,1,,13
81,54,3,,11620
82,63,2,,4931
83,52,2,,4932
84,8,4,,14007
85,17,4,,14007
86,47,3,,11620
87,2,2,,4932
88,18,5,HEALTHCARE,15988
89,23,2,,4933
90,63,3,,11621
91,63,4,,14007
92,55,2,FOOD,4933
93,10,2,,4934
94,4,4,,14008
95,58,4,,14008
96,53,2,,4934
97,86,4,,14008
98,64,4,,14008
99,2,4,,14009
100,56,2,HEALTHCARE,4935
101,75,6,,16701
102,53,3,,11621
103,1,2,,4935
104,10,5,,15988
105,48,2,,4936
106,60,3,,11621
107,34,2,,4936
108,24,5,,15988
109,65,2,,4937
110,50,1,,14
111,30,3,,11622
112,52,2,,4937
113,18,2,,4938
114,26,1,FOOD,15
115,34,4,SCIENTIFICTECHNICAL,14009
116,13,4,,14009
117,31,1,,16
118,20,4,,14009
119,38,1,,17
120,13,2,,4938
121,89,5,,15988
122,31,4,,14010
123,36,1,,18
124,12,2,,4939
125,6,2,,4939
126,20,2,,4940
127,63,2,,4940
128,21,4,,14010
129,71,2,,4941
130,15,2,,4941
131,49,2,,4942
132,79,2,,4942
133,66,1,,19
134,66,1,,20
135,1,2,,4943
136,16,1,,21
137,56,6,FOOD,16701
138,71,2,,4943
139,6,5,,15989
140,67,6,,16701
141,76,6,,16701
142,10,2,,4944
143,16,4,,14010
144,15,3,,11622
145,41,2,FOOD,4944
146,80,5,,15989
147,57,2,,4945
148,17,4,,14010
149,58,4,,14011
150,67,2,,4945
151,73,3,,11622
152,8,3,,11623
153,0,1,,22
154,64,4,,14011
155,38,2,,4946
156,40,2,,4946
157,43,2,,4947
158,25,3,,11623
159,70,4,,14011
160,58,3,,11623
161,22,4,,14011
162,24,5,,15989
163,32,3,,11624
164,7,1,,23
165,19,4,,14012
166,80,2,,4947
167,69,2,,4948
168,7,3,,11624
169,18,2,,4948
170,74,5,,15989
171,19,2,,4949
172,30,2,HEALTHCARE,4949
173,9,1,,24
174,66,2,,4950
175,53,6,,16701
176,18,2,,4950
177,67,5,,15989
178,3,2,,4951
179,23,4,,14012
180,52,2,,4951
181,74,3,,11624
182,66,4,,14012
183,65,2,,4952
184,63,6,,16701
185,38,4,,14012
186,44,4,,14013
187,37,2,,4952
188,94,2,,4953
189,24,2,,4953
190,22,4,,14013
191,90,2,,4954
192,59,2,,4954
193,41,2,,4955
194,57,2,,4955
195,3,3,,11625
196,67,2,,4956
197,77,3,,11625
198,32,4,,14013
199,38,4,FINANCEINSURANCE,14013
200,72,1,,25
201,55,4,,14014
202,34,3,,11625
203,63,2,,4956
204,17,4,,14014
205,39,2,,4957
206,51,3,,11626
207,54,2,,4957
208,42,1,,26
209,19,6,,16702
210,55,4,,14014
211,52,2,OTHER,4958
212,63,2,,4958
213,65,1,,27
214,97,1,,28
215,57,4,,14014
216,3,4,,14015
217,88,4,,14015
218,87,3,,11626
219,10,5,,15990
220,66,2,,4959
221,56,2,,4959
222,23,4,,14015
223,35,1,,29
224,52,2,,4960
225,15,2,,4960
226,75,2,,4961
227,82,2,,4961
228,20,6,,16702
229,1,2,,4962
230,74,3,,11626
231,75,2,,4962
232,44,6,,16702
233,48,2,,4963
234,9,5,,15990
235,48,2,,4963
236,3,4,,14015
237,4,4,,14016
238,55,2,,4964
239,34,1,,30
240,57,4,,14016
241,11,3,,11627
242,57,5,,15990
243,67,6,,16702
244,55,6,,16702
245,52,6,,16702
246,0,2,,4964
247,16,1,,31
248,21,2,,4965
249,58,3,,11627
250,50,2,,4965
251,66,2,,4966
252,19,3,HEALTHCARE,11627
253,31,4,,14016
254,13,4,,14016
255,93,4,,14017
256,19,2,,4966
257,25,2,,4967
258,50,3,,11628
259,70,4,,14017
260,16,6,,16703
261,55,3,,11628
262,39,5,,15990
263,53,2,,4967
264,42,4,INFORMATION,14017
265,21,2,,4968
266,45,5,,15990
267,10,3,,11628
268,57,4,,14017
269,42,2,,4968
270,53,2,,4969
271,9,1,,32
272,57,2,HEALTHCARE,4969
273,68,4,,14018
274,90,6,,16703
275,75,1,,33
276,46,5,,15991
277,54,1,,34
278,61,2,,4970
279,76,4,,14018
280,60,5,,15991
281,6,6,,16703
282,55,5,,15991
283,47,2,,4970
284,17,1,,35
285,41,2,,4971
286,42,5,,15991
287,10,1,,36
288,39,4,,14018
289,0,5,,15991
290,8,1,,37
291,64,2,,4971
292,78,4,,14018
293,79,6,,16703
294,51,2,,4972
295,10,2,,4972
296,59,2,,4973
297,23,2,,4973
298,30,5,,15992
299,73,1,,38
300,61,6,,16703
301,17,1,,39
302,62,2,,4974
303,84,2,,4974
304,66,4,,14019
305,51,1,,40
306,39,2,,4975
307,43,6,,16703
308,11,2,,4975
309,24,2,,4976
310,61,5,,15992
311,36,2,,4976
312,13,5,,15992
313,24,4,,14019
314,33,1,,41
315,32,1,,42
316,72,3,,11629
317,24,3,,11629
318,17,6,,16704
319,10,5,,15992
320,19,2,,4977
321,33,5,,15992
322,65,2,FINANCEINSURANCE,4977
323,9,5,,15993
324,41,2,,4978
325,18,4,,14019
326,55,3,,11629
327,59,6,,16704
328,54,1,,43
329,62,1,,44
330,3,4,,14019
331,20,3,,11630
332,61,6,,16704
333,54,5,,15993
334,51,2,,4978
335,66,2,,4979
336,46,2,FINANCEINSURANCE,4979
337,69,4,,14020
338,79,2,,4980
339,46,2,FINANCEINSURANCE,4980
340,44,1,HEALTHCARE,45
341,64,2,,4981
342,76,3,,11630
343,92,3,,11630
344,59,2,FOOD,4981
345,70,1,,46
346,40,3,,11631
347,77,4,,14020
348,17,5,,15993
349,32,1,,47
350,56,4,,14020
351,69,3,,11631
352,70,2,,4982
353,3,4,,14020
354,92,1,,48
355,9,3,,11631
356,79,1,,49
357,15,4,,14021
358,44,4,,14021
359,83,2,,4982
360,8,6,,16704
361,49,2,,4983
362,54,2,,4983
363,51,3,HEALTHCARE,11632
364,90,3,,11632
365,15,2,,4984
366,16,6,,16704
367,44,3,,11632
368,57,3,,11633
369,16,3,,11633
370,4,3,,11633
371,12,2,,4984
372,72,2,,4985
373,83,2,,4985
374,60,4,,14021
375,52,2,,4986
376,41,2,,4986
377,46,2,,4987
378,14,3,,11634
379,5,4,,14021
380,62,3,,11634
381,32,2,,4987
382,55,3,,11634
383,57,4,,14022
384,60,2,,4988
385,58,2,,4988
386,17,4,,14022
387,45,1,,50
388,19,3,,11635
389,67,6,,16704
390,24,1,FINANCEINSURANCE,51
391,53,4,,14022
392,59,4,,14022
393,55,4,,14023
394,37,2,,4989
395,1,2,,4989
396,46,2,,4990
397,64,2,,4990
398,79,6,,16705
399,63,3,,11635
400,36,3,,11635
401,34,5,,15993
402,9,6,,16705
403,14,2,,4991
404,12,4,,14023
405,18,6,,16705
406,23,4,,14023
407,6,2,,4991
408,49,2,,4992
409,30,3,,11636
410,40,4,,14023
411,54,2,,4992
412,66,3,,11636
413,69,6,,16705
414,72,4,,14024
415,30,1,,52
416,30,3,,11636
417,84,5,,15993
418,79,2,,4993
419,59,3,,11637
420,6,2,,4993
421,12,2,,4994
422,72,4,,14024
423,60,2,,4994
424,50,4,,14024
425,25,4,,14024
426,28,4,,14025
427,100,3,,11637
428,60,5,,15994
429,59,2,ART,4995
430,5,3,,11637
431,61,3,,11638
432,55,2,SCIENTIFICTECHNICAL,4995
433,41,4,,14025
434,67,2,,4996
435,32,4,,14025
436,56,3,,11638
437,21,5,SCIENTIFICTECHNICAL,15994
438,74,2,,4996
439,42,1,,53
440,11,2,,4997
441,0,4,,14025
442,53,5,,15994
443,45,6,,16705
444,35,1,,54
445,60,4,,14026
446,31,2,,4997
447,66,2,,4998
448,14,2,,4998
449,44,1,,55
450,29,4,,14026
451,24,2,,4999
452,46,5,,15994
453,58,4,,14026
454,48,4,,14026
455,58,6,,16705
456,21,6,,16706
457,52,5,,15994
458,35,2,,4999
459,49,2,WASTEMANAGEMENT,5000
460,71,6,,16706
461,16,2,,5000
462,44,1,,56
463,21,2,,5001
464,78,5,,15995
465,7,4,,14027
466,12,3,,11638
467,40,2,,5001
468,7,6,,16706
469,55,3,,11639
470,64,2,,5002
471,17,1,,57
472,6,4,,14027
473,68,3,,11639
474,32,5,,15995
475,18,2,,5002
476,35,2,,5003
477,61,2,,5003
478,5,3,,11639
479,53,2,,5004
480,66,5,,15995
481,75,6,,16706
482,70,3,,11640
483,78,2,,5004
484,56,3,,11640
485,30,2,HEALTHCARE,5005
486,29,2,,5005
487,72,1,,58
488,19,2,,5006
489,15,1,,59
490,61,2,,5006
491,69,2,,5007
492,47,6,,16706
