ID,Age,Household Size,Occupations,Household ID
1,70,3,,8185
2,75,2,,3384
3,82,3,,8185
4,79,2,,3384
5,38,2,,3385
6,61,5,,10616
7,55,2,FOOD,3385
8,76,4,,9561
9,15,5,,10616
10,48,4,,9561
11,33,6,FOOD,10997
12,57,4,,9561
13,41,2,HEALTHCARE,3386
14,1,2,,3386
15,51,2,,3387
16,29,2,,3387
17,59,2,,3388
18,63,1,,1
19,37,3,HEALTHCARE,8185
20,62,4,,9561
21,83,2,,3388
22,72,1,,2
23,76,2,,3389
24,69,1,,3
25,32,3,,8186
26,52,4,,9562
27,60,1,,4
28,37,2,,3389
29,24,3,,8186
30,65,3,,8186
31,49,2,,3390
32,60,2,,3390
33,76,3,,8187
34,41,2,,3391
35,10,4,,9562
36,55,2,FOOD,3391
37,25,4,,9562
38,10,4,,9562
39,63,6,,10997
40,56,1,,5
41,63,2,,3392
42,64,2,FINANCEINSURANCE,3392
43,57,1,,6
44,64,2,,3393
45,9,3,,8187
46,69,5,,10616
47,31,3,,8187
48,39,4,,9563
49,51,2,,3393
50,59,4,,9563
51,23,2,,3394
52,19,4,,9563
53,42,3,,8188
54,70,2,,3394
55,12,2,,3395
56,1,2,,3395
57,53,1,,7
58,87,4,,9563
59,77,3,,8188
60,72,4,,9564
61,40,2,OTHER,3396
62,74,2,,3396
63,60,2,FOOD,3397
64,40,5,,10616
65,62,2,ART,3397
66,96,2,,3398
67,7,2,,3398
68,62,2,,3399
69,19,2,,3399
70,78,6,,10997
71,64,2,,3400
72,17,4,,9564
73,88,1,,8
74,31,2,,3400
75,76,2,,3401
76,46,5,HEALTHCARE,10616
77,63,2,,3401
78,60,2,,3402
79,12,5,,10617
80,43,4,,9564
81,55,6,FOOD,10997
82,21,2,,3402
83,75,3,,8188
84,67,3,,8189
85,17,1,,9
86,22,2,,3403
87,97,2,,3403
88,56,6,,10997
89,71,4,,9564
90,77,2,,3404
91,10,2,,3404
92,62,2,HEALTHCARE,3405
93,61,2,,3405
94,52,2,HEALTHCARE,3406
95,11,3,,8189
96,9,2,,3406
97,29,2,FOOD,3407
98,64,2,,3407
99,2,1,,10
100,39,3,,8189
101,42,1,OTHER,11
102,36,2,,3408
103,10,3,,8190
104,61,2,SCIENTIFICTECHNICAL,3408
105,71,2,,3409
106,32,3,HEALTHCARE,8190
107,68,6,,10997
108,47,2,,3409
109,21,2,HEALTHCARE,3410
110,58,5,,10617
111,70,2,,3410
112,71,6,,10998
113,68,4,,9565
114,79,2,,3411
115,55,2,,3411
116,35,5,,10617
117,9,4,,9565
118,69,4,,9565
119,50,2,,3412
120,48,5,,10617
121,30,2,,3412
122,31,2,,3413
123,96,2,,3413
124,40,2,,3414
125,84,3,,8190
126,71,2,,3414
127,53,1,,12
128,69,2,,3415
129,66,3,,8191
130,76,2,,3415
131,56,2,,3416
132,71,2,,3416
133,30,3,,8191
134,67,2,,3417
135,61,1,FINANCEINSURANCE,13
136,72,5,,10617
137,27,6,,10998
138,62,5,,10618
139,65,5,,10618
140,30,4,,9565
141,37,2,,3417
142,7,2,,3418
143,72,2,,3418
144,58,2,HEALTHCARE,3419
145,25,2,,3419
146,56,2,,3420
147,7,2,,3420
148,6,5,,10618
149,71,5,,10618
150,36,2,SCIENTIFICTECHNICAL,3421
151,79,2,,3421
152,67,6,,10998
153,48,2,,3422
154,57,3,,8191
155,68,2,,3422
156,44,5,,10618
157,0,3,,8192
158,57,4,,9566
159,75,3,,8192
160,68,2,,3423
161,67,3,,8192
162,98,2,,3423
163,6,2,,3424
164,77,2,,3424
165,47,4,,9566
166,49,6,,10998
167,68,4,,9566
168,38,1,,14
169,31,3,,8193
170,41,2,,3425
171,44,2,,3425
172,33,2,,3426
173,88,2,,3426
174,59,2,,3427
175,23,2,,3427
176,31,3,,8193
177,11,1,,15
178,23,2,,3428
179,79,4,,9566
180,56,2,,3428
181,52,5,FINANCEINSURANCE,10619
182,50,4,,9567
183,40,2,,3429
184,37,3,FOOD,8193
185,35,1,,16
186,59,4,,9567
187,94,5,,10619
188,39,2,,3429
189,41,1,,17
190,9,2,,3430
191,29,6,SCIENTIFICTECHNICAL,10998
192,79,2,,3430
193,59,5,,10619
194,65,5,,10619
195,38,4,,9567
196,77,1,,18
197,74,2,,3431
198,37,2,,3431
199,68,2,,3432
200,91,6,,10998
201,70,2,,3432
202,19,2,,3433
203,15,4,,9567
204,7,1,,19
205,43,5,,10619
206,33,4,,9568
207,72,6,,10999
208,58,3,,8194
209,68,4,,9568
210,62,3,,8194
211,70,2,,3433
212,26,4,,9568
213,40,2,,3434
214,11,5,,10620
215,22,6,,10999
216,55,5,,10620
217,30,3,,8194
218,49,2,,3434
219,28,3,,8195
220,15,3,,8195
221,54,5,,10620
222,79,3,,8195
223,56,3,,8196
224,87,2,,3435
225,41,3,HEALTHCARE,8196
226,48,1,,20
227,33,2,,3435
228,74,3,,8196
229,59,1,FOOD,21
230,67,4,,9568
231,69,5,,10620
232,70,2,,3436
233,43,2,,3436
234,25,2,,3437
235,55,2,,3437
236,17,2,,3438
237,32,2,,3438
238,99,2,,3439
239,26,5,,10620
240,40,4,,9569
241,47,4,,9569
242,85,2,,3439
243,0,2,,3440
244,27,2,,3440
245,45,4,,9569
246,60,1,HEALTHCARE,22
247,31,4,HEALTHCARE,9569
248,69,2,,3441
249,56,3,,8197
250,64,2,,3441
251,58,1,,23
252,45,6,,10999
253,30,3,,8197
254,33,6,,10999
255,4,3,,8197
256,86,2,,3442
257,80,1,,24
258,64,3,,8198
259,93,3,,8198
260,15,4,,9570
261,69,2,,3442
262,15,2,,3443
263,31,3,,8198
264,60,2,,3443
265,39,2,,3444
266,56,3,,8199
267,44,2,,3444
268,61,1,,25
269,62,5,,10621
270,63,3,,8199
271,20,3,,8199
272,61,2,,3445
273,13,2,,3445
274,29,3,INFORMATION,8200
275,63,4,,9570
276,66,2,,3446
277,42,2,HEALTHCARE,3446
278,29,2,,3447
279,58,4,,9570
280,60,1,,26
281,58,1,,27
282,55,3,,8200
283,50,3,FOOD,8200
284,0,2,,3447
285,17,1,,28
286,68,5,,10621
287,7,2,,3448
288,23,2,HEALTHCARE,3448
289,88,4,,9570
290,79,2,,3449
291,4,6,,10999
292,28,3,,8201
293,44,2,,3449
294,5,2,,3450
295,47,2,,3450
