ID,Age,Household Size,Occupations,Household ID
1,53,3,,42011
2,56,5,,60273
3,11,2,,18129
4,53,2,HEALTHCARE,18129
5,9,3,,42011
6,33,2,REALESTATERENTAL,18130
7,58,2,,18130
8,30,4,,52075
9,14,4,,52075
10,29,1,FOOD,1
11,11,4,,52075
12,27,2,,18131
13,17,2,,18131
14,58,4,,52075
15,100,4,,52076
16,23,6,,63774
17,51,5,,60273
18,18,2,FOOD,18132
19,50,2,,18132
20,18,6,,63774
21,96,5,,60273
22,56,4,INFORMATION,52076
23,22,3,,42011
24,19,2,,18133
25,10,2,,18133
26,55,5,,60273
27,52,4,,52076
28,58,2,,18134
29,8,4,,52076
30,75,4,,52077
31,53,4,,52077
32,44,4,,52077
33,17,5,,60273
34,46,3,,42012
35,2,5,,60274
36,56,2,,18134
37,1,1,,2
38,32,2,,18135
39,66,2,,18135
40,17,6,,63774
41,55,3,,42012
42,5,2,,18136
43,47,2,,18136
44,9,3,,42012
45,23,2,,18137
46,7,4,,52077
47,27,6,,63774
48,76,2,,18137
49,67,2,,18138
50,63,2,,18138
51,2,1,,3
52,41,2,,18139
53,63,1,,4
54,7,4,,52078
55,22,3,,42013
56,45,4,,52078
57,59,3,FINANCEINSURANCE,42013
58,10,4,,52078
59,27,3,,42013
60,61,2,,18139
61,47,4,,52078
62,55,6,,63774
63,64,1,,5
64,49,4,,52079
65,7,1,,6
66,40,2,,18140
67,45,3,,42014
68,29,5,HEALTHCARE,60274
69,45,5,,60274
70,48,5,,60274
71,44,1,,7
72,43,2,,18140
73,25,2,EDUCATION,18141
74,43,5,WASTEMANAGEMENT,60274
75,61,2,,18141
76,64,3,,42014
77,41,3,,42014
78,6,3,,42015
79,55,4,,52079
80,49,2,FOOD,18142
81,16,3,,42015
82,47,5,,60275
83,100,2,,18142
84,20,1,HEALTHCARE,8
85,22,4,FOOD,52079
86,0,3,,42015
87,10,5,,60275
88,79,2,,18143
89,5,2,,18143
90,43,2,FOOD,18144
91,70,3,,42016
92,53,1,,9
93,62,6,,63774
94,27,2,,18144
95,50,3,REALESTATERENTAL,42016
96,20,2,,18145
97,67,2,,18145
98,5,5,,60275
99,78,3,,42016
100,29,2,HEALTHCARE,18146
101,17,1,,10
102,47,5,,60275
103,76,2,,18146
104,53,4,INFORMATION,52079
105,44,4,,52080
106,61,2,,18147
107,1,4,,52080
108,68,1,,11
109,24,4,,52080
110,66,3,,42017
111,3,5,,60275
112,59,4,,52080
113,12,2,,18147
114,33,1,,12
115,83,4,,52081
116,23,1,,13
117,77,6,,63775
118,41,2,,18148
119,53,6,HEALTHCARE,63775
120,13,1,,14
121,57,1,,15
122,37,4,,52081
123,31,2,HEALTHCARE,18148
124,19,2,,18149
125,34,2,,18149
126,19,6,,63775
127,62,4,,52081
128,17,5,,60276
129,27,3,,42017
130,76,1,,16
131,37,4,,52081
132,44,3,,42017
133,94,1,,17
134,30,4,,52082
135,7,3,,42018
136,21,2,,18150
137,64,5,,60276
138,7,2,,18150
139,13,4,,52082
140,56,4,,52082
141,88,6,,63775
142,48,1,,18
143,23,2,,18151
144,58,2,,18151
145,64,6,,63775
146,42,2,,18152
147,52,5,FINANCEINSURANCE,60276
148,57,4,HEALTHCARE,52082
149,23,5,FINANCEINSURANCE,60276
150,18,4,,52083
151,79,6,,63775
152,16,4,,52083
153,34,1,,19
154,54,2,FOOD,18152
155,16,1,,20
156,72,4,,52083
157,31,6,,63776
158,29,2,,18153
159,55,3,,42018
160,66,1,,21
161,83,4,,52083
162,8,2,,18153
