ID,Age,Household Size,Occupations,Household ID
1,18,2,,1587
2,17,2,,1587
3,32,2,,1588
4,35,3,,3989
5,76,3,,3989
6,46,4,,4763
7,53,2,,1588
8,72,6,,5783
9,1,3,,3989
10,46,5,FOOD,5415
11,91,2,,1589
12,20,3,,3990
13,36,2,HEALTHCARE,1589
14,45,6,,5783
15,17,2,,1590
16,31,6,,5783
17,60,5,,5415
18,21,2,FOOD,1590
19,3,2,,1591
20,5,4,,4763
21,79,2,,1591
22,59,6,,5783
23,8,3,,3990
24,23,6,,5783
25,56,5,,5415
26,56,4,,4763
27,16,4,,4763
28,59,3,,3990
29,68,2,,1592
30,20,6,,5783
31,52,6,,5784
32,17,3,,3991
33,58,3,HEALTHCARE,3991
34,19,3,,3991
35,3,4,,4764
36,39,1,,1
37,41,1,,2
38,78,5,,5415
39,46,2,,1592
40,19,1,,3
41,67,2,,1593
42,73,5,,5415
43,33,6,,5784
44,52,2,,1593
45,42,5,,5416
46,46,2,HEALTHCARE,1594
47,75,6,,5784
48,14,4,,4764
49,2,3,,3992
50,57,1,,4
51,38,6,,5784
52,35,3,HEALTHCARE,3992
53,27,5,,5416
54,4,5,,5416
55,5,4,,4764
56,39,1,,5
57,10,2,,1594
58,62,6,,5784
59,63,1,,6
60,61,2,,1595
61,42,3,,3992
62,63,6,,5784
63,0,6,,5785
64,61,2,,1595
65,28,2,,1596
66,15,2,,1596
67,70,6,,5785
68,69,2,,1597
69,43,4,,4764
70,48,2,,1597
71,27,2,,1598
72,7,4,,4765
73,36,2,,1598
74,60,4,,4765
75,23,3,OTHER,3993
76,89,2,,1599
77,48,3,,3993
78,11,2,,1599
79,38,4,,4765
80,89,2,,1600
81,95,3,,3993
82,5,1,,7
83,70,1,,8
84,10,4,,4765
85,54,6,,5785
86,36,4,,4766
87,1,3,,3994
88,53,4,,4766
89,14,1,,9
90,33,6,HEALTHCARE,5785
91,18,1,,10
92,26,1,,11
93,36,2,,1600
94,19,1,,12
95,0,5,,5416
96,34,4,,4766
97,39,6,,5785
98,9,2,,1601
99,66,6,,5785
100,55,2,,1601
101,48,4,,4766
102,68,4,,4767
103,64,1,,13
104,14,6,,5786
105,68,2,,1602
106,14,5,,5416
107,54,4,,4767
108,17,6,,5786
109,58,5,,5417
110,66,1,,14
111,48,2,,1602
112,16,2,,1603
113,67,6,,5786
114,20,5,,5417
115,18,1,,15
116,34,2,FOOD,1603
117,77,3,,3994
118,3,4,,4767
119,75,2,,1604
120,1,2,,1604
121,52,3,,3994
122,66,4,,4767
123,49,6,,5786
124,68,3,,3995
125,56,3,,3995
126,12,1,,16
127,79,4,,4768
128,13,1,,17
129,21,4,,4768
130,35,3,,3995
131,99,1,,18
132,54,6,,5786
133,15,2,,1605
134,49,2,,1605
135,64,2,,1606
136,36,5,,5417
137,60,4,,4768
138,64,3,OTHER,3996
139,48,2,,1606
140,15,6,,5786
141,12,4,,4768
142,33,4,FOOD,4769
143,41,2,,1607
144,40,2,,1607
145,38,1,,19
146,14,6,,5787
147,14,4,,4769
148,63,6,,5787
149,82,2,,1608
150,72,2,,1608
151,73,2,,1609
152,50,1,,20
153,31,3,OTHER,3996
154,55,4,,4769
155,1,3,,3996
156,54,3,,3997
157,33,2,HEALTHCARE,1609
158,26,1,,21
159,94,6,,5787
160,33,2,HEALTHCARE,1610
161,4,3,,3997
