ID,Age,Household Size,Occupations,Household ID
1,56,6,HEALTHCARE,11222
2,10,2,,3117
3,48,2,FOOD,3117
4,74,2,,3118
5,64,2,,3118
6,68,3,,8289
7,44,2,,3119
8,57,2,,3119
9,76,3,,8289
10,74,3,,8289
11,36,6,,11222
12,31,3,,8290
13,87,3,,8290
14,13,5,,10694
15,53,2,,3120
16,62,2,FOOD,3120
17,72,3,,8290
18,46,3,FOOD,8291
19,19,3,,8291
20,18,4,,9491
21,62,2,FOOD,3121
22,5,2,,3121
23,60,5,,10694
24,56,5,,10694
25,48,5,,10694
26,11,5,,10694
27,83,4,,9491
28,13,2,,3122
29,37,4,,9491
30,21,1,,1
31,48,4,HEALTHCARE,9491
32,49,6,FINANCEINSURANCE,11222
33,50,2,,3122
34,49,6,,11222
35,60,2,FOOD,3123
36,22,3,HEALTHCARE,8291
37,67,3,,8292
38,43,2,,3123
39,69,6,,11222
40,61,4,,9492
41,39,2,,3124
42,47,4,,9492
43,44,2,FOOD,3124
44,50,4,,9492
45,74,3,,8292
46,56,2,,3125
47,71,1,,2
48,52,3,,8292
49,62,2,HEALTHCARE,3125
50,8,3,,8293
51,87,4,,9492
52,38,4,,9493
53,64,2,REALESTATERENTAL,3126
54,37,1,,3
55,46,4,,9493
56,69,2,,3126
57,19,2,HEALTHCARE,3127
58,54,3,,8293
59,62,4,,9493
60,6,2,,3127
61,22,1,FOOD,4
62,10,4,,9493
63,39,1,,5
64,30,2,,3128
65,63,3,,8293
66,61,3,,8294
67,17,2,,3128
68,31,2,HEALTHCARE,3129
69,20,6,,11222
70,62,3,,8294
71,12,2,,3129
72,15,4,,9494
73,71,1,,6
74,61,1,,7
75,68,2,,3130
76,27,5,,10695
77,29,2,,3130
78,41,2,,3131
79,42,6,,11223
80,15,4,,9494
81,54,1,FOOD,8
82,62,5,,10695
83,63,2,,3131
84,73,4,,9494
85,63,2,HEALTHCARE,3132
86,37,1,HEALTHCARE,9
87,54,6,,11223
88,73,4,,9494
89,65,2,,3132
90,30,2,FOOD,3133
91,67,3,,8294
92,15,3,,8295
93,15,4,,9495
94,28,4,FOOD,9495
95,62,3,HEALTHCARE,8295
96,65,2,FOOD,3133
97,68,2,,3134
98,43,1,,10
99,64,3,,8295
100,13,2,,3134
101,24,4,FINANCEINSURANCE,9495
102,6,3,,8296
103,7,2,,3135
104,80,3,,8296
105,31,2,,3135
106,58,2,FOOD,3136
107,62,4,,9495
108,5,5,,10695
109,26,2,,3136
110,31,2,,3137
111,5,2,,3137
112,21,3,,8296
113,41,6,,11223
114,36,6,,11223
115,50,2,,3138
116,24,4,,9496
117,73,3,,8297
118,59,1,,11
119,53,5,,10695
120,67,1,,12
121,67,2,,3138
122,99,2,,3139
123,60,6,,11223
124,40,2,FOOD,3139
125,60,2,,3140
126,32,6,,11223
127,67,2,,3140
128,66,1,,13
129,13,4,,9496
130,59,3,HEALTHCARE,8297
131,66,5,,10695
132,62,2,,3141
133,29,2,,3141
134,37,2,HEALTHCARE,3142
135,31,6,,11224
136,65,2,,3142
137,33,1,,14
138,31,5,,10696
139,12,5,,10696
140,21,4,,9496
141,6,3,,8297
142,49,2,,3143
143,11,2,,3143
144,4,3,,8298
145,33,2,,3144
146,21,2,,3144
147,34,2,,3145
148,30,4,,9496
149,72,2,,3145
150,16,2,,3146
151,19,4,,9497
152,77,3,,8298
153,24,3,,8298
154,70,5,,10696
155,31,2,,3146
156,100,2,,3147
157,5,5,,10696
158,66,5,,10696
159,58,1,WASTEMANAGEMENT,15
160,66,6,,11224
161,38,2,,3147
162,27,3,,8299
163,7,2,,3148
164,50,2,FOOD,3148
165,51,1,,16
166,65,4,,9497
167,0,2,,3149
168,79,2,,3149
169,57,4,,9497
170,51,2,,3150
171,5,4,,9497
172,65,3,,8299
173,66,4,,9498
174,63,2,,3150
175,15,2,,3151
176,5,2,,3151
177,30,2,FOOD,3152
178,13,2,,3152
179,49,2,,3153
180,24,4,,9498
181,6,2,,3153
182,87,1,,17
183,65,4,REALESTATERENTAL,9498
184,22,6,,11224
185,62,3,FOOD,8299
186,50,1,HEALTHCARE,18
187,49,2,,3154
188,74,2,,3154
189,15,2,,3155
190,19,2,,3155
191,42,2,,3156
192,0,3,,8300
193,27,4,,9498
194,91,4,,9499
195,47,3,,8300
196,48,2,HEALTHCARE,3156
197,79,6,,11224
198,26,5,,10697
199,14,2,,3157
200,43,5,REALESTATERENTAL,10697
201,87,1,,19
202,90,5,,10697
203,80,2,,3157
204,44,3,,8300
205,67,1,,20
206,25,2,,3158
207,3,2,,3158
208,8,2,,3159
209,99,5,,10697
210,2,2,,3159
211,37,2,UTILITIES,3160
212,75,6,,11224
213,40,3,,8301
214,20,1,HEALTHCARE,21
215,70,3,,8301
216,19,2,,3160
217,97,4,,9499
218,67,4,,9499
219,61,3,OTHER,8301
220,18,5,,10697
221,90,2,,3161
222,60,2,,3161
223,53,4,,9499
224,99,3,,8302
225,81,5,,10698
226,45,2,,3162
227,94,3,,8302
228,44,2,,3162
229,81,4,,9500
230,66,3,,8302
231,62,3,HEALTHCARE,8303
232,60,4,,9500
233,68,2,,3163
234,23,5,HEALTHCARE,10698
235,17,6,,11224
236,13,3,,8303
237,49,3,,8303
238,68,2,,3163
239,37,2,,3164
240,51,2,HEALTHCARE,3164
241,76,3,,8304
242,9,1,,22
243,61,6,,11225
244,64,5,,10698
245,13,1,,23
246,26,2,FOOD,3165
247,9,2,,3165
248,39,2,,3166
249,47,4,,9500
250,1,4,,9500
251,78,3,,8304
252,24,3,,8304
253,3,3,,8305
254,23,4,,9501
255,79,2,,3166
256,31,2,,3167
257,79,2,,3167
258,51,2,,3168
259,11,1,,24
260,6,5,,10698
261,20,2,HEALTHCARE,3168
262,67,4,,9501
263,63,2,HEALTHCARE,3169
264,43,2,UTILITIES,3169
265,73,3,,8305
266,50,2,HEALTHCARE,3170
267,10,2,,3170
268,27,3,,8305
269,55,1,,25
270,52,6,FOOD,11225
271,13,2,,3171
272,28,4,,9501
273,70,2,,3171
274,18,3,,8306
275,68,4,,9501
276,27,3,,8306
277,13,4,,9502
278,51,1,OTHER,26
279,9,4,,9502
280,40,6,,11225
281,55,1,,27
282,84,5,,10698
283,64,4,,9502
284,9,4,,9502
285,19,6,HEALTHCARE,11225
286,34,2,,3172
287,20,2,,3172
288,14,4,,9503
289,21,1,,28
290,30,2,,3173
291,76,2,,3173
292,26,2,FOOD,3174
293,65,2,,3174
294,21,2,,3175
295,69,4,,9503
296,52,2,FOOD,3175
297,18,3,,8306
298,17,2,,3176
299,25,2,HEALTHCARE,3176
300,7,4,,9503
301,35,4,,9503
302,69,2,,3177
303,72,3,,8307
304,1,2,,3177
305,73,2,,3178
306,55,4,FOOD,9504
307,63,4,FOOD,9504
308,35,4,UTILITIES,9504
309,63,1,,29
310,45,6,,11225
311,13,3,,8307
312,69,5,,10699
313,73,5,,10699
314,18,2,OTHER,3178
315,69,2,,3179
316,51,3,OTHER,8307
317,38,2,,3179
318,59,2,,3180
319,35,5,,10699
320,18,2,,3180
321,64,4,,9504
322,5,3,,8308
323,41,1,,30
324,44,2,FOOD,3181
325,49,2,,3181
326,93,6,,11225
327,53,5,HEALTHCARE,10699
328,41,2,,3182
329,74,2,,3182
330,25,4,,9505
331,68,1,,31
332,47,2,FOOD,3183
333,68,3,,8308
334,69,3,,8308
335,16,3,,8309
336,62,4,,9505
337,52,2,,3183
338,28,4,,9505
339,54,3,FOOD,8309
340,44,1,,32
341,24,3,,8309
342,67,6,,11226
343,30,1,FOOD,33
344,16,4,,9505
345,16,3,,8310
346,50,2,UTILITIES,3184
347,69,5,,10699
348,81,5,,10700
349,6,5,,10700
350,17,2,,3184
351,46,2,,3185
352,67,3,,8310
353,20,3,HEALTHCARE,8310
354,70,4,,9506
355,8,2,,3185
356,11,2,,3186
357,61,1,,34
358,38,4,,9506
359,13,2,,3186
360,48,5,,10700
361,12,5,,10700
362,59,2,,3187
363,40,2,,3187
364,0,2,,3188
365,71,2,,3188
366,56,3,,8311
367,45,4,,9506
368,53,1,SCIENTIFICTECHNICAL,35
369,45,2,,3189
370,72,2,,3189
371,49,4,,9506
372,62,2,HEALTHCARE,3190
373,19,2,HEALTHCARE,3190
374,14,2,,3191
375,81,2,,3191
376,57,2,,3192
377,68,2,,3192
378,69,2,,3193
379,25,1,,36
380,28,5,FOOD,10700
381,76,3,,8311
382,71,3,,8311
383,38,4,,9507
384,22,6,HEALTHCARE,11226
385,46,1,,37
386,87,4,,9507
387,40,4,SCIENTIFICTECHNICAL,9507
388,37,4,,9507
389,27,4,,9508
390,19,1,,38
391,18,2,WASTEMANAGEMENT,3193
392,73,4,,9508
393,40,3,,8312
394,64,2,,3194
395,24,2,FOOD,3194
396,58,2,,3195
397,72,4,,9508
398,11,2,,3195
399,62,3,,8312
400,57,5,FOOD,10701
401,26,3,,8312
402,16,5,,10701
403,48,5,,10701
404,21,2,HEALTHCARE,3196
405,19,4,,9508
406,93,4,,9509
