ID,Age,Household Size,Occupations,Household ID
1,30,2,FINANCEINSURANCE,31184
2,79,3,,67122
3,46,1,HEALTHCARE,1
4,49,6,,101444
5,71,5,,95655
6,24,3,,67122
7,21,5,,95655
8,75,3,,67122
9,46,1,,2
10,40,1,SCIENTIFICTECHNICAL,3
11,32,5,FINANCEINSURANCE,95655
12,23,3,FOOD,67123
13,68,2,,31184
14,18,4,,81869
15,25,2,,31185
16,7,2,,31185
17,11,2,,31186
18,3,3,,67123
19,67,1,,4
20,0,2,,31186
21,65,2,,31187
22,69,4,,81869
23,12,2,,31187
24,47,5,,95655
25,31,2,INFORMATION,31188
26,20,2,FOOD,31188
27,54,3,,67123
28,25,4,FOOD,81869
29,66,3,,67124
30,82,2,,31189
31,34,4,,81869
32,55,2,OTHER,31189
33,71,2,,31190
34,36,3,,67124
35,25,2,FOOD,31190
36,21,4,,81870
37,12,5,,95655
38,11,3,,67124
39,52,4,,81870
40,12,5,,95656
41,63,5,HEALTHCARE,95656
42,33,3,HEALTHCARE,67125
43,43,3,FOOD,67125
44,71,6,,101444
45,20,3,,67125
46,86,1,,5
47,27,3,,67126
48,40,3,WASTEMANAGEMENT,67126
49,78,4,,81870
50,22,6,SCIENTIFICTECHNICAL,101444
51,75,4,,81870
52,42,1,,6
53,18,2,,31191
54,39,4,FOOD,81871
55,21,2,HEALTHCARE,31191
56,41,3,,67126
57,20,6,,101444
58,62,2,FOOD,31192
59,3,1,,7
60,16,3,,67127
61,5,1,,8
62,9,4,,81871
63,45,2,SCIENTIFICTECHNICAL,31192
64,34,2,HEALTHCARE,31193
65,15,2,,31193
66,16,1,,9
67,62,1,,10
68,26,2,SCIENTIFICTECHNICAL,31194
69,5,5,,95656
70,14,1,,11
71,31,3,,67127
72,29,3,,67127
73,59,4,FOOD,81871
74,22,2,HEALTHCARE,31194
75,77,2,,31195
76,35,2,,31195
77,23,1,,12
78,68,2,,31196
79,46,1,FINANCEINSURANCE,13
80,0,2,,31196
81,7,2,,31197
82,90,2,,31197
83,16,4,,81871
84,43,4,,81872
85,23,5,,95656
86,18,2,,31198
87,22,4,,81872
88,20,4,HEALTHCARE,81872
89,11,3,,67128
90,0,3,,67128
91,66,3,,67128
92,69,3,,67129
93,68,4,,81872
94,15,5,,95656
95,22,5,,95657
96,66,3,,67129
97,64,3,,67129
98,93,1,,14
99,8,5,,95657
100,53,2,,31198
101,13,1,,15
102,51,2,,31199
103,64,3,FOOD,67130
104,1,4,,81873
105,29,2,,31199
106,68,6,,101444
107,73,3,,67130
108,54,5,,95657
109,51,3,FOOD,67130
110,17,4,,81873
111,11,1,,16
112,10,4,,81873
113,53,4,HEALTHCARE,81873
114,70,5,,95657
115,20,6,,101444
116,18,2,FOOD,31200
117,1,1,,17
118,88,6,,101445
119,44,2,,31200
120,10,5,,95657
121,69,3,,67131
122,16,2,,31201
123,7,5,,95658
124,24,4,,81874
125,36,5,,95658
126,58,2,,31201
127,55,2,FINANCEINSURANCE,31202
128,56,4,,81874
129,67,3,,67131
130,29,6,,101445
131,67,2,,31202
132,36,3,FINANCEINSURANCE,67131
133,0,4,,81874
134,64,2,HEALTHCARE,31203
135,28,6,SCIENTIFICTECHNICAL,101445
136,27,4,HEALTHCARE,81874
137,50,3,HEALTHCARE,67132
138,27,6,FOOD,101445
139,21,3,,67132
140,26,5,,95658
141,2,4,,81875
142,58,3,,67132
143,26,3,,67133
144,20,3,,67133
145,49,5,,95658
146,21,2,,31203
147,44,1,,18
148,36,2,,31204
149,27,4,,81875
150,28,2,,31204
151,71,6,,101445
152,14,2,,31205
153,40,5,,95658
154,34,4,WASTEMANAGEMENT,81875
155,8,4,,81875
156,0,2,,31205
157,66,3,,67133
158,21,2,,31206
159,21,2,OTHER,31206
160,28,2,,31207
161,25,4,SCIENTIFICTECHNICAL,81876
162,5,3,,67134
163,21,2,,31207
164,13,3,,67134
165,35,4,,81876
166,7,2,,31208
167,6,2,,31208
168,59,5,,95659
169,58,1,,19
170,1,5,,95659
171,51,1,HEALTHCARE,20
172,28,2,HEALTHCARE,31209
173,48,6,,101445
174,46,1,WASTEMANAGEMENT,21
175,4,3,,67134
176,4,1,,22
177,24,5,,95659
178,26,4,,81876
179,87,1,,23
180,26,2,FINANCEINSURANCE,31209
181,0,2,,31210
182,60,4,,81876
183,41,2,,31210
184,12,1,,24
185,7,4,,81877
186,32,1,,25
187,54,3,,67135
188,0,2,,31211
189,50,3,HEALTHCARE,67135
190,59,2,OTHER,31211
191,10,3,,67135
192,58,4,,81877
193,14,6,,101446
194,22,2,HEALTHCARE,31212
195,5,3,,67136
196,28,3,,67136
197,15,1,,26
198,56,5,OTHER,95659
199,18,5,,95659
200,62,4,,81877
201,71,4,,81877
202,82,3,,67136
203,14,2,,31212
204,29,3,,67137
205,29,1,,27
206,12,6,,101446
207,56,4,,81878
208,13,6,,101446
209,30,2,FOOD,31213
210,14,2,,31213
211,27,2,,31214
212,24,2,,31214
213,28,1,,28
214,32,2,,31215
215,58,4,,81878
216,7,1,,29
217,28,2,OTHER,31215
218,63,4,ART,81878
219,64,4,FOOD,81878
220,13,3,,67137
221,41,2,,31216
222,42,2,SCIENTIFICTECHNICAL,31216
223,65,1,WASTEMANAGEMENT,30
224,16,1,,31
225,77,6,,101446
226,53,3,FINANCEINSURANCE,67137
227,6,1,,32
228,29,3,FOOD,67138
229,26,3,HEALTHCARE,67138
230,8,1,,33
231,42,2,HEALTHCARE,31217
232,12,2,,31217
233,7,4,,81879
234,68,3,,67138
235,13,2,,31218
236,57,1,FOOD,34
237,21,4,,81879
238,43,5,,95660
239,14,4,,81879
240,29,2,,31218
241,40,1,,35
242,0,5,,95660
243,73,5,,95660
244,68,2,,31219
245,60,1,HEALTHCARE,36
246,3,4,,81879
247,70,3,,67139
248,64,2,,31219
249,46,2,,31220
250,100,2,,31220
251,32,2,,31221
252,8,3,,67139
253,5,2,,31221
254,8,4,,81880
255,20,3,HEALTHCARE,67139
256,65,1,,37
257,66,1,,38
258,26,2,,31222
259,53,6,,101446
260,23,2,,31222
261,11,1,,39
262,48,3,,67140
263,37,5,,95660
264,32,4,,81880
265,0,5,,95660
266,42,4,HEALTHCARE,81880
267,46,4,OTHER,81880
268,13,3,,67140
269,74,4,,81881
270,79,1,,40
271,6,2,,31223
272,37,3,,67140
273,19,2,HEALTHCARE,31223
274,46,4,FINANCEINSURANCE,81881
275,12,5,,95661
276,9,6,,101446
277,18,1,,41
278,57,2,HEALTHCARE,31224
279,69,6,,101447
280,84,2,,31224
281,23,2,WASTEMANAGEMENT,31225
282,44,4,REALESTATERENTAL,81881
283,22,3,HEALTHCARE,67141
284,31,6,FOOD,101447
285,9,5,,95661
286,65,1,,42
287,28,5,,95661
288,28,3,,67141
289,40,2,SCIENTIFICTECHNICAL,31225
290,69,1,,43
291,6,4,,81881
292,42,4,,81882
293,60,3,,67141
294,99,6,,101447
295,21,3,FINANCEINSURANCE,67142
296,3,4,,81882
297,4,1,,44
298,20,3,REALESTATERENTAL,67142
299,71,6,,101447
300,50,5,,95661
301,8,2,,31226
302,57,4,,81882
303,62,4,,81882
304,31,3,FINANCEINSURANCE,67142
305,21,1,,45
306,0,4,,81883
307,58,2,,31226
308,34,2,SCIENTIFICTECHNICAL,31227
309,48,2,,31227
310,65,2,HEALTHCARE,31228
311,21,2,HEALTHCARE,31228
312,3,2,,31229
313,30,3,,67143
314,74,4,,81883
315,9,6,,101447
316,27,4,WASTEMANAGEMENT,81883
317,17,2,,31229
318,39,3,FOOD,67143
319,18,6,WASTEMANAGEMENT,101447
320,51,3,,67143
321,77,2,,31230
322,13,1,,46
323,16,2,,31230
324,0,4,,81883
325,34,6,FINANCEINSURANCE,101448
326,36,6,,101448
327,45,3,HEALTHCARE,67144
328,59,1,,47
329,1,5,,95661
330,63,1,,48
331,16,3,,67144
332,21,5,,95662
333,21,3,FOOD,67144
334,14,4,,81884
335,35,1,,49
336,28,2,,31231
337,22,2,HEALTHCARE,31231
338,88,2,,31232
339,21,3,,67145
340,5,2,,31232
341,47,4,WASTEMANAGEMENT,81884
342,29,4,,81884
343,23,3,,67145
344,66,4,,81884
345,27,3,INFORMATION,67145
346,40,5,HEALTHCARE,95662
347,29,2,,31233
348,14,5,,95662
349,38,1,,50
350,28,5,REALESTATERENTAL,95662
351,23,5,,95662
352,59,3,SCIENTIFICTECHNICAL,67146
353,39,2,,31233
354,16,4,,81885
355,32,2,,31234
356,43,1,,51
357,48,4,,81885
358,28,2,,31234
359,61,6,REALESTATERENTAL,101448
360,40,3,HEALTHCARE,67146
361,60,2,FOOD,31235
362,4,1,,52
363,16,4,,81885
364,65,3,HEALTHCARE,67146
365,45,4,,81885
366,2,4,,81886
367,56,2,,31235
368,48,4,,81886
369,88,2,,31236
370,30,2,,31236
371,54,2,,31237
372,6,2,,31237
373,65,4,,81886
374,8,4,,81886
375,48,5,WASTEMANAGEMENT,95663
376,78,1,,53
377,26,5,,95663
378,10,1,,54
379,9,3,,67147
380,62,3,,67147
381,52,4,OTHER,81887
382,36,3,,67147
383,9,5,,95663
384,63,5,,95663
385,19,2,,31238
386,41,2,,31238
387,58,5,HEALTHCARE,95663
388,44,2,HEALTHCARE,31239
389,55,2,,31239
390,63,4,SCIENTIFICTECHNICAL,81887
391,42,2,,31240
392,25,1,HEALTHCARE,55
393,55,3,,67148
394,26,1,,56
395,1,2,,31240
396,25,4,FOOD,81887
397,33,2,WASTEMANAGEMENT,31241
398,67,1,,57
399,35,6,,101448
400,5,1,,58
401,13,2,,31241
402,15,2,,31242
403,30,2,,31242
404,66,3,,67148
405,23,3,,67148
406,44,4,,81887
407,13,2,,31243
408,63,2,,31243
409,20,4,FOOD,81888
410,76,1,,59
411,45,2,,31244
412,1,4,,81888
413,59,2,FINANCEINSURANCE,31244
414,40,3,FOOD,67149
415,56,6,REALESTATERENTAL,101448
416,2,4,,81888
417,15,2,,31245
418,31,2,,31245
419,38,6,,101448
420,10,2,,31246
421,44,3,HEALTHCARE,67149
422,47,1,,60
423,14,2,,31246
424,75,5,,95664
425,69,4,,81888
426,16,3,,67149
427,83,3,,67150
428,13,4,,81889
429,7,2,,31247
430,61,3,,67150
431,68,5,,95664
432,53,1,,61
433,58,3,,67150
434,26,5,,95664
435,60,5,HEALTHCARE,95664
436,56,2,,31247
437,19,1,WASTEMANAGEMENT,62
438,23,1,HEALTHCARE,63
439,40,5,,95664
440,7,2,,31248
441,14,6,,101449
442,30,5,HEALTHCARE,95665
443,9,3,,67151
444,52,3,,67151
445,8,6,,101449
446,49,1,,64
447,72,2,,31248
448,66,5,,95665
449,67,2,,31249
450,51,4,HEALTHCARE,81889
451,45,3,SCIENTIFICTECHNICAL,67151
452,60,4,HEALTHCARE,81889
453,21,1,WASTEMANAGEMENT,65
454,32,2,,31249
455,5,3,,67152
456,35,2,,31250
457,19,3,HEALTHCARE,67152
458,63,4,,81889
459,22,2,,31250
460,8,2,,31251
461,42,2,,31251
462,78,4,,81890
463,33,6,FINANCEINSURANCE,101449
464,13,4,,81890
465,24,2,HEALTHCARE,31252
466,71,4,,81890
467,1,2,,31252
468,75,4,,81890
469,30,3,,67152
470,7,4,,81891
471,20,3,,67153
472,49,5,,95665
473,91,2,,31253
474,8,5,,95665
475,35,2,,31253
476,63,3,,67153
477,4,2,,31254
478,26,2,,31254
479,17,3,,67153
480,15,5,,95665
481,0,4,,81891
482,69,2,,31255
483,24,3,,67154
484,54,1,,66
485,10,2,,31255
486,46,3,,67154
487,25,3,HEALTHCARE,67154
488,33,2,,31256
489,35,2,,31256
490,44,4,,81891
491,6,2,,31257
492,25,2,HEALTHCARE,31257
