ID,Age,Household Size,Occupations,Household ID
1,54,2,,12987
2,73,4,,36600
3,86,2,,12987
4,52,2,,12988
5,11,5,,41271
6,30,1,,1
7,20,5,,41271
8,66,2,,12988
9,57,4,,36600
10,8,3,,30135
11,67,4,,36600
12,17,4,,36600
13,69,4,,36601
14,14,4,,36601
15,8,3,,30135
16,19,3,,30135
17,35,3,,30136
18,28,2,,12989
19,41,3,,30136
20,78,4,,36601
21,28,1,,2
22,50,4,,36601
23,49,2,REALESTATERENTAL,12989
24,37,1,,3
25,90,4,,36602
26,54,3,,30136
27,68,5,,41271
28,36,1,,4
29,34,3,,30137
30,28,2,FINANCEINSURANCE,12990
31,42,6,INFORMATION,43622
32,13,3,,30137
33,45,4,,36602
34,49,3,FINANCEINSURANCE,30137
35,67,4,,36602
36,55,3,,30138
37,59,5,WASTEMANAGEMENT,41271
38,70,2,,12990
39,50,4,INFORMATION,36602
40,67,3,,30138
41,21,2,,12991
42,91,2,,12991
43,5,2,,12992
44,15,3,,30138
45,55,5,,41271
46,43,5,,41272
47,14,2,,12992
48,30,4,,36603
49,0,4,,36603
50,33,2,,12993
51,34,1,HEALTHCARE,5
52,38,3,FOOD,30139
53,10,2,,12993
54,76,3,,30139
55,52,4,,36603
56,14,4,,36603
57,75,5,,41272
58,63,4,,36604
59,52,2,,12994
60,62,3,,30139
61,43,2,,12994
62,16,2,,12995
63,46,3,,30140
64,71,3,,30140
65,26,1,,6
66,75,1,,7
67,55,2,WASTEMANAGEMENT,12995
68,66,3,,30140
69,17,1,,8
70,22,1,,9
71,25,4,,36604
72,50,2,,12996
73,60,4,,36604
74,36,5,,41272
75,41,2,,12996
76,60,5,FOOD,41272
77,59,2,FOOD,12997
78,55,4,,36604
79,13,2,,12997
80,0,2,,12998
81,45,3,,30141
82,60,1,,10
83,26,2,,12998
84,69,2,,12999
85,58,6,,43622
86,71,6,,43622
87,23,6,,43622
88,59,3,,30141
89,74,3,,30141
90,97,2,,12999
91,56,2,,13000
92,51,3,,30142
93,10,3,,30142
94,56,6,,43622
95,64,1,OTHER,11
96,40,2,,13000
97,47,1,,12
98,65,2,,13001
99,74,3,,30142
100,11,6,,43622
101,55,4,FOOD,36605
102,58,2,,13001
103,31,5,,41272
104,51,4,,36605
105,95,2,,13002
106,43,3,,30143
107,18,4,,36605
108,1,1,,13
109,9,2,,13002
110,49,2,FOOD,13003
111,37,2,FINANCEINSURANCE,13003
112,5,4,,36605
113,64,4,,36606
114,67,5,,41273
115,25,5,,41273
116,22,5,FINANCEINSURANCE,41273
117,3,2,,13004
118,78,4,,36606
119,72,2,,13004
120,66,4,,36606
121,45,2,,13005
122,56,6,,43623
123,77,5,,41273
124,49,1,,14
125,30,2,,13005
126,56,3,HEALTHCARE,30143
127,12,3,,30143
128,67,1,,15
129,56,4,,36606
130,69,4,,36607
131,21,1,,16
132,48,4,,36607
133,92,2,,13006
134,46,3,,30144
135,33,6,,43623
136,42,1,,17
137,15,4,,36607
138,71,2,,13006
139,13,2,,13007
140,39,3,REALESTATERENTAL,30144
141,18,3,INFORMATION,30144
142,24,2,,13007
143,59,2,,13008
144,30,6,,43623
145,70,2,,13008
146,58,2,FINANCEINSURANCE,13009
147,34,2,,13009
148,76,3,,30145
149,43,5,,41273
150,1,4,,36607
151,33,2,,13010
152,68,2,,13010
153,12,6,,43623
154,8,1,,18
155,77,1,,19
156,79,6,,43623
157,32,3,,30145
158,72,1,,20
159,44,3,,30145
160,50,2,HEALTHCARE,13011
161,31,2,,13011
162,69,4,,36608
163,52,4,,36608
164,30,4,,36608
165,6,6,,43623
166,62,2,,13012
167,14,2,,13012
168,25,6,HEALTHCARE,43624
169,39,4,INFORMATION,36608
170,88,5,,41274
171,5,1,,21
172,19,4,FINANCEINSURANCE,36609
173,50,2,FOOD,13013
174,49,4,,36609
175,20,1,FOOD,22
176,9,6,,43624
177,24,2,,13013
178,62,1,,23
179,52,1,,24
180,68,1,,25
181,35,2,,13014
182,61,2,FINANCEINSURANCE,13014
183,4,2,,13015
184,33,4,,36609
185,51,2,,13015
186,50,5,,41274
187,56,4,,36609
188,21,1,,26
189,13,6,,43624
190,43,4,,36610
191,24,4,,36610
192,36,1,INFORMATION,27
193,54,5,INFORMATION,41274
194,49,2,,13016
195,41,3,,30146
196,71,4,,36610
197,1,2,,13016
198,33,2,,13017
199,59,1,,28
200,35,1,WASTEMANAGEMENT,29
201,88,2,,13017
202,46,1,HEALTHCARE,30
203,16,4,,36610
204,46,1,WASTEMANAGEMENT,31
205,53,4,,36611
206,6,1,,32
207,33,3,WASTEMANAGEMENT,30146
208,62,3,,30146
209,8,2,,13018
210,65,2,FINANCEINSURANCE,13018
211,25,6,HEALTHCARE,43624
212,68,3,,30147
213,65,4,,36611
214,63,3,,30147
215,11,2,,13019
216,40,2,,13019
217,77,3,,30147
218,56,4,,36611
219,97,3,,30148
220,80,2,,13020
221,39,2,,13020
222,1,4,,36611
223,8,4,,36612
224,32,2,,13021
225,46,2,SCIENTIFICTECHNICAL,13021
226,79,3,,30148
227,54,5,,41274
228,13,4,,36612
229,67,2,,13022
230,55,4,,36612
231,64,4,,36612
232,43,3,,30148
233,48,1,,33
234,54,1,,34
235,39,2,,13022
236,64,2,,13023
237,48,4,,36613
238,33,5,WASTEMANAGEMENT,41274
239,92,2,,13023
240,15,2,,13024
241,33,1,FINANCEINSURANCE,35
242,4,5,,41275
243,7,2,,13024
244,15,2,,13025
245,31,5,,41275
246,28,3,,30149
247,91,4,,36613
248,16,1,,36
249,37,4,,36613
250,30,5,,41275
251,21,3,FOOD,30149
252,14,5,,41275
253,45,4,HEALTHCARE,36613
254,44,3,,30149
255,61,1,HEALTHCARE,37
256,26,4,WASTEMANAGEMENT,36614
257,54,1,HEALTHCARE,38
258,43,2,HEALTHCARE,13025
259,26,6,,43624
260,53,1,,39
261,36,2,FOOD,13026
262,35,1,,40
263,31,3,,30150
264,31,3,,30150
265,42,4,,36614
266,42,6,,43624
267,78,3,,30150
268,19,4,INFORMATION,36614
269,57,4,,36614
270,68,6,,43625
271,33,1,FOOD,41
272,15,2,,13026
273,75,4,,36615
274,56,3,,30151
275,24,2,FINANCEINSURANCE,13027
276,45,6,,43625
277,47,3,HEALTHCARE,30151
278,27,3,,30151
279,28,6,,43625
280,36,3,,30152
281,38,6,,43625
282,37,1,FOOD,42
283,63,3,,30152
284,7,1,,43
285,35,4,,36615
286,64,3,,30152
287,64,4,FINANCEINSURANCE,36615
288,11,5,,41275
289,8,2,,13027
290,41,3,OTHER,30153
291,75,2,,13028
292,17,1,,44
293,4,1,,45
294,24,4,OTHER,36615
295,16,2,,13028
296,53,4,OTHER,36616
297,21,5,,41276
298,58,4,,36616
299,39,5,,41276
300,72,4,,36616
301,39,1,,46
302,90,3,,30153
303,34,3,,30153
304,1,2,,13029
305,32,2,,13029
306,5,3,,30154
307,27,2,,13030
308,20,2,,13030
309,39,2,,13031
310,29,5,,41276
311,66,1,,47
312,38,2,,13031
313,63,2,,13032
314,42,4,,36616
315,29,2,,13032
316,32,2,,13033
317,20,2,,13033
318,65,3,,30154
319,31,6,FOOD,43625
320,30,3,,30154
321,3,1,,48
322,2,1,,49
323,47,4,FOOD,36617
324,0,2,,13034
325,67,1,,50
326,62,2,,13034
327,49,2,,13035
328,65,2,,13035
329,48,2,,13036
330,30,2,,13036
331,4,2,,13037
332,65,5,OTHER,41276
333,88,1,,51
334,1,2,,13037
335,42,3,,30155
336,67,3,,30155
337,34,6,FINANCEINSURANCE,43625
338,63,5,,41276
339,24,2,,13038
340,57,2,,13038
341,31,2,HEALTHCARE,13039
342,11,4,,36617
343,45,4,FOOD,36617
344,64,2,,13039
345,19,3,,30155
346,0,4,,36617
347,66,1,,52
348,15,5,,41277
349,88,1,,53
350,43,5,HEALTHCARE,41277
351,69,4,,36618
352,30,3,,30156
353,40,4,FOOD,36618
354,99,3,,30156
355,34,5,,41277
356,71,2,,13040
357,20,1,,54
358,97,3,,30156
359,35,3,,30157
360,3,3,,30157
361,82,1,,55
362,83,3,,30157
363,69,2,,13040
364,14,3,,30158
365,25,2,FOOD,13041
366,55,4,,36618
367,86,4,,36618
368,28,6,,43626
369,63,4,SCIENTIFICTECHNICAL,36619
370,58,5,,41277
371,46,2,,13041
372,65,5,,41277
373,7,2,,13042
374,21,2,,13042
375,67,3,,30158
376,3,6,,43626
377,66,3,,30158
378,12,5,,41278
379,41,2,,13043
380,20,3,,30159
381,36,3,HEALTHCARE,30159
382,3,1,,56
383,23,4,,36619
384,62,4,,36619
385,66,2,,13043
386,2,2,,13044
387,6,4,,36619
388,65,4,,36620
389,2,3,,30159
390,7,3,,30160
391,13,6,,43626
392,31,5,,41278
393,48,3,FINANCEINSURANCE,30160
394,73,2,,13044
395,53,4,ART,36620
396,59,2,FINANCEINSURANCE,13045
397,7,1,,57
398,24,2,,13045
399,40,2,,13046
400,5,4,,36620
401,9,1,,58
402,67,1,,59
403,0,1,,60
404,34,4,HEALTHCARE,36620
405,66,2,,13046
406,43,2,,13047
407,51,3,,30160
408,22,3,,30161
409,12,4,,36621
410,9,5,,41278
411,15,5,,41278
412,41,4,,36621
413,21,6,HEALTHCARE,43626
414,65,5,FOOD,41278
415,56,4,,36621
416,28,2,,13047
417,35,3,,30161
418,16,3,,30161
419,41,2,,13048
420,32,5,HEALTHCARE,41279
421,56,5,FOOD,41279
422,27,6,,43626
423,53,4,,36621
424,70,1,,61
425,1,3,,30162
426,62,2,,13048
427,34,6,REALESTATERENTAL,43626
428,39,4,FOOD,36622
429,30,2,,13049
430,12,6,,43627
431,55,5,WASTEMANAGEMENT,41279
432,33,5,,41279
433,14,3,,30162
434,34,3,,30162
435,35,1,,62
436,72,5,,41279
437,9,6,,43627
438,21,2,FINANCEINSURANCE,13049
439,51,1,,63
440,0,6,,43627
441,24,2,FOOD,13050
442,71,5,,41280
443,18,2,,13050
444,65,2,,13051
445,50,1,,64
446,34,1,,65
447,50,4,,36622
448,51,1,,66
449,88,2,,13051
450,49,5,SCIENTIFICTECHNICAL,41280
451,60,3,FINANCEINSURANCE,30163
452,19,2,,13052
453,68,4,,36622
454,73,2,,13052
455,8,2,,13053
456,2,5,,41280
457,48,2,,13053
458,33,2,,13054
459,46,2,FOOD,13054
460,74,1,,67
461,7,4,,36622
462,52,5,,41280
463,76,2,,13055
464,13,2,,13055
465,74,4,,36623
466,52,6,,43627
467,59,2,,13056
468,8,1,,68
469,48,5,,41280
470,16,3,,30163
471,77,1,,69
472,67,2,,13056
473,43,5,,41281
474,53,3,,30163
475,24,4,,36623
476,81,2,,13057
477,51,3,FINANCEINSURANCE,30164
478,40,1,,70
479,34,3,,30164
480,45,2,,13057
481,15,2,,13058
482,55,3,,30164
483,43,3,,30165
484,25,1,FINANCEINSURANCE,71
485,90,5,,41281
486,16,2,,13058
487,38,4,,36623
488,35,4,,36623
489,55,2,FOOD,13059
490,32,3,,30165
491,43,1,FOOD,72
492,15,5,,41281
493,54,2,,13059
494,96,2,,13060
495,57,4,,36624
