ID,Age,Household Size,Occupations,Household ID
1,12,6,,991
2,69,6,,991
3,58,2,,296
4,66,2,,296
5,72,2,,297
6,65,1,,1
7,76,2,,297
8,63,2,,298
9,61,6,FOOD,991
10,29,2,FOOD,298
11,42,3,,803
12,64,2,,299
13,85,1,,2
14,56,2,,299
15,67,4,,893
16,68,3,,803
17,63,4,,893
18,64,2,,300
19,4,6,,991
20,83,6,,991
21,75,3,,803
22,73,2,,300
23,53,2,,301
24,79,2,,301
25,69,2,,302
26,71,4,,893
27,11,2,,302
28,51,2,,303
29,33,2,,303
30,69,2,,304
31,16,3,,804
32,62,2,,304
33,57,2,,305
34,11,4,,893
35,21,2,FOOD,305
36,0,2,,306
37,42,2,,306
38,10,6,,991
39,15,4,,894
40,64,6,,992
41,74,6,,992
42,5,2,,307
43,47,1,,3
44,72,6,,992
45,76,2,,307
46,55,1,FOOD,4
47,93,3,,804
48,61,2,,308
49,11,3,,804
50,66,2,,308
51,75,3,,805
52,44,2,,309
53,71,3,,805
54,74,1,,5
55,64,2,,309
56,78,2,,310
57,0,1,,6
58,96,3,,805
59,67,2,,310
60,47,4,,894
61,48,6,,992
62,51,1,,7
63,54,2,,311
64,6,1,,8
65,69,2,,311
66,58,2,,312
67,67,4,,894
68,44,1,,9
69,72,1,,10
70,46,2,,312
71,9,4,,894
72,68,2,,313
73,56,2,,313
74,68,3,,806
75,51,2,,314
76,63,2,,314
77,7,1,,11
78,13,4,,895
79,28,3,,806
80,5,2,,315
81,61,1,,12
82,7,6,,992
83,41,5,,982
84,90,1,,13
85,36,2,,315
86,17,2,,316
87,27,3,FOOD,806
88,51,3,,807
89,57,2,,316
90,9,3,,807
91,50,2,,317
92,71,2,,317
93,68,2,,318
94,54,2,,318
95,19,2,,319
96,66,1,,14
97,50,2,,319
98,62,1,,15
99,60,2,FOOD,320
100,73,2,,320
101,54,2,,321
102,39,2,,321
103,28,3,,807
104,74,1,,16
105,2,4,,895
106,82,3,,808
107,17,1,,17
108,60,2,,322
109,89,1,,18
110,65,2,,322
111,70,2,,323
112,39,1,FOOD,19
113,94,2,,323
114,73,2,,324
115,78,1,,20
116,44,2,,324
117,73,4,,895
118,91,2,,325
119,79,2,,325
120,40,2,,326
121,76,2,,326
122,51,3,,808
123,7,6,,992
124,67,2,,327
125,60,5,,982
126,73,4,,895
127,52,3,,808
128,58,2,,327
129,32,6,,993
130,60,2,,328
131,72,2,,328
132,29,2,,329
133,62,4,,896
134,62,6,,993
135,20,4,,896
136,56,2,,329
137,53,2,,330
138,79,2,,330
139,50,1,,21
140,78,3,,809
141,66,2,,331
142,62,2,,331
143,53,3,,809
144,64,2,FOOD,332
145,43,3,,809
146,21,2,FOOD,332
147,26,2,,333
148,74,2,,333
149,47,2,FOOD,334
150,77,2,,334
151,65,2,,335
152,64,4,FOOD,896
153,22,2,,335
154,54,4,,896
155,98,1,,22
156,38,3,,810
157,56,4,,897
158,42,4,,897
159,46,4,,897
160,1,2,,336
161,75,6,,993
162,56,6,,993
163,62,4,,897
164,67,6,,993
165,55,4,,898
166,60,4,,898
167,57,2,FOOD,336
168,59,2,FOOD,337
169,19,3,,810
170,30,2,,337
171,79,2,,338
172,68,2,,338
173,77,2,,339
174,59,3,,810
175,29,2,,339
176,51,2,,340
177,78,2,,340
178,68,2,,341
179,68,3,,811
180,6,2,,341
181,70,2,,342
182,5,2,,342
183,44,3,,811
184,71,3,,811
185,65,5,FOOD,982
186,70,2,,343
187,31,4,,898
188,43,1,,23
189,62,3,FOOD,812
190,6,1,,24
191,50,2,,343
192,44,5,,982
193,66,2,,344
194,56,2,,344
195,26,1,,25
196,46,6,,993
197,9,2,,345
198,89,3,,812
199,0,6,,994
200,44,2,,345
201,84,4,,898
202,72,3,,812
203,11,2,,346
204,62,3,,813
205,68,4,,899
206,83,2,,346
207,46,4,,899
208,54,2,,347
209,11,3,,813
210,36,1,,26
211,5,1,,27
212,57,2,,347
213,3,2,,348
214,72,2,,348
215,62,2,FOOD,349
216,54,3,,813
217,0,2,,349
218,62,6,,994
219,73,2,,350
220,27,2,,350
221,64,1,,28
222,60,4,,899
223,22,5,,982
224,5,2,,351
225,54,2,,351
226,34,2,,352
227,49,2,,352
228,8,1,,29
229,37,4,,899
230,41,2,,353
231,68,3,,814
232,37,2,,353
233,63,3,,814
234,65,1,,30
235,35,2,FOOD,354
236,53,2,,354
237,17,2,,355
238,68,6,,994
239,46,2,,355
240,22,3,,814
241,94,5,,983
242,9,2,,356
243,53,1,,31
244,99,2,,356
245,44,2,FOOD,357
246,55,2,,357
247,79,6,,994
248,54,2,,358
249,86,2,,358
250,29,6,,994
251,57,2,FOOD,359
252,19,2,,359
253,64,3,,815
254,51,3,,815
255,56,4,,900
256,7,2,,360
257,68,2,,360
258,60,1,,32
259,64,4,,900
260,49,1,FOOD,33
261,28,2,,361
262,37,2,,361
263,62,2,,362
264,62,1,,34
265,43,3,,815
266,9,2,,362
267,50,2,,363
268,14,2,,363
269,41,2,,364
270,44,2,,364
271,72,2,,365
272,11,2,,365
273,67,4,,900
274,48,3,,816
275,100,2,,366
276,15,2,,366
277,80,3,,816
278,37,6,,994
279,73,2,,367
280,49,1,,35
281,44,5,,983
282,64,2,,367
283,58,5,,983
284,66,2,,368
285,63,1,,36
286,64,2,,368
287,29,2,,369
288,37,4,,900
289,48,2,,369
290,45,2,,370
291,29,3,,816
292,71,3,,817
293,39,3,,817
294,63,2,,370
295,86,2,,371
296,68,4,,901
297,61,2,,371
298,71,2,,372
299,29,2,FOOD,372
300,75,1,,37
301,97,3,,817
302,3,2,,373
303,76,2,,373
304,9,4,,901
305,90,6,,995
306,2,1,,38
307,61,1,,39
308,93,2,,374
309,68,2,,374
310,4,2,,375
311,14,2,,375
312,72,4,,901
313,25,5,,983
314,44,5,,983
315,71,2,,376
316,42,2,,376
317,2,3,,818
318,53,2,,377
319,14,6,,995
320,64,3,,818
321,51,5,,984
322,72,2,,377
323,66,2,,378
324,92,2,,378
325,92,4,,901
326,65,4,,902
327,56,2,,379
328,78,1,,40
329,26,4,,902
330,63,4,,902
331,23,2,,379
332,34,2,,380
333,83,6,,995
334,2,4,,902
335,66,1,,41
336,50,2,,380
337,47,2,,381
338,34,2,FOOD,381
339,80,1,,42
340,60,2,,382
341,43,3,,818
342,21,2,FOOD,382
343,51,2,,383
344,74,2,,383
345,9,6,,995
346,6,2,,384
347,58,4,,903
348,42,2,,384
349,63,2,,385
350,63,3,,819
351,35,4,,903
352,63,4,,903
353,2,2,,385
354,61,1,,43
355,55,2,FOOD,386
356,40,3,,819
357,24,3,,819
358,71,2,,386
359,6,4,,903
360,94,2,,387
361,37,4,,904
362,78,2,,387
363,64,1,,44
364,55,4,,904
365,51,2,,388
366,67,3,,820
367,56,4,,904
368,74,2,,388
369,64,1,,45
370,53,4,,904
371,88,4,,905
372,52,2,,389
373,44,2,,389
374,51,1,,46
375,6,3,,820
376,83,2,,390
377,65,5,,984
378,65,4,FOOD,905
379,85,6,,995
380,17,2,,390
381,71,1,,47
382,86,2,,391
383,26,4,,905
384,2,2,,391
385,82,2,,392
386,50,2,,392
387,73,1,,48
388,70,3,,820
389,22,2,FOOD,393
390,67,1,,49
391,14,2,,393
392,44,1,,50
393,75,3,,821
394,53,4,,905
395,52,2,,394
396,8,2,,394
397,10,1,,51
398,53,2,,395
399,38,2,,395
400,68,2,,396
401,71,2,,396
402,64,4,,906
403,73,2,,397
404,62,1,,52
405,60,3,,821
406,87,2,,397
407,12,3,,821
408,36,5,,984
409,50,2,,398
410,43,2,,398
411,20,2,,399
412,16,1,,53
413,44,2,,399
414,51,2,,400
415,63,1,,54
416,43,3,,822
417,66,4,,906
418,28,1,,55
419,31,2,,400
420,3,2,,401
421,61,2,,401
422,60,6,,995
423,13,3,,822
424,40,2,,402
425,95,4,,906
426,42,2,,402
427,40,2,FOOD,403
428,70,2,,403
429,10,3,,822
430,21,5,FOOD,984
431,63,2,,404
432,99,3,,823
433,65,3,,823
434,57,2,,404
435,6,4,,906
436,33,2,,405
437,77,1,,56
438,75,4,,907
439,75,2,,405
440,21,1,,57
441,42,3,,823
442,78,3,,824
443,65,3,,824
444,2,1,,58
445,19,1,,59
446,15,6,,996
447,78,6,,996
448,3,1,,60
449,56,2,,406
450,62,2,,406
451,65,2,,407
452,69,1,,61
453,20,2,,407
454,23,2,,408
455,62,2,FOOD,408
456,7,6,,996
457,74,1,,62
458,59,3,,824
459,41,4,,907
460,23,6,,996
461,72,2,,409
462,69,2,,409
463,27,4,,907
464,56,2,,410
465,9,2,,410
466,82,2,,411
467,77,3,,825
468,49,4,,907
469,63,2,,411
470,56,2,,412
471,4,6,,996
472,60,1,,63
473,30,3,FOOD,825
474,59,1,,64
475,61,2,FOOD,412
476,52,2,FOOD,413
477,51,1,,65
478,37,2,,413
479,17,3,,825
480,71,2,,414
481,90,1,,66
482,62,2,,414
483,26,4,,908
484,57,3,,826
485,63,2,,415
486,10,2,,415
487,75,6,,996
488,57,2,,416
489,57,4,,908
490,40,2,,416
491,63,1,,67
492,53,2,,417
493,21,2,FOOD,417
494,16,2,,418
495,76,1,,68
496,49,2,,418
497,55,3,,826
498,78,4,,908
499,7,2,,419
500,42,5,,984
501,35,2,,419
502,35,2,,420
503,19,2,FOOD,420
504,27,3,,826
505,36,4,,908
506,59,2,,421
507,68,3,,827
508,52,4,,909
509,64,3,,827
510,70,2,,421
511,61,1,FOOD,69
512,24,2,,422
513,35,2,,422
514,57,4,,909
515,53,2,,423
516,6,2,,423
517,26,2,FOOD,424
518,37,2,,424
519,58,4,,909
520,20,2,,425
521,55,4,,909
522,62,2,,425
523,65,2,,426
524,39,2,,426
525,41,2,,427
526,39,1,,70
527,66,2,,427
528,72,3,,827
529,67,4,,910
530,65,2,,428
531,67,2,,428
532,60,2,,429
533,31,2,FOOD,429
534,72,2,,430
535,67,2,,430
536,67,4,,910
537,55,2,,431
538,85,2,,431
539,46,2,,432
540,78,4,,910
541,55,2,,432
542,67,2,,433
543,61,2,,433
544,63,5,,985
545,63,2,,434
546,73,2,,434
547,74,2,,435
548,85,4,,910
549,69,1,,71
550,22,2,,435
551,66,2,,436
552,43,1,,72
553,22,6,,997
554,62,1,,73
555,73,2,,436
556,6,2,,437
557,65,3,,828
558,27,1,,74
559,60,4,,911
560,94,2,,437
561,65,4,FOOD,911
562,56,6,,997
563,43,3,,828
564,64,2,,438
565,52,3,,828
566,34,6,,997
567,17,3,,829
568,48,1,FOOD,75
569,67,2,,438
570,78,2,,439
571,63,2,FOOD,439
572,8,1,,76
573,77,4,,911
574,28,4,,911
575,13,2,,440
576,0,2,,440
577,76,2,,441
578,53,1,,77
579,14,4,,912
580,55,4,,912
581,67,2,,441
582,53,1,,78
583,43,1,,79
584,8,2,,442
585,82,6,,997
586,35,2,,442
587,58,2,,443
588,70,3,,829
589,22,4,FOOD,912
590,97,2,,443
591,53,4,,912
592,67,6,,997
593,63,4,,913
594,52,2,,444
595,59,2,,444
596,85,1,,80
597,62,4,,913
598,21,1,,81
599,77,2,,445
600,27,4,,913
601,79,2,,445
602,64,2,,446
603,66,2,,446
604,10,2,,447
605,20,1,,82
606,55,2,,447
607,59,4,,913
608,18,1,,83
609,58,2,,448
610,45,2,,448
611,72,2,,449
612,53,4,,914
613,64,4,,914
614,41,2,,449
615,64,1,,84
616,37,3,,829
617,93,3,,830
618,1,4,,914
619,8,4,,914
620,5,6,,997
621,36,4,,915
622,79,4,,915
623,88,2,,450
624,15,2,,450
625,27,1,,85
626,5,2,,451
627,47,3,,830
628,67,3,,830
629,69,1,,86
630,74,3,,831
631,43,3,,831
632,58,1,,87
633,42,2,,451
634,85,2,,452
635,17,1,,88
636,68,2,,452
637,73,2,,453
638,17,2,,453
639,62,3,,831
640,62,2,,454
641,64,2,,454
642,38,2,,455
643,69,2,,455
644,49,6,,998
645,16,2,,456
646,55,2,,456
647,75,1,,89
648,35,2,FOOD,457
649,83,2,,457
650,65,3,FOOD,832
651,18,2,,458
652,51,2,,458
653,42,2,,459
654,6,2,,459
655,64,3,,832
656,64,1,,90
657,21,4,,915
658,54,1,,91
659,28,1,,92
660,68,6,,998
661,60,1,,93
662,34,2,FOOD,460
663,18,6,,998
664,60,1,,94
665,67,3,,832
666,8,4,,915
667,77,2,,460
668,69,2,,461
669,73,4,,916
670,54,2,,461
671,72,2,,462
672,58,2,,462
673,65,2,,463
674,94,2,,463
675,1,2,,464
676,29,4,,916
677,69,6,,998
678,43,1,,95
679,43,2,,464
680,73,4,,916
681,86,2,,465
682,54,1,,96
683,29,1,,97
684,60,2,,465
685,11,6,,998
686,65,2,,466
687,53,2,,466
688,49,2,,467
689,60,6,,998
690,4,4,,916
691,74,1,,98
692,78,1,,99
693,32,2,,467
694,25,2,,468
695,56,4,,917
696,85,6,,999
697,64,2,,468
698,46,3,,833
699,67,1,,100
700,50,4,,917
701,40,2,,469
702,60,5,,985
703,62,2,,469
704,28,4,,917
705,70,2,,470
706,69,2,,470
707,62,2,,471
708,54,1,,101
709,50,6,,999
710,88,2,,471
711,51,2,FOOD,472
712,81,2,,472
713,77,6,,999
714,65,2,,473
715,67,3,,833
716,69,2,,473
