ID,Age,Household Size,Occupations,Household ID
1,69,2,,2652
2,45,1,,1
3,39,1,,2
4,63,3,,6657
5,28,5,OTHER,9088
6,65,4,,8062
7,22,2,,2652
8,7,3,,6657
9,54,1,,3
10,52,3,FOOD,6657
11,23,1,,4
12,38,3,HEALTHCARE,6658
13,78,6,,9698
14,73,3,,6658
15,24,3,,6658
16,52,4,,8062
17,39,2,,2653
18,11,2,,2653
19,43,6,HEALTHCARE,9698
20,23,2,,2654
21,44,2,,2654
22,42,2,,2655
23,47,4,INFORMATION,8062
24,31,4,FOOD,8062
25,26,3,,6659
26,94,4,,8063
27,99,3,,6659
28,59,1,,5
29,57,2,,2655
30,46,1,,6
31,61,2,,2656
32,34,6,FOOD,9698
33,37,4,HEALTHCARE,8063
34,64,5,,9088
35,23,3,,6659
36,91,5,,9088
37,2,6,,9698
38,36,6,FOOD,9698
39,71,4,,8063
40,22,3,,6660
41,55,1,HEALTHCARE,7
42,52,2,FOOD,2656
43,55,4,,8063
44,8,3,,6660
45,23,3,,6660
46,33,5,,9088
47,32,4,,8064
48,50,2,FOOD,2657
49,18,2,,2657
50,82,6,,9698
51,16,3,,6661
52,13,5,,9088
53,8,2,,2658
54,79,5,,9089
55,68,2,,2658
56,18,2,,2659
57,52,2,,2659
58,37,1,HEALTHCARE,8
59,18,1,,9
60,26,1,,10
61,15,2,,2660
62,55,2,,2660
63,8,4,,8064
64,64,4,,8064
65,36,2,,2661
66,9,6,,9699
67,27,2,OTHER,2661
68,5,4,,8064
69,7,1,,11
70,4,3,,6661
71,27,4,,8065
72,92,2,,2662
73,58,2,HEALTHCARE,2662
74,66,2,,2663
75,6,2,,2663
76,12,6,,9699
77,34,1,,12
78,64,5,,9089
79,64,1,,13
80,65,3,,6661
81,65,4,HEALTHCARE,8065
82,37,2,,2664
83,22,6,HEALTHCARE,9699
84,57,4,,8065
85,52,3,,6662
86,89,3,,6662
87,32,2,HEALTHCARE,2664
88,9,3,,6662
89,67,2,,2665
90,66,4,,8065
91,33,5,WASTEMANAGEMENT,9089
92,39,2,,2665
93,79,2,,2666
94,53,4,,8066
95,53,4,,8066
96,58,3,FOOD,6663
97,63,3,HEALTHCARE,6663
98,7,3,,6663
99,26,2,,2666
100,81,6,,9699
101,32,4,FOOD,8066
102,69,4,,8066
103,15,4,,8067
104,100,3,,6664
105,77,3,,6664
106,36,3,,6664
107,78,5,,9089
108,78,4,,8067
109,49,6,,9699
110,59,4,ART,8067
111,19,2,HEALTHCARE,2667
112,65,2,,2667
113,2,4,,8067
114,26,6,FOOD,9699
115,0,2,,2668
116,53,2,FOOD,2668
117,12,1,,14
118,31,5,HEALTHCARE,9089
119,46,3,HEALTHCARE,6665
120,51,4,FOOD,8068
121,69,3,,6665
122,16,2,,2669
123,69,2,,2669
124,26,2,,2670
125,67,2,,2670
126,43,4,,8068
127,14,2,,2671
128,38,2,,2671
129,45,2,,2672
130,2,4,,8068
131,60,5,,9090
132,71,5,,9090
133,17,4,,8068
134,51,2,HEALTHCARE,2672
135,71,4,,8069
136,23,4,,8069
137,9,2,,2673
138,46,1,,15
139,35,5,,9090
140,3,4,,8069
141,33,4,,8069
142,19,3,,6665
143,23,5,REALESTATERENTAL,9090
144,47,2,SCIENTIFICTECHNICAL,2673
145,27,2,FINANCEINSURANCE,2674
146,54,2,HEALTHCARE,2674
147,4,5,,9090
148,16,1,,16
149,36,2,,2675
150,74,2,,2675
151,97,2,,2676
152,51,1,FOOD,17
153,72,2,,2676
154,23,2,,2677
155,66,2,,2677
156,38,5,,9091
157,54,2,,2678
158,76,5,,9091
159,26,4,WASTEMANAGEMENT,8070
160,42,2,HEALTHCARE,2678
161,67,2,,2679
162,45,3,,6666
163,57,2,,2679
164,76,3,,6666
165,68,4,,8070
166,53,4,,8070
167,7,2,,2680
168,0,3,,6666
169,58,6,HEALTHCARE,9700
170,79,2,,2680
171,37,3,FOOD,6667
172,47,6,OTHER,9700
173,40,2,,2681
174,35,4,HEALTHCARE,8070
175,74,3,,6667
176,34,3,,6667
177,17,5,,9091
178,87,3,,6668
179,33,2,,2681
180,16,4,,8071
181,18,2,,2682
182,25,2,OTHER,2682
183,37,3,,6668
184,5,2,,2683
185,60,4,,8071
186,23,6,HEALTHCARE,9700
187,2,3,,6668
188,31,2,,2683
189,30,3,HEALTHCARE,6669
190,57,2,,2684
191,65,5,,9091
192,65,3,,6669
193,21,4,,8071
194,13,3,,6669
195,34,2,,2684
196,33,4,HEALTHCARE,8071
197,13,2,,2685
198,40,2,INFORMATION,2685
199,72,6,,9700
200,21,1,,18
201,4,2,,2686
202,52,3,FOOD,6670
203,53,1,,19
204,33,2,FOOD,2686
205,57,2,,2687
206,17,2,,2687
207,69,2,,2688
208,43,1,,20
209,35,6,,9700
210,76,2,,2688
211,15,5,,9091
212,10,2,,2689
213,27,3,OTHER,6670
214,52,4,,8072
215,17,1,,21
216,43,1,,22
217,28,3,HEALTHCARE,6670
218,7,2,,2689
219,0,4,,8072
220,56,5,,9092
221,65,2,,2690
222,23,6,,9700
223,1,2,,2690
224,96,3,,6671
225,69,2,,2691
226,28,2,FOOD,2691
227,42,2,,2692
228,6,2,,2692
229,52,5,,9092
230,50,4,,8072
231,56,5,,9092
232,57,2,,2693
233,34,2,,2693
234,7,4,,8072
235,69,3,,6671
236,5,3,,6671
237,32,5,,9092
238,15,6,,9701
239,22,1,,23
240,50,4,FOOD,8073
241,27,5,OTHER,9092
242,41,4,FINANCEINSURANCE,8073
243,66,6,,9701
244,2,5,,9093
245,25,6,,9701
246,19,4,,8073
247,70,3,,6672
248,56,3,SCIENTIFICTECHNICAL,6672
249,35,3,,6672
250,36,4,,8073
251,32,2,ART,2694
252,54,5,,9093
253,49,3,,6673
254,28,5,,9093
255,78,2,,2694
256,46,2,FOOD,2695
257,13,2,,2695
258,71,1,,24
259,62,1,,25
260,16,1,,26
261,59,5,,9093
262,7,1,,27
263,36,4,,8074
264,68,4,,8074
265,66,3,,6673
266,34,1,,28
267,77,6,,9701
268,3,4,,8074
269,59,2,FOOD,2696
270,19,6,,9701
271,36,3,,6673
272,25,5,,9093
273,76,2,,2696
274,65,4,HEALTHCARE,8074
275,66,2,,2697
276,66,5,,9094
277,51,3,HEALTHCARE,6674
278,55,2,HEALTHCARE,2697
279,40,2,,2698
280,4,1,,29
281,3,1,,30
282,63,5,,9094
283,4,1,,31
284,43,1,FOOD,32
285,70,4,,8075
286,43,2,,2698
287,43,2,,2699
288,73,2,,2699
289,59,2,,2700
290,53,2,HEALTHCARE,2700
291,37,1,,33
292,58,4,FOOD,8075
293,6,3,,6674
294,11,2,,2701
295,29,5,,9094
296,57,3,,6674
297,2,1,,34
298,38,3,SCIENTIFICTECHNICAL,6675
299,31,4,,8075
300,10,6,,9701
301,36,3,,6675
302,29,6,,9702
303,60,3,,6675
304,17,2,,2701
305,66,6,,9702
306,33,4,,8075
307,41,2,FINANCEINSURANCE,2702
308,60,4,,8076
309,18,3,FOOD,6676
310,71,5,,9094
311,24,5,FOOD,9094
312,42,4,,8076
313,41,5,,9095
314,24,3,FOOD,6676
315,38,2,HEALTHCARE,2702
316,55,1,,35
317,21,6,,9702
318,34,2,,2703
319,62,4,,8076
320,1,5,,9095
321,41,5,HEALTHCARE,9095
322,37,2,,2703
323,21,4,,8076
324,83,5,,9095
325,78,6,,9702
326,23,2,,2704
