ID,Age,Household Size,Occupations,Household ID
1,13,6,,15822
2,24,1,,1
3,66,4,,13378
4,7,4,,13378
5,63,2,,4873
6,23,3,ART,11059
7,38,1,REALESTATERENTAL,2
8,22,2,,4873
9,26,4,,13378
10,45,4,,13378
11,63,2,,4874
12,11,2,,4874
13,4,2,,4875
14,40,3,,11059
15,76,2,,4875
16,9,4,,13379
17,42,2,,4876
18,25,4,,13379
19,15,1,,3
20,77,2,,4876
21,5,2,,4877
22,18,6,,15822
23,48,3,,11059
24,68,6,,15822
25,23,3,HEALTHCARE,11060
26,61,1,,4
27,14,3,,11060
28,58,1,,5
29,22,4,,13379
30,74,2,,4877
31,17,1,,6
32,46,5,,15139
33,23,6,,15822
34,27,2,,4878
35,22,2,,4878
36,46,3,,11060
37,61,3,WASTEMANAGEMENT,11061
38,61,3,,11061
39,29,2,,4879
40,25,2,HEALTHCARE,4879
41,47,4,HEALTHCARE,13379
42,40,6,,15822
43,36,5,,15139
44,4,3,,11061
45,6,1,,7
46,27,5,,15139
47,31,6,,15822
48,25,5,,15139
49,19,5,,15139
50,70,2,,4880
51,83,2,,4880
52,15,4,,13380
53,45,3,,11062
54,53,2,,4881
55,51,2,HEALTHCARE,4881
56,51,5,,15140
57,10,3,,11062
58,11,2,,4882
59,60,3,,11062
60,22,3,,11063
61,23,6,,15823
62,16,5,,15140
63,36,2,,4882
64,32,2,,4883
65,46,3,,11063
66,14,4,,13380
67,45,1,,8
68,32,1,,9
69,70,4,,13380
70,50,5,,15140
71,35,2,,4883
72,1,2,,4884
73,26,4,,13380
74,26,2,,4884
75,31,1,,10
76,67,2,,4885
77,40,3,,11063
78,17,4,,13381
79,72,2,,4885
80,9,2,,4886
81,46,3,,11064
82,10,6,,15823
83,66,1,,11
84,61,3,,11064
85,22,4,HEALTHCARE,13381
86,6,2,,4886
87,77,3,,11064
88,23,2,,4887
89,41,1,,12
90,68,4,,13381
91,4,4,,13381
92,22,3,HEALTHCARE,11065
93,50,4,HEALTHCARE,13382
94,5,5,,15140
95,7,4,,13382
96,61,3,,11065
97,72,1,,13
98,20,4,,13382
99,72,2,,4887
100,21,5,,15140
101,28,1,,14
102,1,4,,13382
103,53,2,,4888
104,35,5,,15141
105,44,4,,13383
106,74,4,,13383
107,1,4,,13383
108,32,1,,15
109,24,4,,13383
110,56,2,REALESTATERENTAL,4888
111,56,2,,4889
112,15,4,,13384
113,84,4,,13384
114,68,3,,11065
115,28,1,,16
116,30,4,,13384
117,18,4,,13384
118,53,5,,15141
119,61,1,,17
120,11,2,,4889
121,74,2,,4890
122,44,2,WASTEMANAGEMENT,4890
123,59,1,,18
124,19,2,HEALTHCARE,4891
125,30,2,FOOD,4891
126,71,3,,11066
127,18,4,,13385
128,12,2,,4892
129,28,2,FOOD,4892
130,61,2,,4893
131,10,2,,4893
132,68,5,,15141
133,84,4,,13385
134,80,1,,19
135,28,3,FOOD,11066
136,11,4,,13385
137,24,6,,15823
138,2,3,,11066
139,24,3,,11067
140,14,2,,4894
141,75,5,,15141
142,52,6,,15823
143,12,3,,11067
144,25,2,,4894
145,44,2,FOOD,4895
146,11,3,,11067
147,24,1,,20
148,37,2,HEALTHCARE,4895
149,62,4,,13385
150,4,2,,4896
151,11,4,,13386
152,65,1,,21
153,55,6,,15823
154,81,6,,15823
155,98,1,,22
156,69,2,,4896
157,54,2,HEALTHCARE,4897
158,10,2,,4897
159,55,3,,11068
160,8,1,,23
161,38,2,,4898
162,16,6,,15824
163,40,1,,24
164,6,1,,25
165,24,1,,26
166,40,2,,4898
167,44,6,HEALTHCARE,15824
168,19,3,,11068
169,31,3,,11068
170,50,4,,13386
171,42,5,,15141
172,39,4,HEALTHCARE,13386
173,69,4,,13386
174,21,2,,4899
175,4,3,,11069
176,18,2,FOOD,4899
177,64,2,,4900
178,46,3,,11069
179,54,4,HEALTHCARE,13387
180,29,5,WASTEMANAGEMENT,15142
181,35,5,,15142
182,36,2,,4900
183,20,6,,15824
184,15,3,,11069
185,46,1,HEALTHCARE,27
186,3,1,,28
187,21,5,,15142
188,86,4,,13387
189,16,2,,4901
190,12,3,,11070
191,16,3,,11070
192,24,2,,4901
193,7,2,,4902
194,56,1,,29
195,29,4,,13387
196,14,2,,4902
197,25,1,,30
198,56,2,,4903
199,63,1,,31
200,46,4,,13387
201,29,3,,11070
202,15,6,,15824
203,36,4,,13388
204,68,2,,4903
205,24,4,,13388
206,39,3,,11071
207,22,5,,15142
208,7,1,,32
209,68,1,,33
210,8,2,,4904
211,16,2,,4904
212,83,2,,4905
213,53,5,,15142
214,35,5,,15143
215,21,2,,4905
216,25,3,,11071
217,56,4,,13388
218,69,2,,4906
219,6,4,,13388
220,36,3,,11071
221,22,2,,4906
222,63,6,,15824
223,27,4,,13389
224,12,2,,4907
225,56,4,,13389
226,55,4,FOOD,13389
227,76,2,,4907
228,42,2,REALESTATERENTAL,4908
229,67,1,,34
230,36,2,,4908
231,14,2,,4909
232,69,3,,11072
233,47,4,,13389
234,36,4,,13390
235,55,3,,11072
236,16,1,,35
237,19,1,,36
238,48,3,,11072
239,79,3,,11073
240,12,5,,15143
241,33,5,,15143
242,5,3,,11073
243,3,4,,13390
244,53,3,,11073
245,1,2,,4909
246,47,2,HEALTHCARE,4910
247,23,4,SCIENTIFICTECHNICAL,13390
248,64,3,FOOD,11074
249,16,6,,15824
250,22,5,,15143
251,22,4,,13390
252,2,3,,11074
253,33,2,,4910
254,72,4,,13391
255,30,2,SCIENTIFICTECHNICAL,4911
256,24,5,,15143
257,51,3,,11074
258,71,3,,11075
259,46,6,INFORMATION,15825
260,58,1,,37
261,61,4,,13391
262,24,5,,15144
263,61,3,,11075
264,62,5,,15144
265,64,6,,15825
266,47,2,,4911
267,56,3,,11075
268,61,2,,4912
269,26,6,,15825
270,58,4,,13391
271,5,1,,38
272,75,2,,4912
273,38,1,,39
274,27,2,,4913
275,73,4,,13391
276,17,3,,11076
277,34,3,WASTEMANAGEMENT,11076
278,64,4,,13392
279,11,4,,13392
280,18,4,,13392
281,25,6,,15825
282,15,1,,40
283,50,5,WASTEMANAGEMENT,15144
284,12,5,,15144
285,55,5,OTHER,15144
286,20,2,,4913
287,64,5,,15145
288,6,4,,13392
289,7,3,,11076
290,88,4,,13393
291,23,3,,11077
292,31,2,,4914
293,60,4,OTHER,13393
294,74,4,,13393
295,43,3,INFORMATION,11077
296,84,5,,15145
297,57,5,,15145
298,23,4,,13393
299,54,2,HEALTHCARE,4914
300,49,3,FOOD,11077
301,42,3,,11078
302,66,1,,41
303,33,2,OTHER,4915
304,72,3,,11078
305,51,6,,15825
306,67,1,,42
307,92,2,,4915
308,28,1,,43
309,45,6,,15825
310,44,4,,13394
311,52,3,,11078
312,22,2,,4916
313,36,2,HEALTHCARE,4916
314,51,2,,4917
315,64,2,HEALTHCARE,4917
316,27,2,,4918
317,47,2,,4918
318,16,1,,44
319,96,2,,4919
320,6,2,,4919
321,18,2,,4920
322,98,5,,15145
323,21,2,,4920
324,79,1,,45
325,3,2,,4921
326,7,2,,4921
327,2,3,,11079
328,55,6,,15826
329,35,3,,11079
330,79,5,,15145
331,55,5,FINANCEINSURANCE,15146
332,17,2,,4922
333,54,1,HEALTHCARE,46
334,10,5,,15146
