ID,Age,Household Size,Occupations,Household ID
1,15,3,,3816
2,40,5,,4832
3,5,6,,5005
4,60,2,,1632
5,60,1,,1
6,60,2,HEALTHCARE,1632
7,63,2,,1633
8,91,2,,1633
9,11,1,,2
10,12,2,,1634
11,54,1,,3
12,16,2,,1634
13,66,2,,1635
14,52,3,,3816
15,14,3,,3816
16,13,3,,3817
17,36,5,,4832
18,55,1,,4
19,53,2,,1635
20,52,3,FOOD,3817
21,34,4,REALESTATERENTAL,4423
22,29,2,HEALTHCARE,1636
23,60,5,HEALTHCARE,4832
24,67,3,,3817
25,46,1,,5
26,8,1,,6
27,42,2,FOOD,1636
28,50,2,,1637
29,62,2,,1637
30,79,2,,1638
31,22,2,,1638
32,64,4,,4423
33,29,5,FOOD,4832
34,74,3,,3818
35,17,2,,1639
36,71,3,,3818
37,60,5,FOOD,4832
38,51,2,,1639
39,31,4,,4423
40,70,2,,1640
41,44,1,,7
42,65,3,,3818
43,43,2,,1640
44,6,6,,5005
45,18,4,,4423
46,40,3,,3819
47,15,3,,3819
48,48,2,,1641
49,1,4,,4424
50,72,5,,4833
51,77,3,,3819
52,75,1,,8
53,21,5,FOOD,4833
54,50,2,,1641
55,26,2,HEALTHCARE,1642
56,50,3,,3820
57,44,2,,1642
58,8,4,,4424
59,68,3,,3820
60,48,5,,4833
61,57,2,,1643
62,65,1,FOOD,9
63,92,1,,10
64,60,3,,3820
65,27,1,,11
66,67,2,,1643
67,54,3,FOOD,3821
68,19,4,HEALTHCARE,4424
69,50,3,HEALTHCARE,3821
70,78,2,,1644
71,69,3,,3821
72,8,1,,12
73,24,4,FOOD,4424
74,10,4,,4425
75,63,1,,13
76,54,1,,14
77,67,3,,3822
78,38,6,,5005
79,28,2,FINANCEINSURANCE,1644
80,77,4,,4425
81,67,5,,4833
82,14,2,,1645
83,79,2,,1645
84,40,4,FOOD,4425
85,64,1,,15
86,19,2,FOOD,1646
87,27,4,HEALTHCARE,4425
88,89,3,,3822
89,26,2,,1646
90,59,1,FOOD,16
91,47,3,,3822
92,65,5,FOOD,4833
93,54,2,,1647
94,94,2,,1647
95,57,1,FINANCEINSURANCE,17
96,64,5,FOOD,4834
97,66,1,,18
98,67,3,,3823
99,1,3,,3823
100,15,1,,19
101,95,3,,3823
102,71,2,,1648
103,1,2,,1648
104,75,1,,20
105,14,4,,4426
106,64,2,FINANCEINSURANCE,1649
107,67,2,,1649
108,40,1,,21
109,95,4,,4426
110,25,5,ART,4834
111,10,2,,1650
112,44,4,,4426
113,48,2,FOOD,1650
114,61,3,,3824
115,52,3,,3824
116,70,2,,1651
117,62,5,FOOD,4834
118,65,5,,4834
119,45,1,,22
120,12,5,,4834
121,53,5,,4835
122,56,1,FOOD,23
123,46,2,,1651
124,29,4,,4426
125,28,2,,1652
126,78,4,,4427
127,56,1,FOOD,24
128,35,2,,1652
129,19,4,,4427
130,51,1,,25
131,56,1,,26
132,73,2,,1653
133,73,1,,27
134,58,2,FOOD,1653
135,22,2,FOOD,1654
136,76,6,,5005
137,68,2,,1654
138,20,2,FOOD,1655
139,62,6,,5005
140,15,6,,5005
141,66,2,,1655
142,7,2,,1656
143,32,2,,1656
144,43,3,,3824
145,44,6,,5006
146,46,4,FOOD,4427
147,72,1,,28
148,71,5,,4835
149,49,3,HEALTHCARE,3825
150,11,2,,1657
151,97,5,,4835
152,63,2,,1657
153,94,2,,1658
154,53,2,,1658
155,11,2,,1659
156,61,2,,1659
157,13,1,,29
158,47,1,,30
159,48,2,FOOD,1660
160,60,1,,31
161,58,2,,1660
162,60,4,,4427
163,73,4,,4428
164,2,3,,3825
165,36,1,,32
166,63,2,,1661
167,87,2,,1661
168,2,2,,1662
169,51,2,,1662
170,41,4,,4428
171,27,6,,5006
172,23,2,FOOD,1663
173,23,4,,4428
174,29,1,,33
175,54,1,,34
176,73,2,,1663
177,52,2,,1664
178,73,2,,1664
179,54,2,,1665
180,8,3,,3825
181,17,1,,35
182,40,2,,1665
183,3,2,,1666
184,28,3,,3826
185,67,2,,1666
186,68,2,,1667
187,54,4,,4428
188,21,3,,3826
189,15,4,,4429
190,67,4,,4429
191,95,2,,1667
192,58,4,,4429
193,64,2,,1668
194,12,3,,3826
195,46,2,FOOD,1668
196,34,2,FOOD,1669
197,67,6,,5006
198,15,1,,36
199,66,2,,1669
200,35,4,,4429
201,64,5,FOOD,4835
202,75,4,,4430
203,60,2,,1670
204,89,3,,3827
205,57,2,,1670
206,28,1,,37
207,49,2,,1671
208,61,1,,38
209,44,6,,5006
210,54,5,FOOD,4835
211,66,4,,4430
212,19,2,,1671
213,24,2,HEALTHCARE,1672
214,61,3,SCIENTIFICTECHNICAL,3827
215,68,2,,1672
216,28,2,,1673
217,8,6,,5006
218,61,2,,1673
219,68,2,,1674
220,34,1,,39
221,94,1,,40
222,5,3,,3827
223,59,5,,4836
224,52,2,,1674
225,11,3,,3828
226,28,2,,1675
227,53,2,FOOD,1675
228,1,4,,4430
229,46,1,,41
230,41,4,,4430
231,69,2,,1676
232,71,3,,3828
233,16,2,,1676
234,82,1,,42
235,41,2,,1677
236,20,1,,43
237,44,2,,1677
238,58,4,,4431
239,53,3,,3828
240,58,2,,1678
241,34,4,,4431
242,25,6,FOOD,5006
243,61,3,REALESTATERENTAL,3829
244,100,2,,1678
245,7,2,,1679
246,49,2,,1679
247,28,2,FOOD,1680
248,11,1,,44
249,67,2,,1680
250,52,1,,45
251,6,2,,1681
252,10,2,,1681
253,59,3,,3829
254,15,2,,1682
255,44,4,,4431
256,41,1,FOOD,46
257,54,1,HEALTHCARE,47
258,26,3,,3829
259,45,2,,1682
260,17,4,,4431
261,61,2,,1683
262,80,2,,1683
263,65,3,FOOD,3830
264,43,4,,4432
265,19,1,,48
266,38,2,,1684
267,66,6,,5007
268,64,1,,49
269,65,5,,4836
270,4,2,,1684
271,48,4,FOOD,4432
272,73,2,,1685
273,49,3,,3830
274,42,1,REALESTATERENTAL,50
275,10,2,,1685
276,70,4,,4432
277,32,3,SCIENTIFICTECHNICAL,3830
278,71,2,,1686
279,54,2,,1686
280,16,5,,4836
281,70,2,,1687
282,20,3,,3831
283,68,1,,51
284,73,2,,1687
285,100,5,,4836
286,67,1,,52
287,59,4,HEALTHCARE,4432
288,65,6,FOOD,5007
289,69,3,,3831
290,7,4,,4433
291,80,3,,3831
292,17,3,,3832
293,63,4,,4433
294,78,3,,3832
295,50,2,,1688
296,5,2,,1688
297,70,5,,4836
298,37,1,,53
299,78,3,,3832
300,59,1,,54
301,79,2,,1689
302,68,3,,3833
303,74,2,,1689
304,49,2,HEALTHCARE,1690
305,35,3,,3833
306,62,1,,55
307,17,3,,3833
308,28,1,,56
309,2,1,,57
310,53,1,,58
311,57,4,,4433
312,51,4,,4433
313,34,4,,4434
314,41,1,,59
315,87,1,,60
316,33,2,,1690
317,49,2,,1691
318,46,6,,5007
319,67,2,,1691
320,25,2,,1692
321,89,5,,4837
322,69,3,,3834
323,78,2,,1692
324,0,2,,1693
325,37,1,,61
326,25,2,,1693
327,15,3,,3834
328,17,3,,3834
329,55,2,,1694
330,58,4,,4434
331,20,4,,4434
332,78,4,,4434
333,73,2,,1694
334,54,2,,1695
335,2,1,,62
336,100,4,,4435
337,67,3,,3835
338,50,2,FOOD,1695
339,45,4,HEALTHCARE,4435
340,24,2,,1696
341,71,1,,63
342,26,1,,64
343,54,5,,4837
344,52,3,,3835
345,41,2,,1696
346,37,2,,1697
347,37,1,HEALTHCARE,65
348,14,4,,4435
349,48,4,,4435
350,59,2,FOOD,1697
351,36,2,,1698
352,58,1,FOOD,66
353,65,3,,3835
354,29,1,,67
355,39,2,,1698
356,69,6,,5007
357,60,3,,3836
358,56,1,,68
359,49,2,,1699
360,18,2,,1699
361,70,1,,69
362,10,4,,4436
363,60,3,HEALTHCARE,3836
364,58,3,,3836
365,62,4,FOOD,4436
366,26,1,HEALTHCARE,70
367,44,6,,5007
368,66,1,,71
369,15,1,,72
370,65,1,FOOD,73
371,63,2,,1700
372,50,2,,1700
373,75,3,,3837
374,63,2,,1701
375,53,2,FINANCEINSURANCE,1701
376,40,2,,1702
377,71,2,,1702
378,46,3,,3837
379,64,3,,3837
380,64,6,,5007
381,46,2,,1703
382,50,2,,1703
383,59,3,,3838
384,34,1,,74
385,56,4,,4436
386,34,2,,1704
387,54,2,,1704
388,79,5,,4837
389,33,4,,4436
390,35,1,,75
391,27,4,,4437
392,99,3,,3838
393,59,4,,4437
394,45,6,FINANCEINSURANCE,5008
395,13,1,,76
396,52,3,,3838
397,31,2,,1705
398,55,3,,3839
399,56,2,,1705
400,51,1,,77
401,6,4,,4437
402,29,1,,78
403,41,2,,1706
404,37,6,FOOD,5008
405,5,1,,79
406,48,2,,1706
407,64,4,,4437
408,32,1,,80
409,13,3,,3839
410,0,3,,3839
411,0,2,,1707
412,59,2,,1707
413,21,1,HEALTHCARE,81
414,90,2,,1708
415,46,1,,82
416,64,2,FOOD,1708
417,34,3,,3840
418,38,2,,1709
419,71,2,,1709
420,10,2,,1710
421,51,4,,4438
422,82,1,,83
423,79,2,,1710
424,79,2,,1711
425,76,4,,4438
426,15,2,,1711
427,69,2,,1712
428,68,3,,3840
429,38,5,,4837
430,66,2,,1712
431,68,2,,1713
