ID,Age,Household Size,Occupations,Household ID
1,26,3,,18791
2,41,2,,7488
3,30,4,,23202
4,77,4,,23202
5,62,3,,18791
6,36,3,,18791
7,11,3,,18792
8,12,2,,7488
9,35,2,,7489
10,79,1,,1
11,43,2,,7489
12,48,4,FINANCEINSURANCE,23202
13,24,3,,18792
14,6,2,,7490
15,12,2,,7490
16,68,2,,7491
17,39,2,,7491
18,3,4,,23202
19,15,3,,18792
20,30,4,,23203
21,32,2,OTHER,7492
22,62,2,,7492
23,7,5,,27172
24,54,2,ART,7493
25,3,2,,7493
26,45,1,,2
27,63,2,,7494
28,52,4,SCIENTIFICTECHNICAL,23203
29,11,2,,7494
30,32,5,,27172
31,48,2,,7495
32,53,3,,18793
33,7,3,,18793
34,7,5,,27172
35,67,1,,3
36,14,4,,23203
37,69,2,,7495
38,38,2,,7496
39,34,4,,23203
40,49,3,,18793
41,52,4,,23204
42,8,2,,7496
43,78,5,,27172
44,43,1,FOOD,4
45,68,1,,5
46,47,3,,18794
47,29,1,,6
48,32,5,,27172
49,80,6,,29014
50,46,1,,7
51,6,3,,18794
52,20,2,,7497
53,20,2,INFORMATION,7497
54,49,6,,29014
55,33,2,,7498
56,25,4,,23204
57,2,4,,23204
58,78,4,,23204
59,28,6,FINANCEINSURANCE,29014
60,12,4,,23205
61,33,2,,7498
62,11,2,,7499
63,66,4,,23205
64,47,3,,18794
65,78,4,,23205
66,36,5,,27173
67,39,2,,7499
68,1,3,,18795
69,58,6,,29014
70,54,1,,8
71,40,3,SCIENTIFICTECHNICAL,18795
72,40,3,,18795
73,76,4,,23205
74,35,6,,29014
75,43,3,,18796
76,42,2,,7500
77,28,6,FOOD,29014
78,11,1,,9
79,41,6,,29015
80,52,3,,18796
81,0,3,,18796
82,50,2,,7500
83,57,2,,7501
84,14,6,,29015
85,48,5,,27173
86,23,3,,18797
87,36,2,,7501
88,35,2,,7502
89,85,5,,27173
90,19,2,,7502
91,59,3,,18797
92,33,2,,7503
93,36,1,,10
94,73,2,,7503
95,38,5,,27173
96,19,5,,27173
97,69,6,,29015
98,15,2,,7504
99,11,5,,27174
100,74,2,,7504
101,44,4,HEALTHCARE,23206
102,3,2,,7505
103,32,4,,23206
104,13,1,,11
105,17,6,,29015
106,7,5,,27174
107,39,5,,27174
108,1,3,,18797
109,53,2,,7505
110,27,2,,7506
111,25,3,,18798
112,33,3,,18798
113,69,4,,23206
114,21,3,HEALTHCARE,18798
115,64,3,,18799
116,40,6,FINANCEINSURANCE,29015
117,69,4,,23206
118,48,2,,7506
119,48,2,ART,7507
120,77,3,,18799
121,22,2,,7507
122,25,3,OTHER,18799
123,63,5,,27174
124,45,2,,7508
125,28,2,FINANCEINSURANCE,7508
126,36,4,REALESTATERENTAL,23207
127,31,4,ART,23207
128,57,3,,18800
129,21,2,SCIENTIFICTECHNICAL,7509
130,54,3,,18800
131,1,3,,18800
132,66,3,,18801
133,40,3,,18801
134,0,3,,18801
135,41,3,,18802
136,77,2,,7509
137,3,6,,29015
138,45,4,,23207
139,68,5,,27174
140,6,4,,23207
141,43,3,HEALTHCARE,18802
142,22,3,,18802
143,51,6,,29016
144,15,6,,29016
145,70,1,,12
146,79,1,,13
147,20,2,,7510
148,1,2,,7510
149,22,3,,18803
150,20,6,FINANCEINSURANCE,29016
151,17,4,,23208
152,7,1,,14
153,13,4,,23208
154,72,4,,23208
155,65,6,,29016
156,10,1,,15
157,85,6,,29016
158,8,4,,23208
159,47,3,FINANCEINSURANCE,18803
160,0,4,,23209
161,34,1,,16
162,13,5,,27175
163,59,6,OTHER,29016
164,28,1,,17
165,62,5,,27175
166,59,2,FOOD,7511
167,5,3,,18803
168,50,3,,18804
169,31,5,,27175
170,53,3,,18804
171,2,1,,18
172,46,1,,19
173,93,3,,18804
174,49,3,,18805
175,16,3,,18805
176,63,1,,20
177,13,2,,7511
178,58,2,,7512
179,7,6,,29017
180,79,2,,7512
181,63,2,,7513
182,6,2,,7513
183,64,4,,23209
184,12,3,,18805
185,32,5,,27175
186,21,2,,7514
187,10,2,,7514
188,27,5,SCIENTIFICTECHNICAL,27175
189,27,2,,7515
190,60,4,OTHER,23209
191,44,2,REALESTATERENTAL,7515
192,40,1,,21
193,34,2,FOOD,7516
194,44,3,,18806
195,10,3,,18806
196,8,6,,29017
197,17,5,,27176
198,50,3,WASTEMANAGEMENT,18806
199,42,2,,7516
200,0,5,,27176
201,13,2,,7517
202,6,5,,27176
203,13,5,,27176
204,56,2,,7517
205,48,4,,23209
206,20,2,,7518
207,49,2,,7518
208,9,2,,7519
209,26,2,,7519
210,41,2,SCIENTIFICTECHNICAL,7520
211,68,2,,7520
212,28,3,,18807
213,13,4,,23210
214,52,3,,18807
215,22,4,HEALTHCARE,23210
216,30,4,,23210
217,20,6,,29017
218,98,2,,7521
219,52,2,,7521
220,25,5,SCIENTIFICTECHNICAL,27176
221,25,2,,7522
222,24,2,,7522
223,67,3,,18807
224,46,5,,27177
225,84,3,,18808
226,73,6,,29017
227,24,3,FINANCEINSURANCE,18808
228,58,2,OTHER,7523
229,62,2,,7523
230,32,2,,7524
231,29,6,INFORMATION,29017
232,62,4,HEALTHCARE,23210
233,48,2,OTHER,7524
234,6,3,,18808
235,77,2,,7525
236,69,3,,18809
237,55,2,,7525
238,8,4,,23211
239,0,5,,27177
240,28,2,HEALTHCARE,7526
241,43,2,,7526
242,9,4,,23211
243,18,4,,23211
244,21,3,,18809
245,14,4,,23211
246,25,1,,22
247,38,2,,7527
248,45,3,,18809
249,49,4,,23212
250,29,5,,27177
251,29,6,,29017
252,77,4,,23212
253,48,4,,23212
254,40,2,,7527
255,16,6,,29018
256,44,4,,23212
257,11,3,,18810
258,47,6,HEALTHCARE,29018
259,70,4,,23213
260,61,2,,7528
261,22,3,,18810
262,56,3,,18810
263,6,6,,29018
264,7,5,,27177
265,62,5,,27177
266,57,2,HEALTHCARE,7528
267,20,2,,7529
268,63,4,,23213
269,5,4,,23213
270,5,4,,23213
271,51,2,,7529
272,48,2,FOOD,7530
273,41,5,,27178
274,39,3,,18811
275,41,5,,27178
276,32,4,HEALTHCARE,23214
277,6,1,,23
278,54,4,,23214
279,44,1,,24
280,47,4,,23214
281,19,2,FINANCEINSURANCE,7530
282,46,2,,7531
283,16,4,,23214
284,4,4,,23215
285,77,2,,7531
286,7,3,,18811
287,9,3,,18811
288,73,1,,25
289,11,4,,23215
290,27,3,,18812
291,78,2,,7532
292,20,3,,18812
293,17,5,,27178
294,59,6,,29018
295,56,3,,18812
296,76,4,,23215
297,79,6,,29018
298,57,2,,7532
299,24,6,,29018
300,13,4,,23215
301,26,5,,27178
302,78,1,,26
303,49,1,,27
304,27,4,,23216
305,24,4,,23216
306,46,6,,29019
307,61,2,,7533
308,23,2,,7533
309,53,2,,7534
310,17,4,,23216
311,51,4,,23216
312,20,2,,7534
313,17,4,,23217
314,35,3,,18813
315,25,1,,28
316,23,4,FOOD,23217
317,21,4,,23217
318,28,4,,23217
319,58,2,,7535
320,18,2,,7535
321,45,6,,29019
322,69,1,,29
323,51,5,,27178
324,45,5,FOOD,27179
325,52,2,,7536
326,89,6,,29019
327,29,3,,18813
328,67,2,,7536
329,5,5,,27179
330,50,2,,7537
331,58,3,,18813
332,3,4,,23218
333,25,2,,7537
334,67,5,,27179
335,74,1,,30
336,4,3,,18814
337,4,2,,7538
338,33,5,,27179
339,58,3,SCIENTIFICTECHNICAL,18814
340,67,2,,7538
341,12,3,,18814
342,64,5,,27179
343,52,6,,29019
344,26,4,HEALTHCARE,23218
345,11,5,,27180
346,73,2,,7539
347,67,3,,18815
348,18,6,,29019
349,55,4,,23218
350,71,5,,27180
351,77,5,,27180
352,30,2,,7539
353,21,2,,7540
354,46,4,,23218
355,61,4,,23219
356,70,2,,7540
357,10,5,,27180
358,76,2,,7541
359,89,4,,23219
360,87,6,,29019
361,12,4,,23219
362,52,2,,7541
363,14,5,,27180
364,75,6,,29020
365,18,4,,23219
366,61,6,,29020
367,54,1,,31
368,8,2,,7542
369,22,1,,32
370,3,1,,33
371,4,4,,23220
372,27,2,FINANCEINSURANCE,7542
373,50,2,FINANCEINSURANCE,7543
374,37,6,,29020
375,49,4,,23220
376,12,2,,7543
377,46,2,WASTEMANAGEMENT,7544
378,35,3,,18815
379,54,4,,23220
380,40,4,,23220
381,38,5,,27181
382,61,5,,27181
383,45,1,,34
384,52,2,,7544
385,60,4,FINANCEINSURANCE,23221
386,1,4,,23221
387,76,2,,7545
388,68,3,,18815
389,10,5,,27181
390,22,3,,18816
391,22,5,,27181
392,22,4,,23221
393,25,4,,23221
394,13,1,,35
395,45,5,,27181
396,28,2,,7545
397,14,1,,36
398,79,3,,18816
399,21,4,,23222
400,66,4,,23222
401,49,3,FINANCEINSURANCE,18816
402,61,3,,18817
403,29,2,,7546
404,24,5,,27182
405,54,2,,7546
406,69,6,,29020
407,38,4,HEALTHCARE,23222
408,1,6,,29020
409,4,3,,18817
410,75,2,,7547
411,8,5,,27182
412,76,2,,7547
413,56,5,,27182
414,10,5,,27182
415,14,2,,7548
416,79,2,,7548
417,53,2,,7549
418,25,2,,7549
419,64,2,FOOD,7550
420,44,5,,27182
421,54,1,,37
422,31,3,,18817
423,61,3,,18818
424,1,2,,7550
425,43,6,,29020
426,78,2,,7551
427,91,1,,38
428,69,1,,39
429,11,2,,7551
430,25,5,,27183
431,14,1,,40
432,81,6,,29021
433,27,1,FINANCEINSURANCE,41
434,52,2,,7552
435,3,5,,27183
436,56,6,,29021
437,54,2,FOOD,7552
438,75,2,,7553
439,60,4,,23222
440,0,2,,7553
441,7,2,,7554
442,46,5,,27183
443,55,3,,18818
444,85,5,,27183
445,29,1,,42
446,19,3,,18818
447,1,2,,7554
448,2,3,,18819
449,10,4,,23223
450,74,5,,27183
451,10,1,,43
452,66,2,,7555
453,23,5,OTHER,27184
454,44,1,,44
455,50,2,,7555
456,47,4,,23223
457,85,2,,7556
458,63,3,,18819
459,38,1,FINANCEINSURANCE,45
460,29,6,,29021
461,24,1,,46
462,64,5,,27184
463,44,1,,47
464,87,6,,29021
465,54,4,,23223
466,51,3,,18819
467,70,2,,7556
468,9,3,,18820
469,75,5,,27184
470,47,2,,7557
471,42,4,,23223
472,5,6,,29021
473,59,3,,18820
474,31,2,HEALTHCARE,7557
475,37,2,FOOD,7558
476,91,2,,7558
477,40,2,FOOD,7559
478,13,3,,18820
479,63,2,REALESTATERENTAL,7559
480,2,2,,7560
481,39,1,SCIENTIFICTECHNICAL,48
482,8,1,,49
483,79,6,,29021
484,60,1,,50
485,20,2,FINANCEINSURANCE,7560
486,18,2,,7561
487,20,2,SCIENTIFICTECHNICAL,7561
488,28,3,,18821
489,40,4,FOOD,23224
490,30,4,,23224
491,26,2,,7562
492,9,6,,29022
493,36,5,,27184
494,61,3,,18821
495,69,2,,7562
496,93,1,,51
497,46,2,,7563
498,22,2,,7563
499,57,3,,18821
500,12,5,,27184
501,94,3,,18822
502,78,5,,27185
503,51,2,,7564
504,53,5,,27185
505,54,4,,23224
506,78,1,,52
507,13,3,,18822
508,54,2,,7564
509,2,3,,18822
510,7,5,,27185
511,96,4,,23224
512,46,5,,27185
513,30,2,,7565
514,37,2,,7565
515,23,2,,7566
516,43,4,,23225
517,46,4,HEALTHCARE,23225
518,55,6,,29022
519,5,3,,18823
520,29,2,,7566
521,28,3,,18823
522,32,2,,7567
523,41,5,,27185
524,56,4,,23225
525,21,4,HEALTHCARE,23225
526,29,1,,53
527,31,2,,7567
528,29,5,,27186
529,24,4,,23226
530,14,2,,7568
531,21,2,,7568
532,48,1,,54
533,53,2,,7569
534,48,2,,7569
535,38,2,HEALTHCARE,7570
536,22,5,,27186
537,66,2,,7570
538,19,2,,7571
539,55,4,,23226
540,41,6,,29022
541,24,4,,23226
542,59,2,,7571
543,64,5,,27186
544,35,2,,7572
545,55,5,,27186
546,46,3,,18823
547,47,4,,23226
548,61,2,,7572
549,86,4,,23227
550,77,4,,23227
551,10,2,,7573
552,33,2,,7573
553,63,4,HEALTHCARE,23227
554,62,6,ART,29022
555,32,3,,18824
556,3,4,,23227
557,82,3,,18824
558,53,2,,7574
559,57,1,,55
560,54,5,,27186
561,2,2,,7574
562,7,2,,7575
563,73,4,,23228
564,11,2,,7575
565,65,5,,27187
566,50,4,,23228
567,33,4,,23228
568,22,2,,7576
569,22,2,,7576
570,94,4,,23228
571,6,4,,23229
572,44,5,,27187
573,49,4,,23229
574,40,4,,23229
575,68,6,,29022
576,4,3,,18824
577,16,2,,7577
578,73,4,,23229
579,1,2,,7577
580,68,3,,18825
581,70,2,,7578
582,19,1,,56
583,37,1,,57
584,15,2,,7578
585,58,5,,27187
586,38,1,,58
587,2,3,,18825
588,63,3,,18825
589,29,5,,27187
590,30,3,,18826
591,56,6,,29022
592,46,6,,29023
593,28,5,REALESTATERENTAL,27187
594,18,6,,29023
595,55,2,,7579
596,22,4,,23230
597,29,2,,7579
598,89,2,,7580
599,42,2,,7580
600,31,4,,23230
601,21,2,,7581
602,19,1,,59
603,41,2,,7581
604,9,3,,18826
605,62,3,,18826
606,50,1,,60
607,10,3,,18827
608,22,2,FOOD,7582
609,30,4,,23230
610,7,4,,23230
611,45,6,,29023
612,0,6,,29023
613,10,2,,7582
614,0,2,,7583
615,24,1,,61
616,44,2,,7583
617,31,4,,23231
618,50,3,,18827
619,18,2,,7584
620,64,4,,23231
621,5,4,,23231
622,49,2,,7584
623,9,3,,18827
624,21,3,,18828
625,29,3,,18828
626,54,5,,27188
627,27,2,,7585
628,34,2,,7585
629,22,4,,23231
630,23,4,FOOD,23232
631,32,6,,29023
632,15,2,,7586
633,11,2,,7586
634,14,2,,7587
635,54,4,,23232
636,8,1,,62
637,66,6,,29023
638,51,2,SCIENTIFICTECHNICAL,7587
639,49,3,,18828
640,68,6,,29024
641,8,4,,23232
642,29,1,,63
643,41,6,,29024
644,57,6,FOOD,29024
645,32,2,,7588
646,3,4,,23232
647,25,2,FOOD,7588
648,65,2,,7589
649,42,2,,7589
650,11,6,,29024
651,44,4,FOOD,23233
652,78,2,,7590
653,69,3,,18829
654,62,4,,23233
655,69,4,,23233
656,21,4,HEALTHCARE,23233
657,63,3,,18829
658,73,2,,7590
659,61,4,,23234
660,33,2,,7591
661,73,2,,7591
662,28,1,,64
