708,109
708,29
708,907
708,463
708,627
109,768
109,605
109,255
768,993
768,65
768,398
768,888
768,742
993,359
993,854
993,70
993,307
993,150
993,843
993,471
359,457
359,816
359,485
457,832
457,459
457,210
457,762
457,923
457,513
457,782
832,390
832,752
832,348
832,351
832,386
390,628
390,413
390,236
628,854
628,227
628,771
854,571
854,723
854,129
854,555
854,492
854,19
854,714
854,456
854,352
854,307
571,507
571,182
571,405
571,273
571,985
571,513
571,260
571,978
571,270
571,838
571,187
571,874
571,948
571,387
507,154
507,350
507,532
507,167
507,805
154,968
154,257
154,932
154,160
154,252
968,409
968,893
968,7
968,307
968,434
409,870
409,675
409,852
409,684
409,374
409,96
409,320
409,465
409,178
870,310
870,849
870,26
310,728
310,487
310,759
310,640
310,826
310,108
310,791
310,688
310,883
310,160
310,884
728,540
728,640
728,811
728,580
728,82
540,695
540,781
540,361
540,858
540,717
540,954
540,360
695,498
695,231
695,47
695,679
695,725
695,723
695,407
498,45
498,510
498,921
498,838
498,898
45,972
45,22
45,772
45,624
45,800
45,503
45,474
45,15
45,732
972,164
972,973
972,934
972,632
972,323
972,407
972,231
972,601
972,662
164,541
164,223
164,391
164,47
164,670
164,319
164,654
164,705
164,395
541,683
541,705
541,438
541,754
541,553
541,70
541,763
683,313
683,235
683,189
313,455
313,580
313,246
455,977
455,198
455,387
455,410
455,684
455,545
455,464
455,220
455,851
977,253
977,781
977,539
253,813
253,413
253,337
253,588
253,113
253,761
253,465
253,471
253,448
813,753
813,394
813,383
813,952
813,229
753,956
753,341
753,106
956,231
956,827
956,311
956,723
956,451
956,733
956,168
956,496
956,958
956,943
956,204
956,649
956,630
231,957
231,748
231,128
231,862
231,569
231,205
231,856
231,834
231,208
231,601
231,447
47,406
47,378
47,865
47,90
47,643
47,8
47,504
47,252
47,656
47,117
47,32
47,795
47,896
47,68
406,204
406,167
406,74
406,73
406,848
406,763
406,339
406,654
406,52
406,168
406,663
204,754
204,177
754,229
754,461
754,742
754,505
754,697
754,478
229,478
229,810
229,36
229,483
229,113
229,765
229,936
229,757
478,260
478,630
478,608
478,831
478,497
478,46
478,496
478,289
260,444
260,342
260,382
260,718
260,642
260,594
444,400
444,867
444,168
444,563
444,382
444,693
444,547
444,353
444,546
444,255
444,127
400,616
400,117
400,404
400,307
400,580
616,82
616,454
616,809
616,286
616,543
616,408
616,696
616,211
616,709
82,58
82,555
82,830
82,851
82,811
82,96
82,139
82,119
58,422
58,73
58,649
58,372
58,631
58,969
58,603
58,458
58,797
58,856
58,323
422,51
422,736
422,906
422,68
422,19
422,687
422,197
51,530
51,254
51,12
51,471
51,921
51,136
51,836
51,982
51,208
51,630
51,185
51,103
51,643
51,396
530,131
530,740
530,254
131,284
131,855
131,626
131,701
131,792
131,992
131,62
284,658
284,750
284,272
284,303
284,333
658,165
658,0
658,792
658,947
658,285
658,626
658,174
658,712
658,230
165,801
165,620
165,737
165,929
165,216
165,134
165,787
801,812
801,230
801,752
801,52
801,579
801,725
801,24
812,675
812,827
812,643
812,597
812,122
675,1
675,449
675,597
675,486
675,778
675,230
852,456
852,845
852,840
852,454
852,824
852,234
852,293
852,236
852,418
456,796
456,319
